"id","nama_desa","kecamatan_id"
"36001","MONGGOT","2621"
"36002","MONTONGSARI","3009"
"36003","MOROBONGO","2836"
"36004","MORODEMAK","2922"
"36005","MOROREJO","3135"
"36006","MOROREJO","3114"
"36007","MRANAK","2967"
"36008","MRANGGEN KIDUL","2692"
"36009","MRANGGEN TENGAH","2692"
"36010","MRANGGEN","2739"
"36011","MRANGGEN","2744"
"36012","MRANGGEN","2667"
"36013","MRANGGEN","2812"
"36014","MRANTI","2682"
"36015","MRAYUN","2716"
"36016","MREBET","2926"
"36017","MRENTUL","2698"
"36018","MRICAN","2988"
"36019","MRINEN","2630"
"36020","MRISEN","2960"
"36021","MRISEN","2967"
"36022","MRISI","2969"
"36023","MRIYAN","3048"
"36024","MUARAREJA","3063"
"36025","MUDAL","2706"
"36026","MUDAL","2607"
"36027","MUDAL","2682"
"36028","MUDAL","2833"
"36029","MUDALREJO","2816"
"36030","MUGASSARI","2844"
"36031","MUJUR LOR","2625"
"36032","MUJUR","2625"
"36033","MUKIRAN","3123"
"36034","MUKTIHARJO KIDUL","3087"
"36035","MUKTIHARJO LOR","2751"
"36036","MUKTIHARJO","2649"
"36037","MUKTIREJO","2568"
"36038","MUKTISARI","3002"
"36039","MUKTISARI","2568"
"36040","MULUR","2895"
"36041","MULYADADI","3031"
"36042","MULYADADI","2905"
"36043","MULYASARI","2905"
"36044","MULYOHARJO","2724"
"36045","MULYOHARJO","3118"
"36046","MULYOHARJO","2932"
"36047","MULYOHARJO","2782"
"36048","MULYOREJO","2699"
"36049","MULYOREJO","2754"
"36050","MULYOREJO","2981"
"36051","MULYOREJO","3050"
"36052","MULYOSARI","2980"
"36053","MULYOSRI","2656"
"36054","MUNCANG","2632"
"36055","MUNCANGLARANG","2851"
"36056","MUNCAR","2708"
"36057","MUNCAR","2651"
"36058","MUNDING","2910"
"36059","MUNDU","3134"
"36060","MUNDU","2882"
"36061","MUNENG WARANGAN","2828"
"36062","MUNENG","2809"
"36063","MUNENG","2828"
"36064","MUNGGANGSARI","2585"
"36065","MUNGGANGSARI","2576"
"36066","MUNGGANGSARI","2792"
"36067","MUNGGU","2603"
"36068","MUNGGUNG","2628"
"36069","MUNGGUR","2604"
"36070","MUNGGUR","3013"
"36071","MUNGKID","2596"
"36072","MUNGKUNG","2968"
"36073","MUNGSENG","2833"
"36074","MUNJUL","3022"
"36075","MUNJUNG AGUNG","2637"
"36076","MUNTANG","2673"
"36077","MUNTILAN","2570"
"36078","MUNTUNG","2809"
"36079","MURAHARJO","2662"
"36080","MURUH","2856"
"36081","MURYOLOBO","2847"
"36082","MUSTOKOHARJO","2932"
"36083","MUSUK","3048"
"36084","MUSUK","2941"
"36085","MUTIH KULON","2642"
"36086","MUTIH WETAN","2642"
"36087","MUTIHAN","2856"
"36088","MUTISARI","2819"
"36089","NADI","2993"
"36090","NAGASARI","2616"
"36091","NALUMSARI","2847"
"36092","NAMBANGAN","2585"
"36093","NAMBANGAN","3089"
"36094","NAMBUHAN","3026"
"36095","NAMPIREJO","2833"
"36096","NAMPU","3033"
"36097","NAMPU","2793"
"36098","NAMPUDADI","2603"
"36099","NAMPUREJO","2793"
"36100","NANGGULAN","2676"
"36101","NANGKASAWIT","2728"
"36102","NANGKOD","2728"
"36103","NANGSRI","2592"
"36104","NANGSRI","2842"
"36105","NARUKAN","2697"
"36106","NAWANGSARI","3009"
"36107","NEGARADAHA","2578"
"36108","NEGARAJATI","2802"
"36109","NEGARAYU","3078"
"36110","NEGLA","2638"
"36111","NENGAHAN","2825"
"36112","NEPEN","2756"
"36113","NEWUNG","2685"
"36114","NGABEAN","2776"
"36115","NGABEAN","2809"
"36116","NGABEAN","3025"
"36117","NGABENREJO","3098"
"36118","NGABEYAN","2887"
"36119","NGABEYAN","3106"
"36120","NGABEYAN","3132"
"36121","NGABEYAN","3117"
"36122","NGABLAK","2934"
"36123","NGABLAK","2745"
"36124","NGABLAK","2812"
"36125","NGABLAK","2737"
"36126","NGABUL","3064"
"36127","NGADEM","3085"
"36128","NGADIHARJO","2923"
"36129","NGADIKERSO","2822"
"36130","NGADIKERSO","3005"
"36131","NGADIKUSUMAN","2767"
"36132","NGADILUWIH","3060"
"36133","NGADIMULYO","2740"
"36134","NGADIMULYO","2583"
"36135","NGADIPIRO","2877"
"36136","NGADIPURO","2818"
"36137","NGADIPURWO","2606"
"36138","NGADIREJO","2684"
"36139","NGADIREJO","3071"
"36140","NGADIREJO","3106"
"36141","NGADIREJO","3013"
"36142","NGADIREJO","2792"
"36143","NGADIREJO","2572"
"36144","NGADIREJO","2779"
"36145","NGADIREJO","2827"
"36146","NGADIRGO","2984"
"36147","NGADIROJO","2814"
"36148","NGADIROJO","3025"
"36149","NGADIROJOKIDUL","3086"
"36150","NGADIROJOLOR","3086"
"36151","NGADIROYO","2877"
"36152","NGADISALAM","2822"
"36153","NGADISEPI","2708"
"36154","NGADISONO","2899"
"36155","NGADITIRTO","2658"
"36156","NGADIWARNO","2980"
"36157","NGAGEL","2589"
"36158","NGAGLIK","2993"
"36159","NGAGLIK","2896"
"36160","NGAGLIK","2629"
"36161","NGAGRONG","2814"
"36162","NGAJARAN","2716"
"36163","NGAJARAN","3024"
"36164","NGALAS","3057"
"36165","NGALIAN","2904"
"36166","NGALIAN","3050"
"36167","NGALIAN","2921"
"36168","NGALIYAN","2788"
"36169","NGALIYAN","2600"
"36170","NGALIYAN","2703"
"36171","NGALURAN","2743"
"36172","NGAMBAKREJO","2969"
"36173","NGAMBARSARI","3119"
"36174","NGAMPEL KULON","2831"
"36175","NGAMPEL WETAN","2831"
"36176","NGAMPEL","2606"
"36177","NGAMPEL","2935"
"36178","NGAMPELDENTO","2779"
"36179","NGAMPIN","2834"
"36180","NGAMPON","2814"
"36181","NGAMPON","2644"
"36182","NGANCAR","2999"
"36183","NGANDAGAN","2935"
"36184","NGANDONG","2684"
"36185","NGANDONG","2856"
