"id","nama_desa","kecamatan_id"
"163","ALUE KUMBANG A","96"
"164","ALUE KUMBANG M","96"
"165","ALUE KUTA","5"
"166","ALUE KUYUEN","51"
"167","ALUE KUYUN","47"
"168","ALUE LABUE","44"
"169","ALUE LADA","97"
"170","ALUE LAMSABA","98"
"171","ALUE LEUHOB","65"
"172","ALUE LEUHOB","99"
"173","ALUE LEUHOB","94"
"174","ALUE LHEE","100"
"175","ALUE LHOK","40"
"176","ALUE LHOK","96"
"177","ALUE LHOK","100"
"178","ALUE LIM","101"
"179","ALUE LIMENG","8"
"180","ALUE MAJRON","29"
"181","ALUE MANGGOTA (ALUM ANGGOTA)","102"
"182","ALUE MANGKI","103"
"183","ALUE ME","10"
"184","ALUE MERBAU","104"
"185","ALUE MEUDEM (MUDEM)","6"
"186","ALUE MEUGANDA","51"
"187","ALUE MEURAKSA  /  MEURASA","34"
"188","ALUE MEUTUAH","42"
"189","ALUE MIE","105"
"190","ALUE MULIENG","55"
"191","ALUE NAGA","106"
"192","ALUE NGOM","57"
"193","ALUE NIBONG","68"
"194","ALUE NYAMUK","13"
"195","ALUE ON","100"
"196","ALUE PADEE","107"
"197","ALUE PANAH","57"
"198","ALUE PANDE","32"
"199","ALUE PANGKAT","74"
"200","ALUE PANYANG","52"
"201","ALUE PAPEUN","84"
"202","ALUE PATONG","81"
"203","ALUE PERMAN","94"
"204","ALUE PEUDEUNG","100"
"205","ALUE PEUNAWA","90"
"206","ALUE PEUNO","77"
"207","ALUE PEUSAJA","73"
"208","ALUE PINEUNG TIMUE","104"
"209","ALUE PINEUNG","104"
"210","ALUE PISANG","107"
"211","ALUE PUNTI","88"
"212","ALUE PUNTI","91"
"213","ALUE RAMBE","108"
"214","ALUE RAMBONG","35"
"215","ALUE RAMBONG","68"
"216","ALUE RAMBOT","47"
"217","ALUE RAMBOT","109"
"218","ALUE RAMBOT","110"
"219","ALUE RANGAN","87"
"220","ALUE RAYA","47"
"221","ALUE RAYA","32"
"222","ALUE RAYA","111"
"223","ALUE RAYA","91"
"224","ALUE RAYA","112"
"225","ALUE RAYEUK","113"
"226","ALUE REUYEUENG (RIYEUNG)","111"
"227","ALUE RIMEI","58"
"228","ALUE RINDANG","76"
"229","ALUE SANE","10"
"230","ALUE SENTANG","13"
"231","ALUE SENTANG","85"
"232","ALUE SEPENG (SEUPEUNG)","44"
"233","ALUE SERDANG","35"
"234","ALUE SEULEUMAK","91"
"235","ALUE SEUMAMBU","65"
"236","ALUE SEURALEN","51"
"237","ALUE SEUTUI","98"
"238","ALUE SIJUEK","75"
"239","ALUE SIJUEK","74"
"240","ALUE SIKAYA","52"
"241","ALUE SIRON","44"
"242","ALUE SIWAH SERDANG","114"
"243","ALUE SIWAH","115"
"244","ALUE SUNDAK","39"
"245","ALUE SUNDAK","52"
"246","ALUE SUNGAI PINANG","109"
"247","ALUE TAMPAK","100"
"248","ALUE TEH","13"
"249","ALUE TEUNGOH","32"
"250","ALUE THO","116"
"251","ALUE THO","71"
"252","ALUE THO","53"
"253","ALUE THO","56"
"254","ALUE TUWI","91"
"255","ALUE UDEP","46"
"256","ALUE UDEUNG","77"
"257","ALUE UNOU / UNOE","3"
"258","ALUE WAKI","47"
"259","ALUE","1"
"260","ALUE","117"
"261","ALUE","9"
"262","ALUE","118"
"263","ALUKH BAKHU","28"
"264","ALUKH NANGKE","119"
"265","ALUR ALIM","18"
"266","ALUR BANING","28"
"267","ALUR BAUNG","120"
"268","ALUR BEMBAN","120"
"269","ALUR BUJOK","121"
"270","ALUR BULUH (KUTA BULUH)","122"
"271","ALUR CUCUR","123"
"272","ALUR DUA MAS","124"
"273","ALUR JAMBU","125"
"274","ALUR KEUJRUN","126"
"275","ALUR LANGSAT","119"
"276","ALUR LHOK","62"
"277","ALUR LHOK","120"
"278","ALUR LINCI","127"
"279","ALUR LUDIN I (SATU","62"
"280","ALUR LUDIN II (DUA)","62"
"281","ALUR MANIS","123"
"282","ALUR MAS","128"
"283","ALUR MERBO","62"
"284","ALUR NUNANG (MUNANG)","129"
"285","ALUR PINANG","19"
"286","ALUR SELALAS","120"
"287","ALUR SELEBU","130"
"288","ALUR SIMERAH","19"
"289","ALUR TANI I","131"
"290","ALUR TANI II","131"
"291","ALUS ALUS","132"
"292","AMABAAN","133"
"293","AMAITENG MULIA","17"
"294","AMALIAH","122"
"295","AMARABU","134"
"296","AMERIA BAHAGIA","17"
"297","AMOR","135"
"298","AMPA KOLAK","136"
"299","AMPERA","137"
"300","AMUT MESJID","138"
"301","ANA AO","132"
"302","ANAK REJE","22"
"303","ANEUK BATEE","139"
"304","ANEUK GALONG BARO","139"
"305","ANEUK GALONG TITI","139"
"306","ANEUK GLEE","140"
"307","ANEUK LAOT","141"
"308","ANGAN","142"
"309","ANGKEO","143"
"310","ANKIENG BARAT","41"
"311","ANOI ITAM","144"
"312","ANTARA","145"
"313","ANTONG","146"
"314","APHA","147"
"315","ARA (MEUNASAH ARA)","80"
"316","ARA AB (MEUNASAH ARA)","6"
"317","ARA BUNGKOK","148"
"318","ARA BUNGONG","75"
"319","ARA KUNDO","55"
"320","ARA LIPEH","70"
"321","ARA LKOKSUKON SELATAN","65"
"322","ARA TONTON MONCRANG","58"
"323","ARA","1"
"324","ARA","149"
"325","ARAFAH","19"
"326","ARAMIYAH","13"
"327","ARAS SEMBILAN","125"
"328","ARON ASAN KUMBANG","149"
"329","ARON BAROH","52"
"330","ARON BEUNOT","12"
"331","ARON GLUMPANG VII","71"
"332","ARON KUTA BARO","149"
"333","ARON PIRAK","71"
"334","ARON TUNONG","52"
"335","ARON","97"
"336","ARON","150"
"337","ARON / ARUN TUNGGAI","42"
"338","ARONGAN LISE","35"
"339","ARONGAN LT","6"
"340","ARONGAN","39"
"341","ARONGAN","72"
"342","ARONGAN","151"
"343","ARONGAN","99"
"344","ARUL BADAK","152"
"345","ARUL CINCIN","153"
"346","ARUL DURIN","154"
"347","ARUL GADING","155"
"348","ARUL GADING","153"
"349","ARUL GELE","156"
"350","ARUL ITEM","145"
"351","ARUL KUMER BARAT","156"
"352","ARUL KUMER SELATAN","156"
"353","ARUL KUMER TIMUR","156"
"354","ARUL KUMER","156"
"355","ARUL LATONG","157"
"356","ARUL PERTIK","158"
"357","ARUL PINANG","159"
"358","ARUL PUTIH","156"
"359","ARUL RELEM","156"
"360","ARUSAN","149"
"361","ASAM PEUTEK","160"
"362","ASAN BIDEUN","77"
"363","ASAN KAREUNG","101"
"364","ASAN KRUENG KREH","58"
"365","ASAN KUMBANG","10"
"366","ASAN NICAH","161"
"367","ASAN RAMPAK","45"
"368","ASAN SEULEUMAK","49"
"369","ASAN TANJONG","114"
"370","ASAN TUMPEUDENG","118"
"371","ASAN","149"
"372","ASANTOLA","162"
"373","ASIR-ASIR ASIA","163"
"374","ASIR-ASIR","163"
"375","ASOE NANGGROE (ASO NANGGRO)","109"
"376","ASOI NANGGRO","64"
"377","ATANG JUNGKET","157"
"378","ATEUK ANGGOK","20"
"379","ATEUK BLANG ASAN","164"
"380","ATEUK CUT","164"
"381","ATEUK DEAH TANOH","165"
"382","ATEUK JAWO","165"
"383","ATEUK LAM PUOT","164"
"384","ATEUK LAM URA","164"
"385","ATEUK LAMPHANG","164"
"386","ATEUK LUENG IE","20"
"387","ATEUK MON PANAH","164"
"388","ATEUK MUNJENG","165"
"389","ATEUK PAHLAWAN","165"
"390","ATEUK PAYA","166"
"391","ATEUK","76"
"392","ATONG","117"
"393","ATU GAJAH REJE GURU","167"
"394","ATU GOGOP","168"
"395","ATU KAPUR","15"
"396","ATU LINTANG","169"
"397","ATU PAYUNG","170"
"398","ATU SINGKIH","158"
"399","ATU TULU","167"
"400","AUNAN SEPAKAT","171"
"401","AUR PEULUMAT","172"
"402","AWE GEUTAH PAYA","78"
"403","AWE GEUTAH","78"
"404","AWE KECIL","143"
"405","AWE SEUBAL","143"
"406","AWEE","97"
"407","AWEE","173"
"408","AYON","76"
"409","AYU ARA","174"
"410","BABAH BULOH","7"
"411","BABAH CEUPAN","32"
"412","BABAH DUA","72"
"413","BABAH DUA","105"
"414","BABAH DUA","44"
"415","BABAH GEUDUBANG","6"
"416","BABAH IE","113"
"417","BABAH ISEUNG","92"
"418","BABAH JURONG","149"
"419","BABAH JURONG","150"
"420","BABAH JURONG","175"
"421","BABAH JURONG","148"
"422","BABAH KRUENG MANGGIE","146"
"423","BABAH KRUENG TEKLEP","92"
"424","BABAH KRUENG","10"
"425","BABAH KRUENG","176"
"426","BABAH KRUENG","113"
"427","BABAH KRUENG","53"
"428","BABAH KRUENG","7"
"429","BABAH LUENG","108"
"430","BABAH LUENG","92"
"431","BABAH LUENG","177"
"432","BABAH MEULABOH","100"
"433","BABAH NIPAH","79"
"434","BABAH ROT","44"
"435","BABAH SUAK","178"
"436","BABAH SUAK","175"
"437","BABO","125"
"438","BABUL MAKMUR","133"
"439","BABUSSALAM","35"
"440","BABUSSALAM","179"
"441","BABUSSALAM","180"
"442","BACANG","14"
"443","BADA BARAT","5"
"444","BADA TIMUR","5"
"445","BADA","20"
"446","BADAK","181"
"447","BADAR INDAH","182"
"448","BADAR","183"
"449","BADEGONG","132"
"450","BAET LAMPUOT","139"
"451","BAET MESJID","139"
"452","BAET MEUSUGO","139"
"453","BAET","184"
"454","BAGOK PANAH I","62"
"455","BAGOK PANAH II","62"
"456","BAGOK PANAH III","62"
"457","BAGOK PANAH IV","62"
"458","BAH","185"
"459","BAHAGIA","116"
"460","BAHAGIA","186"
"461","BAHARU","102"
"462","BAHARU","187"
"463","BAHGIE BENTONA","188"
"464","BAHGIE","167"
"465","BAK AGHU","76"
"466","BAK BULOH","150"
"467","BAK CIRIH","117"
"468","BAK DILIB","117"
"469","BAK PAOH","113"
"470","BAK SEUTUI","76"
"471","BAK SUKON","189"
"472","BAKAT","52"
"473","BAKAU HULU","147"
"474","BAKOY","20"
"475","BALAI","60"
"476","BALAI","19"
"477","BALE ATU","179"
"478","BALE ATU","163"
"479","BALE BUSU","190"
"480","BALE MUSARA","174"
"481","BALE NOSAR","170"
"482","BALE PURNAMA","174"
"483","BALE REDELONG","179"
"484","BALE UJONG RIMBA","33"
"485","BALE ULIM","93"
"486","BALE","29"
"487","BALEE BARO KEUMANGAN","190"
"488","BALEE BAROH BLUEK","191"
"489","BALEE BAROH GAPUI","191"
"490","BALEE BUYA","68"
"491","BALEE DAKA","192"
"492","BALEE GANTUNG","193"
"493","BALEE KUYUN","194"
"494","BALEE ME","175"
"495","BALEE PANAH","3"
"496","BALEE RESTONG","195"
"497","BALEE","1"
"498","BALEE","138"
"499","BALEE","196"
"500","BALEE","12"
"501","BALEE","195"
"502","BALEE","99"
"503","BALIK","168"
"504","BALING KARANG","197"
"505","BALOHAN","144"
"506","BALOY","101"
"507","BALUE KULU","198"
"508","BALUE TANOH","198"
"509","BAMBEL BARU","122"
"510","BAMBEL GABUNGAN","137"
"511","BAMBEL","137"
"512","BAMIL NOSAR","170"
"513","BANAI","120"
"514","BANDA MASEM","199"
"515","BANDAR BARO","81"
"516","BANDAR BARU","60"
"517","BANDAR BARU","200"
"518","BANDAR BARU","201"
"519","BANDAR KHALIFAH","60"
"520","BANDAR KHALIFAH","131"
"521","BANDAR LAMPAHAN","202"
"522","BANDAR MAHLIGAI","197"
"523","BANDAR SETIA","131"
"524","BANDASAFA","189"
"525","BANDRONG","68"
"526","BANDUNG JAYA","85"
"527","BANGKA JAYA","203"
"528","BANGKA RIMUNG","68"
"529","BANGKEH","204"
"530","BANGUN SARI","205"
"531","BANTAN","56"
"532","BANTAYAN BARAT","96"
"533","BANTAYAN TIMU","67"
"534","BANTAYAN","69"
"535","BANTAYAN","114"
"536","BANTAYAN","86"
"537","BANTAYAN","43"
"538","BANTAYAN","55"
"539","BANTEE LINTEUNG","164"
"540","BARAT DAYA","206"
"541","BARAT LANYAN","5"
"542","BARAT PAYA ITEK","207"
"543","BARAT","149"
"544","BARAT","187"
"545","BARE BLANG","207"
"546","BARIEH","33"
"547","BARIEH","198"
"548","BARIH LHOK","189"
"549","BARO BARAT YAMAN","190"
"550","BARO BLUEK","191"
"551","BARO GAPUI","191"
"552","BARO JRUEK","191"
"553","BARO KULAM GAJAH","29"
"554","BARO PAYA","146"
"555","BARO UJONG RIMBA","33"
"556","BARO YAMAN","190"
"557","BARO","71"
"558","BARO","12"
"559","BAROH BLANG MEE","208"
"560","BAROH BLANG RIMUENG","29"
"561","BAROH BUGENG","114"
"562","BAROH COT","1"
"563","BAROH GENTEUT","208"
"564","BAROH ILOT","148"
"565","BAROH KRUENG KALA","208"
"566","BAROH KUTA BATEE","207"
"567","BAROH LANCOK","1"
"568","BAROH LANGSA LAMA","160"
"569","BAROH MUSA","1"
"570","BAROH UJONG RIMBA","33"
"571","BAROH","209"
"572","BAROH","9"
"573","BARU","109"
"574","BARU","19"
"575","BARUEH","173"
"576","BATANG ARA","125"
"577","BATE PUTEH","160"
"578","BATEE DABAI","70"
"579","BATEE ILIEK","41"
"580","BATEE LHEE","76"
"581","BATEE MEUCANANG","210"
"582","BATEE MEUTUDONG","32"
"583","BATEE RAYA","3"
"584","BATEE SHOK","141"
"585","BATEE TIMOH","8"
"586","BATEE TUNGGAI","19"
"587","BATEE","211"
"588","BATEE","9"
"589","BATEE-ROO","34"
"590","BATIN BANDAR JAYA","212"
"591","BATIN WIH PONGAS","179"
"592","BATOH","213"
"593","BATU BEDULANG","125"
"594","BATU HAMPARAN","214"
"595","BATU ITAM","16"
"596","BATU JAYA","100"
"597","BATU MBERONG","182"
"598","BATU MBULAN ASLI","27"
"599","BATU MBULAN I","27"
"600","BATU MBULAN II","27"
"601","BATU MBULAN SEPAKAT","27"
"602","BATU PHAT BARAT","215"
"603","BATU PHAT TIMUR","215"
"604","BATU RAGI","133"
"605","BATU RAJA","44"
"606","BATU RALANG","132"
"607","BATU SUMBANG","216"
"608","BATU XII","65"
"609","BATU-BATU","2"
"610","BATUM BLN BARU","27"
"611","BAWAN","217"
"612","BAYEUN (GAMPONG BAYEUN)","91"
"613","BAYEUN","13"
"614","BAYI","74"
"615","BAYU TEUBENG","9"
"616","BAYU","218"
"617","BAYU","108"
"618","BAYU","77"
"619","BAYU","76"
"620","BEBESEN","167"
"621","BENER BARU","22"
"622","BENER KELIPAH SELATAN","212"
"623","BENER KELIPAH UTARA","212"
"624","BENER LUKUP II","212"
"625","BENER MEPAPAH","171"
"626","BENER MERIAH","153"
"627","BENER MULIE","201"
"628","BENER PEPANYI","174"
"629","BENER","219"
"630","BENGKELANG","125"
"631","BENTAYAN","149"
"632","BENTENG ANYER","85"
"633","BENTENG","13"
"634","BENTENG","220"
"635","BENUA RAJA","123"
"636","BERANANG","219"
"637","BERANDANG","221"
"638","BERANUN TELEDEN","188"
"639","BERAWANG BARO","152"
"640","BERAWANG DEWAL","222"
"641","BERAWANG GADING","155"
"642","BERDIKARI","92"
"643","BERGANG","185"
"644","BERHUT","223"
"645","BERIRING NARU","224"
"646","BESAR","129"
"647","BEUNG","173"
"648","BEUNGGA","59"
"649","BEUNOT (MEUNASAH BEUNOT)","50"
"650","BEUNOT (MEUNASAH BEUNOT)","29"
"651","BEURABUNG","142"
"652","BEURACAN RATA","58"
"653","BEURADEUN","21"
"654","BEURANCAN PIRAK","71"
"655","BEURANDANG ASAN","65"
"656","BEURANDANG DAYAH","65"
"657","BEURANDANG KRUENG","65"
"658","BEURANDANG","114"
"659","BEURANDANG","46"
"660","BEURANDANG","29"
"661","BEURANDEH","1"
"662","BEURANDEH","225"
"663","BEURANGONG","150"
"664","BEURASAN","10"
"665","BEURAWANG","40"
"666","BEURAWANG","8"
"667","BEURAWANG","226"
"668","BEURAWANG","144"
"669","BEURAWE","200"
"670","BEUREUDEUP","191"
"671","BEUREUEH II","33"
"672","BEUREUGANG","100"
"673","BEUREULEUNG","209"
"674","BEUREUNUT","76"
"675","BEURINGEN (BERINGIN)","227"
"676","BEURINGEN","207"
"677","BEURINGEN","228"
"678","BEURINGIN LB (MEUNASAH BEURINGEN)","6"
"679","BEURINGIN","71"
"680","BEURINGIN","54"
"681","BEUSA BAROH","54"
"682","BEUSA MEURANOE","68"
"683","BEUSA SEBERANG","54"
"684","BEUTONG PERLAK","198"
"685","BEUTONG POCUT","198"
"686","BEUTONG","124"
"687","BEUTONG","172"
"688","BEWANG","170"
"689","BHA ULEE TUTU","164"
"690","BHOM LAMA","46"
"691","BIAK MULI BAKHU","137"
"692","BIAK MULI PANTAI RAJA","137"
"693","BIAK MULI SEJAHTERA","137"
"694","BIAK MULI","137"
"695","BIARA BARAT","84"
"696","BIARA TIMUR","84"
"697","BIDOK","93"
"698","BIE","9"
"699","BIE","29"
"700","BIES BARU","157"
"701","BIES MULIE","157"
"702","BIES PENENTANAN","157"
"703","BILI BARO","58"
"704","BILI","138"
"705","BILUI / BILUY","229"
"706","BINANGA","183"
"707","BINEEH BLANG","20"
"708","BINEH KRUENG","11"
"709","BINJAI","18"
"710","BINJEE","50"
"711","BINTAH","4"
"712","BINTAH","88"
"713","BINTANG ALGA MUSARA","23"
"714","BINTANG BENER","171"
"715","BINTANG BENER","174"
"716","BINTANG BERANGUN","153"
"717","BINTANG HU","97"
"718","BINTANG HU","6"
"719","BINTANG KEKELIP","169"
"720","BINTANG MUSARA","212"
"721","BINTANG PEPARA","185"
"722","BINTANG PERMATA","174"
"723","BIRA COT","117"
"724","BIRA LHOK","117"
"725","BIRAM CUT","84"
"726","BIRAM RAYEUK","84"
"727","BIREK","208"
"728","BIREM PUNTONG","66"
"729","BIREM RAYEUK","13"
"730","BIREUN MEUNASAH BLANG","230"
"731","BIREUN MEUNASAH CAPA","230"
"732","BIREUN MEUNASAH DAYAH","230"
"733","BIREUN MEUNASAH REULEUT","230"
"734","BIREUN MEUNASAH TEUNGKU DIGADONG","230"
"735","BISKANG","231"
"736","BITAI","232"
"737","BITHAK","189"
"738","BIUS UTAMA","156"
"739","BLANG ADO","108"
"740","BLANG ANDAM","4"
"741","BLANG ARA GAMPONG","233"
"742","BLANG ARA KEUDE","233"
"743","BLANG ARA","179"
"744","BLANG ARA","153"
"745","BLANG ASAN","220"
"746","BLANG ASAN","77"
"747","BLANG AWE","4"
"748","BLANG AWE","226"
"749","BLANG AWE","29"
"750","BLANG BALEE","146"
"751","BLANG BALIK","168"
"752","BLANG BALOK","68"
"753","BLANG BARO PULO RAGA","176"
"754","BLANG BARO RAMBONG","176"
"755","BLANG BARO","1"
"756","BLANG BARO","47"
"757","BLANG BARO","82"
"758","BLANG BARO","56"
"759","BLANG BARO","34"
"760","BLANG BAROH","193"
"761","BLANG BAROM","46"
"762","BLANG BARU","210"
"763","BLANG BATEE","68"
"764","BLANG BATI","75"
"765","BLANG BAYU","233"
"766","BLANG BAYU","29"
"767","BLANG BEBANGKA","152"
"768","BLANG BERANDANG","234"
"769","BLANG BEUREUEH","190"
"770","BLANG BEURURU","75"
"771","BLANG BIDOK","74"
"772","BLANG BINTANG","82"
"773","BLANG BITRA","68"
"774","BLANG BLADEH","8"
"775","BLANG BLADEH","42"
"776","BLANG BUKET","62"
"777","BLANG BUKET","45"
"778","BLANG BULOH","101"
"779","BLANG BUNGONG","59"
"780","BLANG CARI","93"
"781","BLANG CIRIH","78"
"782","BLANG COT BAROH","8"
"783","BLANG COT MAMEH","94"
"784","BLANG COT RUBEK","94"
"785","BLANG COT TUNONG","8"
"786","BLANG COT / CUT","139"
"787","BLANG CROK","50"
"788","BLANG CRUM","37"
"789","BLANG CUT","101"
"790","BLANG CUT","149"
"791","BLANG CUT","213"
"792","BLANG CUT","227"
"793","BLANG CUT","207"
"794","BLANG CUT","148"
"795","BLANG CUT","235"
"796","BLANG CUT","77"
"797","BLANG CUT","7"
"798","BLANG DALAM BAROH","50"
"799","BLANG DALAM GEUNTENG","50"
"800","BLANG DALAM TUNONG","50"
"801","BLANG DALAM","90"
"802","BLANG DALAM","10"
"803","BLANG DALAM","176"
"804","BLANG DALAM","72"
"805","BLANG DALAM","8"
"806","BLANG DALAM","100"
"807","BLANG DALAM","70"
"808","BLANG DALAM","236"
"809","BLANG DALAM","49"
"810","BLANG DALAM","77"
"811","BLANG DALAM","187"
"812","BLANG DALAM","59"
"813","BLANG DALAM","51"
"814","BLANG DELEM","155"
"815","BLANG DHOT","59"
"816","BLANG DRANG","138"
"817","BLANG GANDAI","8"
"818","BLANG GAROT","191"
"819","BLANG GELE","167"
"820","BLANG GEUDONG","233"
"821","BLANG GEULANGGANG","77"
"822","BLANG GEULEUDIENG","12"
"823","BLANG GEULINGGANG (GELINGGANG)","237"
"824","BLANG GEULUMPANG","67"
"825","BLANG GEUNANG","100"
"826","BLANG GLEUM","61"
"827","BLANG GLONG","1"
"828","BLANG GLUMPANG","75"
"829","BLANG GUCI (SEGUCI)","96"
"830","BLANG GUCI","12"
"831","BLANG GUNCI","49"
"832","BLANG GURAH","108"
"833","BLANG GURON","103"
"834","BLANG IBOIH","1"
"835","BLANG JAMBEE","61"
"836","BLANG JERANGO","24"
"837","BLANG JEURAT","59"
"838","BLANG JRUEN","74"
"839","BLANG KABU","228"
"840","BLANG KALA","223"
"841","BLANG KANDIS","125"
"842","BLANG KARIENG","50"
"843","BLANG KEKUMUR","155"
"844","BLANG KEUDE","103"
"845","BLANG KEUMUHANG","61"
"846","BLANG KEUTUMBA (KETUMBA)","3"
"847","BLANG KIREE","229"
"848","BLANG KOLAK I","167"
"849","BLANG KOLAK II","167"
"850","BLANG KRUENG","184"
"851","BLANG KRUENG","1"
"852","BLANG KUALA","42"
"853","BLANG KUBU","103"
"854","BLANG KUBU","75"
"855","BLANG KUCAK","201"
"856","BLANG KUMOT BAROH","198"
"857","BLANG KUMOT TUNONG","198"
"858","BLANG KUNCIR","223"
"859","BLANG KUTA COH","99"
"860","BLANG KUTA DUA MEUNASAH","99"
"861","BLANG KUTA","10"
"862","BLANG KUTA","71"
"863","BLANG KUTA","45"
"864","BLANG KUTANG","70"
"865","BLANG LANCANG","98"
"866","BLANG LANGO","233"
"867","BLANG LEUEN","238"
"868","BLANG LEUMAK","176"
"869","BLANG LHOK KAJU","191"
"870","BLANG LILEUE","190"
"871","BLANG LUAH KB","51"
"872","BLANG LUAH","72"
"873","BLANG LUAH","47"
"874","BLANG LUAH","94"
