"id","nama_desa","kecamatan_id"
"52001","TOLO OI","4121"
"52002","TOLONGONDOA","4146"
"52003","TOLOTANGGA","4130"
"52004","TOLOUWI","4130"
"52005","TOLOWATA","4203"
"52006","TONDA","4154"
"52007","TONGGORISA","4146"
"52008","TONGO","4096"
"52009","TOYA","4102"
"52010","TUANANGA","4201"
"52011","TUMBUH MULIA","4107"
"52012","TUMPAK","4179"
"52013","TUMPU","4155"
"52014","TURIDA","4094"
"52015","UBUNG","4131"
"52016","UMA BERINGIN","4152"
"52017","UMA SIMA","4158"
"52018","UNGGA","4135"
"52019","USAR MAPIN","4183"
"52020","USAR","4159"
"52021","WADU RUKA","4176"
"52022","WADUKOPA","4116"
"52023","WADUWANI","4165"
"52024","WAJA GESENG","4143"
"52025","WAKAN","4141"
"52026","WANASABA DAYA","4122"
"52027","WANASABA LAUK","4122"
"52028","WANASABA","4122"
"52029","WARINGIN","4107"
"52030","WAWONDURU","4129"
"52031","WAWORADA","4176"
"52032","WILLAMACI","4130"
"52033","WOKO","4185"
"52034","WORA","4119"
"52035","WORO","4154"
"52036","ABI","4210"
"52037","ADABANG","4211"
"52038","ADANG BUOM","4212"
"52039","ADANG","4213"
"52040","ADOBALA","4214"
"52041","ADONARA","4215"
"52042","AE NDOKO","4216"
"52043","AEBARA","4217"
"52044","AEJETI","4218"
"52045","AELIPO I","4216"
"52046","AELIPO","4216"
"52047","AEMURI","4216"
"52048","AERAMO","4219"
"52049","AEWOE","4220"
"52050","AEWORA","4221"
"52051","AFOAN","4222"
"52052","AIBURA","4223"
"52053","AIMERE TIMUR","4224"
"52054","AIMERE","4224"
"52055","AIMOLI","4213"
"52056","AINAN","4225"
"52057","AINIUT","4226"
"52058","AIR KENARI","4212"
"52059","AIR MANCUR","4227"
"52060","AIR MATA","4228"
"52061","AIR NONA","4229"
"52062","AITOUN","4230"
"52063","AJAOBAKI","4231"
"52064","AKLE","4232"
"52065","AKOMI","4233"
"52066","ALAANG","4213"
"52067","ALAK","4234"
"52068","ALALA","4235"
"52069","ALAP ATADEI","4236"
"52070","ALAS SELATAN","4237"
"52071","ALAS UTARA","4237"
"52072","ALAS","4237"
"52073","ALILA SELATAN","4213"
"52074","ALILA TIMUR","4238"
"52075","ALILA","4213"
"52076","ALIMEBUNG (ALIM MEBUNG)","4239"
"52077","ALKANI","4240"
"52078","ALLUMANG","4241"
"52079","ALOR BESAR","4213"
"52080","ALOR KECIL","4213"
"52081","ALORAWE","4242"
"52082","AMAGARAPATI","4243"
"52083","AMAKAKA","4244"
"52084","AMOL","4245"
"52085","AMPERA","4213"
"52086","ANA GOGKA","4246"
"52087","ANA WOLU","4247"
"52088","ANAJIAKA","4248"
"52089","ANAKALANG","4249"
"52090","ANAKOLI","4250"
"52091","ANANJAKI","4251"
"52092","ANAPALU","4248"
"52093","ANARAE","4252"
"52094","ANARAJA","4253"
"52095","ANGKAES","4254"
"52096","ANIN","4255"
"52097","APLASI","4256"
"52098","APREN","4257"
"52099","ARAMABA","4258"
"52100","ARAMENGI","4259"
"52101","ARANSINA","4260"
"52102","ARUS","4261"
"52103","AS MANULEA","4262"
"52104","ASUMANU","4230"
"52105","ATAILI","4236"
"52106","ATAKERA","4236"
"52107","ATAKORE","4263"
"52108","ATAKOWA","4264"
"52109","ATAMBUA KOTA","4265"
"52110","ATAWAI","4266"
"52111","ATE DALO","4267"
"52112","ATMEN I","4268"
"52113","ATMEN","4268"
"52114","ATU WA\LUPANG","4269"
"52115","ATULALENG","4269"
"52116","AULESA","4270"
"52117","BAADALE","4271"
"52118","BAANG KOOR","4272"
"52119","BAAS","4273"
"52120","BABAU","4274"
"52121","BABOKERONG","4266"
"52122","BABOTIN MAEMINA","4275"
"52123","BABOTIN SELATAN","4275"
"52124","BABOTIN","4275"
"52125","BABUIN","4276"
"52126","BABULU SELATAN","4277"
"52127","BABULU","4277"
"52128","BADARAI","4240"
"52129","BAGANG","4258"
"52130","BAHINGA","4260"
"52131","BAJAK","4278"
"52132","BAJAWA","4279"
"52133","BAKALEREK","4280"
"52134","BAKI","4281"
"52135","BAKIRUK","4282"
