"id","nama_desa","kecamatan_id"
"50001","SOGONG","3982"
"50002","SOLEAR","4002"
"50003","SONGGOM JAYA","3907"
"50004","SORONGAN","3980"
"50005","SUDAMANIK","4008"
"50006","SUDIMANIK","3980"
"50007","SUDIMARA BARAT","4036"
"50008","SUDIMARA JAYA","4036"
"50009","SUDIMARA PINANG","4012"
"50010","SUDIMARA SELATAN","4036"
"50011","SUDIMARA TIMUR","4036"
"50012","SUJUNG","3883"
"50013","SUKA ASIH","3901"
"50014","SUKA BAKTI","3948"
"50015","SUKA DAMAI","3953"
"50016","SUKA HARJA","3904"
"50017","SUKA INDAH","3931"
"50018","SUKA JADI","3957"
"50019","SUKA MANAH","3885"
"50020","SUKA MANAH","4018"
"50021","SUKA MULYA","3953"
"50022","SUKA MULYA","3944"
"50023","SUKA MURNI","3909"
"50024","SUKA NAGARA","3953"
"50025","SUKA SARI","4018"
"50026","SUKA TANI","4018"
"50027","SUKAASIH","4022"
"50028","SUKABARES","3976"
"50029","SUKABARES","3947"
"50030","SUKACAI","3931"
"50031","SUKACAI","3894"
"50032","SUKADALEM","3947"
"50033","SUKADAME","3910"
"50034","SUKADANA","3976"
"50035","SUKADAYA","3886"
"50036","SUKADIRI","3968"
"50037","SUKAHARJA","3886"
"50038","SUKAJADI","3917"
"50039","SUKAJADI","3980"
"50040","SUKAJADI","4014"
"50041","SUKAJADI","3982"
"50042","SUKAJAYA","4005"
"50043","SUKAJAYA","3893"
"50044","SUKAJAYA","4019"
"50045","SUKAJAYA","3913"
"50046","SUKAJAYA","4006"
"50047","SUKALABA","3995"
"50048","SUKALAKSANA","4005"
"50049","SUKALANGU","3978"
"50050","SUKAMAJU","3922"
"50051","SUKAMAJU","3930"
"50052","SUKAMAJU","3928"
"50053","SUKAMAJU","4006"
"50054","SUKAMAMPIR","3952"
"50055","SUKAMANAH","3931"
"50056","SUKAMANAH","3894"
"50057","SUKAMANAH","3920"
"50058","SUKAMANAH","3966"
"50059","SUKAMANAH","3884"
"50060","SUKAMANAH","3997"
"50061","SUKAMANAH","3945"
"50062","SUKAMANTRI","4022"
"50063","SUKAMARGA","3913"
"50064","SUKAMEKARSARI","3892"
"50065","SUKAMENAK","3931"
"50066","SUKAMENAK","3922"
"50067","SUKAMULYA","3984"
"50068","SUKAMULYA","3998"
"50069","SUKAMULYA","4029"
"50070","SUKANAGARA","3917"
"50071","SUKANAGARA","4001"
"50072","SUKANEGARA","3960"
"50073","SUKANEGARA","4019"
"50074","SUKARAJA","3922"
"50075","SUKARAJA","3966"
"50076","SUKARAJA","3918"
"50077","SUKARAJA","3921"
"50078","SUKARAME","3917"
"50079","SUKARAME","3922"
"50080","SUKARAME","3913"
"50081","SUKARASA","3901"
"50082","SUKARATU","3922"
"50083","SUKARATU","4004"
"50084","SUKARENA","3976"
"50085","SUKARENDAH","3921"
"50086","SUKARESMI","4006"
"50087","SUKARESMI","3990"
"50088","SUKASABA","3986"
"50089","SUKASARI","3951"
"50090","SUKASARI","3920"
"50091","SUKASARI","3918"
"50092","SUKASARI","3901"
"50093","SUKASARI","3956"
"50094","SUKASENANG","3979"
"50095","SUKASENENG","3998"
"50096","SUKATANI","3907"
"50097","SUKATANI","3961"
"50098","SUKATANI","3940"
"50099","SUKAWALI","3967"
"50100","SUKAWANA","4005"
"50101","SUKAWANA","4009"
"50102","SUKAWARIS","3998"
"50103","SUKMAJAYA","4021"
"50104","SUMBER WARAS","3966"
"50105","SUMBERJAYA","3994"
"50106","SUMUR BANDUNG","4000"
"50107","SUMUR PANCING (PACING)","3957"
"50108","SUMURANJA","3890"
"50109","SUMURBANDUNG","3886"
"50110","SUMURBATU","3998"
"50111","SUMURLABAN","3887"
"50112","SUMURPECUNG","4009"
"50113","SURADITA","3988"
"50114","SURAKARTA","3910"
"50115","SURALAYA","4035"
"50116","SURIANEUN","3902"
"50117","SURYA BAHARI","3967"
"50118","SUSUKAN","3883"
"50119","SUWAKAN","3938"
"50120","TABAN","3885"
"50121","TAJUR","4036"
"50122","TAKTAKAN","4007"
"50123","TALAGA SARI","3953"
"50124","TALAGA WARNA","4017"
"50125","TALAGA","3953"
"50126","TALAGA","3888"
"50127","TALAGAHIANG / TALAGAHIYANG","3951"
"50128","TALAGASARI","3909"
"50129","TALAGASARI","3978"
"50130","TALOK","4027"
"50131","TAMAN JAYA","3886"
"50132","TAMANBARU","4015"
"50133","TAMANBARU","4007"
"50134","TAMANJAYA","3994"
"50135","TAMANSARI","3946"
"50136","TAMANSARI","3931"
"50137","TAMANSARI","4035"
"50138","TAMBAK","4008"
"50139","TAMBAK","3930"
"50140","TAMBAKBAYA","3891"
"50141","TAMBANG AYAM","3889"
"50142","TAMBILUK","3959"
"50143","TAMIANG","3985"
"50144","TAMIANG","3995"
"50145","TANAGARA","3972"
"50146","TANAH MERAH","4023"
"50147","TANAH TINGGI","3901"
"50148","TANARA","3945"
"50149","TANGKILSARI","3936"
"50150","TANJAKAN MEKAR","4018"
"50151","TANJAKAN","4018"
"50152","TANJUNG ANOM","3926"
"50153","TANJUNG BURUNG","3895"
"50154","TANJUNG PASIR","3895"
"50155","TANJUNG SARI","3949"
"50156","TANJUNGAN","3998"
"50157","TANJUNGJAYA","4016"
"50158","TANJUNGMANIS","3889"
"50159","TANJUNGSARI INDAH","3960"
"50160","TANJUNGSARI","4017"
"50161","TANJUNGWANGI","4001"
"50162","TAPOS","3972"
"50163","TAPOS","3923"
"50164","TARUMANAGARA","3927"
"50165","TEGAL ANGUS","3895"
"50166","TEGAL BUNDER","4034"
"50167","TEGAL KUNIR KIDUL","3926"
"50168","TEGAL KUNIR LOR","3926"
"50169","TEGAL","3903"
"50170","TEGALMAJA","4014"
"50171","TEGALONGOK","3893"
"50172","TEGALPAPAK","3910"
"50173","TEGALRATU","3915"
"50174","TEGALSARI","3923"
"50175","TEGALSARI","3993"
"50176","TEGALWANGI","3884"
"50177","TEJAMARI","3931"
"50178","TELAGA LUHUR","3947"
"50179","TELUK NAGA","3895"
"50180","TELUK TERATE","4025"
"50181","TELUK","3928"
"50182","TELUKLADA","3954"
"50183","TEMBONG","3917"
"50184","TEMBONG","3916"
"50185","TENGKURAK","3883"
"50186","TENJO AYU","3945"
"50187","TENJOLAHANG","3894"
"50188","TERAS","3974"
"50189","TERASBENDUNG","3965"
"50190","TERATE","4025"
"50191","TERITIH","3993"
"50192","TERONDOL","4009"
"50193","TERUMBU","3925"
"50194","TIGARAKSA","3923"
"50195","TINGGAR","4005"
"50196","TIPAR JAYA (TIPARRAYA)","3885"
"50197","TIREM","3965"
"50198","TIRTAYASA","3883"
"50199","TOBAT","3909"
"50200","TONJONG","4025"
"50201","TOYOMERTO","4025"
"50202","TUGU","3936"
"50203","TUNGGALJAYA","3994"
"50204","TUNJUNG TEJA","3956"
"50205","TURUS","3902"
"50206","UJUNGJAYA","3994"
"50207","UJUNGTEBU","3976"
"50208","UKIRSARI","3955"
"50209","UMBUL TANJUNG","3924"
"50210","UMBUL TENGAH","4007"
"50211","UMBULAN","3998"
"50212","UMBULJAYA","3946"
"50213","UNDAR ANDIR","4014"
"50214","UNYUR","4009"
"50215","UWUNG JAYA","3987"
"50216","WALANTAKA","3993"
"50217","WALIKUKUN","3974"
"50218","WALIWIS","3996"
"50219","WANA KERTA","3904"
"50220","WANAGIRI","3978"
"50221","WANAKARTA","3955"
"50222","WANASALAM","3940"
"50223","WANAYASA","4025"
"50224","WANAYASA","4019"
"50225","WANGUNJAYA","3989"
"50226","WANTISARI","3958"
"50227","WARAKAS","3952"
"50228","WARGASARA","3883"
"50229","WARINGIN","3888"
"50230","WARINGINJAYA","3927"
"50231","WARINGINKURUNG","3936"
"50232","WARINGINKURUNG","3947"
"50233","WARNASARI","3984"
"50234","WARNASARI","4015"
"50235","WARUNG JAUD","3925"
"50236","WARUNGBANTEN","3984"
"50237","WARUNGGUNUNG","3921"
"50238","WERU","3990"
"50239","WINONG","3888"
"50240","WIRANA","3950"
"50241","WIRASINGA","4029"
"50242","AAN","4037"
"50243","ABABI","4038"
"50244","ABANG SONGAN","4039"
"50245","ABANG","4038"
"50246","ABIAN TUWUNG","4040"
"50247","ABIANBASE","4041"
"50248","ABIANBASE","4042"
"50249","ABIANSEMAL","4043"
"50250","ABUAN","4039"
"50251","ABUAN","4044"
"50252","AIR KUNING","4045"
"50253","AKAH","4046"
"50254","ALASANGKER","4047"
"50255","AMBENGAN","4048"
"50256","AMERTA BHUANA","4049"
"50257","ANGANTAKA","4043"
"50258","ANGKAH","4050"
"50259","ANGSERI","4051"
"50260","ANTAP","4052"
"50261","ANTAPAN","4051"
"50262","ANTIGA KELOD","4053"
"50263","ANTIGA","4053"
"50264","ANTOSARI","4050"
"50265","ANTURAN","4047"
"50266","APUAN","4051"
"50267","APUAN","4044"
"50268","ASAHDUREN","4054"
"50269","ASTINA","4047"
"50270","AWAN","4039"
"50271","AYUNAN","4043"
"50272","BABAHAN","4055"
"50273","BAHA","4042"
"50274","BAJERA UTARA","4052"
"50275","BAJERA","4052"
"50276","BAKAS","4037"
"50277","BAKBAKAN","4041"
"50278","BALER BALE AGUNG","4056"
"50279","BALUK","4056"
"50280","BAN","4057"
"50281","BANGBANG","4058"
"50282","BANGLI","4051"
"50283","BANJAR ANYAR","4040"
"50284","BANJAR ASEM","4059"
"50285","BANJAR BALI","4047"
"50286","BANJAR JAWA","4047"
"50287","BANJAR TEGAL","4047"
"50288","BANJAR TEGEHA","4060"
"50289","BANJAR TENGAH","4056"
"50290","BANJAR","4060"
"50291","BANJARANGKAN","4037"
"50292","BANTANG","4039"
"50293","BANTAS","4061"
"50294","BANTIRAN","4062"
"50295","BANUA","4039"
"50296","BANYUASRI","4047"
"50297","BANYUATIS","4060"
"50298","BANYUBIRU","4056"
"50299","BANYUNING","4047"
"50300","BANYUPOH","4063"
"50301","BANYUSRI","4060"
"50302","BATANNYUH","4064"
"50303","BATU DINDING","4039"
"50304","BATU RINGGIT","4057"
"50305","BATUAGUNG","4045"
"50306","BATUAJI","4065"
"50307","BATUAN KALER","4066"
"50308","BATUAN","4066"
"50309","BATUBULAN KANGIN","4066"
"50310","BATUBULAN","4066"
"50311","BATUKAANG","4039"
"50312","BATUKANDIK","4067"
"50313","BATUMADEG","4067"
"50314","BATUNGSEL","4062"
