"id","nama_desa","kecamatan_id"
"34001","KALIWENANG","2969"
"34002","KALIWINASUH","3127"
"34003","KALIWIRO","2899"
"34004","KALIWIRU","3020"
"34005","KALIWLINGI","2770"
"34006","KALIWULUH","2592"
"34007","KALIWULUH","2904"
"34008","KALIWUNGU KIDUL","2624"
"34009","KALIWUNGU LOR","2624"
"34010","KALIWUNGU","2678"
"34011","KALIWUNGU","2939"
"34012","KALIWUNGU","2669"
"34013","KALIWUNGU","3123"
"34014","KALIWUNGU","2762"
"34015","KALIWUNGU","2893"
"34016","KALIWUNGU","2796"
"34017","KALIYOSO","3084"
"34018","KALONGAN","3026"
"34019","KALONGAN","2883"
"34020","KALORAN","2973"
"34021","KALORAN","3080"
"34022","KAMAL","2991"
"34023","KAMAL","3128"
"34024","KAMBANGAN (KEMBANGAN)","2864"
"34025","KAMBANGAN","2939"
"34026","KAMBANGAN","2679"
"34027","KAMBANGSARI","2958"
"34028","KAMIJORO","2903"
"34029","KAMOLAN","2606"
"34030","KAMONGAN","2812"
"34031","KAMPIL","2906"
"34032","KAMPUNG BARU","2701"
"34033","KAMULYAN","2803"
"34034","KAMULYAN","2774"
"34035","KAMULYAN","3012"
"34036","KANCILAN","2696"
"34037","KANDANG GAMPANG","2717"
"34038","KANDANG SAPI","2830"
"34039","KANDANG","2598"
"34040","KANDANGAN","2622"
"34041","KANDANGAN","2683"
"34042","KANDANGAN","3026"
"34043","KANDANGMAS","3036"
"34044","KANDANGPANJANG","2725"
"34045","KANDANGREJO","3120"
"34046","KANDANGSERANG","2947"
"34047","KANDANGWANGI","3110"
"34048","KANDEMAN","2666"
"34049","KANDING","3129"
"34050","KANDRI","3038"
"34051","KANGKUNG","3084"
"34052","KANGKUNG","2744"
"34053","KANIGORO","2745"
"34054","KANOMAN","2813"
"34055","KAPENCAR","2767"
"34056","KAPITERAN","2871"
"34057","KAPONAN","2828"
"34058","KAPUAN","2699"
"34059","KAPUHAN","2826"
"34060","KAPULOGO","2904"
"34061","KAPUNDUTAN","2800"
"34062","KAPUNG","2969"
"34063","KAPUNGAN","2963"
"34064","KARABAN","2641"
"34065","KARAKAN","2591"
"34066","KARANG ANOM","2685"
"34067","KARANG ANYAR","2621"
"34068","KARANG ANYAR","2623"
"34069","KARANG ANYAR","3074"
"34070","KARANG ANYAR","3027"
"34071","KARANG ANYAR","2921"
"34072","KARANG AYU","2956"
"34073","KARANG GONDANG","2778"
"34074","KARANG KENDAL","3048"
"34075","KARANG KLESEM","2912"
"34076","KARANG MALANG","3061"
"34077","KARANG NANGKA","2926"
"34078","KARANG NONGKO","2813"
"34079","KARANG PANDAN","2760"
"34080","KARANG PELEM","2900"
"34081","KARANG PUCUNG","2912"
"34082","KARANG REJO","2889"
"34083","KARANG SARI","2903"
"34084","KARANG SARI","2695"
"34085","KARANG TALUN","2962"
"34086","KARANG TENGAH","2567"
"34087","KARANG TENGAH","3130"
"34088","KARANG","2951"
"34089","KARANG","2707"
"34090","KARANG","2586"
"34091","KARANG","2760"
"34092","KARANG","3003"
"34093","KARANGAJI","2986"
"34094","KARANGAMPEL","2669"
"34095","KARANGAN","2887"
"34096","KARANGANOM","2605"
"34097","KARANGANOM","2666"
"34098","KARANGANOM","2887"
"34099","KARANGANOM","2837"
"34100","KARANGANOM","3009"
"34101","KARANGANYAR GUNUNG","3020"
"34102","KARANGANYAR","2574"
"34103","KARANGANYAR","2787"
"34104","KARANGANYAR","3040"
"34105","KARANGANYAR","2951"
"34106","KARANGANYAR","2923"
"34107","KARANGANYAR","2723"
"34108","KARANGANYAR","3002"
"34109","KARANGANYAR","2580"
"34110","KARANGANYAR","2743"
"34111","KARANGANYAR","2875"
"34112","KARANGANYAR","3021"
"34113","KARANGANYAR","2780"
"34114","KARANGANYAR","3033"
"34115","KARANGANYAR","2697"
"34116","KARANGANYAR","2805"
"34117","KARANGANYAR","3048"
"34118","KARANGANYAR","3118"
"34119","KARANGANYAR","3131"
"34120","KARANGANYAR","2935"
"34121","KARANGANYAR","2897"
"34122","KARANGANYAR","3026"
"34123","KARANGANYAR","2793"
"34124","KARANGANYAR","3055"
"34125","KARANGANYAR","2572"
"34126","KARANGANYAR","2712"
"34127","KARANGANYAR","3082"
"34128","KARANGANYAR","3050"
"34129","KARANGANYAR","2870"
"34130","KARANGANYAR","3121"
"34131","KARANGANYAR","3024"
"34132","KARANGANYAR","2975"
"34133","KARANGANYAR","2591"
"34134","KARANGAREN","3022"
"34135","KARANGASEM SELATAN","3040"
"34136","KARANGASEM UTARA","3040"
"34137","KARANGASEM","2990"
"34138","KARANGASEM","2991"
"34139","KARANGASEM","2676"
"34140","KARANGASEM","2567"
"34141","KARANGASEM","3006"
"34142","KARANGASEM","2992"
"34143","KARANGASEM","2974"
"34144","KARANGASEM","2794"
"34145","KARANGASEM","2952"
"34146","KARANGASEM","2795"
"34147","KARANGASEM","2962"
"34148","KARANGASEM","3059"
"34149","KARANGAWADER","2959"
"34150","KARANGAWEN","2972"
"34151","KARANGAWEN","2610"
"34152","KARANGAYU","2966"
"34153","KARANGBALE","3128"
"34154","KARANGBANDUNG","2840"
"34155","KARANGBANGUN","2664"
"34156","KARANGBANGUN","3060"
"34157","KARANGBANJAR","2768"
"34158","KARANGBAWANG","2587"
"34159","KARANGBAWANG","2801"
"34160","KARANGBENDA","2574"
"34161","KARANGBENER","2645"
"34162","KARANGBOLONG","2582"
"34163","KARANGBOYO","2699"
"34164","KARANGBRAI","2632"
"34165","KARANGCEGAK","3022"
"34166","KARANGCEGAK","2786"
"34167","KARANGCENGIS","2661"
"34168","KARANGDADAP","3126"
"34169","KARANGDADAP","3124"
"34170","KARANGDAWA","3054"
"34171","KARANGDAWA","3044"
"34172","KARANGDEMPEL","2638"
"34173","KARANGDOWO","2628"
"34174","KARANGDOWO","2597"
"34175","KARANGDOWO","3009"
"34176","KARANGDUKUH","2674"
"34177","KARANGDUREN","2789"
"34178","KARANGDUREN","2846"
"34179","KARANGDUREN","2898"
"34180","KARANGDUREN","2773"
"34181","KARANGDUREN","2843"
"34182","KARANGDUWUR","2615"
"34183","KARANGDUWUR","2968"
"34184","KARANGDUWUR","2603"
"34185","KARANGENDEP","3131"
"34186","KARANGGADUNG","2603"
"34187","KARANGGAMBAS","2954"
"34188","KARANGGATAK","2648"
"34189","KARANGGAYAM","2925"
"34190","KARANGGAYAM","2920"
"34191","KARANGGEDANG","2939"
"34192","KARANGGEDANG","2661"
"34193","KARANGGEDANG","2780"
"34194","KARANGGEDANG","3111"
"34195","KARANGGEDANG","3049"
"34196","KARANGGEDANG","2784"
"34197","KARANGGEDE","3132"
"34198","KARANGGEDONG","2792"
"34199","KARANGGENENG","2706"
"34200","KARANGGENENG","2608"
"34201","KARANGGENENG","2666"
"34202","KARANGGENENG","2662"
"34203","KARANGGETAS","2935"
"34204","KARANGGINTUNG","3002"
"34205","KARANGGINTUNG","2590"
"34206","KARANGGINTUNG","2786"
"34207","KARANGGLONGGONG","2893"
"34208","KARANGGONDANG","2947"
"34209","KARANGGONDANG","2593"
"34210","KARANGGONDANG","3114"
"34211","KARANGGONDANG","2874"
"34212","KARANGGUDE KULON","2634"
"34213","KARANGHARJO","2697"
"34214","KARANGHARJO","3113"
"34215","KARANGHARJO","2950"
"34216","KARANGJAMBE","2954"
"34217","KARANGJAMBE","3110"
"34218","KARANGJAMBU","2678"
"34219","KARANGJAMBU","3056"
"34220","KARANGJAMBU","3049"
"34221","KARANGJATI","2910"
"34222","KARANGJATI","2606"
"34223","KARANGJATI","2710"
"34224","KARANGJATI","2590"
"34225","KARANGJATI","2974"
"34226","KARANGJATI","2915"
"34227","KARANGJATI","2978"
"34228","KARANGJATI","2906"
"34229","KARANGJATI","2737"
"34230","KARANGJENGKOL","2997"
"34231","KARANGJENGKOL","3022"
"34232","KARANGJOHO","2628"
"34233","KARANGJOHO","2868"
"34234","KARANGJOMPO","3050"
"34235","KARANGJONG","2746"
"34236","KARANGJONGKENG","3078"
"34237","KARANGJUNTI","2638"
"34238","KARANGKAJEN","3025"
"34239","KARANGKANDRI","2997"
"34240","KARANGKEBAGUSAN","2724"
"34241","KARANGKEDAWUNG","2773"
"34242","KARANGKEMBANG","2958"
"34243","KARANGKEMIRI","2977"
"34244","KARANGKEMIRI","3021"
"34245","KARANGKEMIRI","2634"
"34246","KARANGKEMIRI","2673"
"34247","KARANGKEMIRI","3100"
"34248","KARANGKEMIRI","2771"
"34249","KARANGKEMIRI","3110"
"34250","KARANGKEMOJING","3045"
"34251","KARANGKEPOH","2753"
"34252","KARANGKIDUL","2761"
"34253","KARANGKLESEM","3022"
"34254","KARANGKLESEM","2771"
"34255","KARANGKOBAR","2593"
"34256","KARANGKONANG","2942"
"34257","KARANGLANGU","3067"
"34258","KARANGLEGI","2620"
"34259","KARANGLEWAS KIDUL","2634"
"34260","KARANGLEWAS LOR","2804"
"34261","KARANGLEWAS","2580"
"34262","KARANGLEWAS","3022"
"34263","KARANGLINCAK","2697"
"34264","KARANGLO","2850"
"34265","KARANGLO","2955"
"34266","KARANGLO","3057"
"34267","KARANGLO","2963"
"34268","KARANGLO","2720"
"34269","KARANGLOR","2913"
"34270","KARANGLUAS","2871"
"34271","KARANGLUHUR","2767"
"34272","KARANGMAJA","2747"
"34273","KARANGMALANG WETAN","3084"
"34274","KARANGMALANG","2789"
"34275","KARANGMALANG","2919"
"34276","KARANGMALANG","3074"
