"id","nama_desa","kecamatan_id"
"26001","CIBULUH","2097"
"26002","CIBULUH","2347"
"26003","CIBULUH","2038"
"26004","CIBULUH","2247"
"26005","CIBULUH","2348"
"26006","CIBUNAR","2317"
"26007","CIBUNAR","2124"
"26008","CIBUNAR","2349"
"26009","CIBUNAR","2350"
"26010","CIBUNAR","2351"
"26011","CIBUNARJAYA","1947"
"26012","CIBUNGUR","2246"
"26013","CIBUNGUR","2125"
"26014","CIBUNGUR","2350"
"26015","CIBUNIAN","2299"
"26016","CIBUNIASIH","2346"
"26017","CIBUNIGEULIS","2104"
"26018","CIBUNTU","2278"
"26019","CIBUNTU","2161"
"26020","CIBUNTU","2352"
"26021","CIBUNTU","2020"
"26022","CIBUNTU","2353"
"26023","CIBUNTU","2354"
"26024","CIBUNTU","2017"
"26025","CIBUNUT","1970"
"26026","CIBURAYUT","2292"
"26027","CIBURIAL","2132"
"26028","CIBURIAL","2327"
"26029","CIBURIAL","2275"
"26030","CIBURUY","2084"
"26031","CIBURUY","2292"
"26032","CIBURUY","2287"
"26033","CICADAS","2019"
"26034","CICADAS","2165"
"26035","CICADAS","2161"
"26036","CICADAS","2355"
"26037","CICADAS","2281"
"26038","CICADAS","2183"
"26039","CICADAS","1960"
"26040","CICADAS","2193"
"26041","CICADAS","2356"
"26042","CICAHEUM","2005"
"26043","CICALENGKA KULON","2002"
"26044","CICALENGKA WETAN","2002"
"26045","CICALUNG","1963"
"26046","CICANGKANG GIRANG","2256"
"26047","CICANGKANG HILIR","2117"
"26048","CICANIR","1973"
"26049","CICANTAYAN","2357"
"26050","CICAPAR","2083"
"26051","CICAREUH","2239"
"26052","CICARIMANAH","2236"
"26053","CICAU","2358"
"26054","CICENANG","2121"
"26055","CICINDE SELATAN","2108"
"26056","CICINDE UTARA","2108"
"26057","CICUKANG","2359"
"26058","CICURUG","2062"
"26059","CICURUG","1994"
"26060","CIDADALI","2319"
"26061","CIDADAP","2268"
"26062","CIDADAP","2085"
"26063","CIDADAP","2360"
"26064","CIDADAP","2301"
"26065","CIDADAP","2053"
"26066","CIDADAP","2354"
"26067","CIDAHU","2111"
"26068","CIDAHU","2240"
"26069","CIDAHU","1999"
"26070","CIDAHU","2053"
"26071","CIDAHU","2353"
"26072","CIDAHU","2361"
"26073","CIDAMAR","2347"
"26074","CIDATAR","2051"
"26075","CIDEMPET","1968"
"26076","CIDENOK","2081"
"26077","CIDERUM","2279"
"26078","CIDOKOM","2310"
"26079","CIDOKOM","2344"
"26080","CIDOLOG","2362"
"26081","CIDOLOG","2363"
"26082","CIDUGALEUN","2364"
"26083","CIDULANG","2036"
"26084","CIELA","2084"
"26085","CIEMAS","2323"
"26086","CIENGANG","2258"
"26087","CIEUNDEUR","2254"
"26088","CIEUNTEUNG","2345"
"26089","CIEURIH","2240"
"26090","CIEURIH","2063"
"26091","CIEURIH","1963"
"26092","CIGADOG","1984"
"26093","CIGADOG","2365"
"26094","CIGADOG","1975"
"26095","CIGADOG","2366"
"26096","CIGADUNG","2367"
"26097","CIGADUNG","2026"
"26098","CIGADUNG","2368"
"26099","CIGAGADE","2369"
"26100","CIGALEUH","2065"
"26101","CIGALONTANG","2364"
"26102","CIGANJENG","2222"
"26103","CIGANTANG","2370"
"26104","CIGARONGGONG","2371"
"26105","CIGARUKGAK","2303"
"26106","CIGASONG","2121"
"26107","CIGAWIR","2372"
"26108","CIGAYAM","2083"
"26109","CIGEDANG","2373"
"26110","CIGEDUG","2127"
"26111","CIGELAM","2019"
"26112","CIGEMBOR","2160"
"26113","CIGENDEL","2374"
"26114","CIGENDING","2375"
"26115","CIGENTUR","2376"
"26116","CIGENTUR","2109"
"26117","CIGERELENG","1955"
"26118","CIGINTUNG","2377"
"26119","CIGINTUNG","1953"
"26120","CIGINTUNG","2378"
"26121","CIGOBANG WANGI","2379"
"26122","CIGOBANG","2379"
"26123","CIGOMBONG","2292"
"26124","CIGONDEWAH HILIR","2380"
"26125","CIGONDEWAH KALER","2278"
"26126","CIGONDEWAH KIDUL","2278"
"26127","CIGONDEWAH RAHAYU","2278"
"26128","CIGUDEG","1971"
"26129","CIGUGUR GIRANG","2381"
"26130","CIGUGUR KALER","2180"
"26131","CIGUGUR TENGAH","2123"
"26132","CIGUGUR","2026"
"26133","CIGUGUR","2257"
"26134","CIGUGUR","2180"
"26135","CIGUHA","2382"
"26136","CIGUNUNG","2125"
"26137","CIGUNUNGHERANG","2383"
"26138","CIGUNUNGSARI","2384"
"26139","CIHAMBULU","2044"
"26140","CIHAMERANG","2293"
"26141","CIHAMPELAS","2385"
"26142","CIHANJARO","2386"
"26143","CIHANJAWAR","2176"
"26144","CIHANJUANG RAHAYU","2381"
"26145","CIHANJUANG","2387"
"26146","CIHANJUANG","2381"
"26147","CIHANYAWAR","1998"
"26148","CIHANYIR","2388"
"26149","CIHAPIT","2389"
"26150","CIHARALANG","2213"
"26151","CIHARASHAS","2334"
"26152","CIHARASHAS","2212"
"26153","CIHAUR GEULIS","2367"
"26154","CIHAUR","2303"
"26155","CIHAUR","2306"
"26156","CIHAUR","1963"
"26157","CIHAUR","2140"
"26158","CIHAUR","2354"
"26159","CIHAURBEUTI","2390"
"26160","CIHAURKUNING","2391"
"26161","CIHAURKUNING","2124"
"26162","CIHAWUK","2330"
"26163","CIHEA","2392"
"26164","CIHERANG PONDOK","2279"
"26165","CIHERANG","2083"
"26166","CIHERANG","1986"
"26167","CIHERANG","2012"
"26168","CIHERANG","2031"
"26169","CIHERANG","2018"
"26170","CIHERANG","2191"
"26171","CIHERANG","2342"
"26172","CIHERANG","2361"
"26173","CIHERANG","2035"
"26174","CIHERAS","2100"
"26175","CIHEULANG TONGGOH","2138"
"26176","CIHEULANG","2008"
"26177","CIHIDEUNG ILIR","2161"
"26178","CIHIDEUNG UDIK","2161"
"26179","CIHIDEUNG","2381"
"26180","CIHIDEUNGGIRANG","2240"
"26181","CIHIDEUNGHILIR","2240"
"26182","CIHIKEU","2188"
"26183","CIHIRUP","2303"
"26184","CIHOE (CIHOWE)","2010"
"26185","CIHUNI","2025"
"26186","CIHUNI","2361"
"26187","CIHURIP","2393"
"26188","CIJAGAMULYA","2303"
"26189","CIJAGANG","2383"
"26190","CIJAGRA","2264"
"26191","CIJAGRA","2376"
"26192","CIJALINGAN","2357"
"26193","CIJAMBE","2105"
"26194","CIJAMBE","1984"
"26195","CIJAMBE","2239"
"26196","CIJAMBE","2230"
"26197","CIJAMBU","2117"
"26198","CIJAMBU","2394"
"26199","CIJANGKAR","2201"
"26200","CIJANTUNG","2294"
"26201","CIJATI","2207"
"26202","CIJATI","1994"
"26203","CIJATI","2395"
"26204","CIJATI","1948"
"26205","CIJAURA (MARGASENANG)","2396"
"26206","CIJAYA","2159"
"26207","CIJAYANA","2397"
"26208","CIJAYANTI","1996"
"26209","CIJEDIL","2158"
"26210","CIJELER","1948"
"26211","CIJEMIT","2398"
"26212","CIJENGKOL","2276"
"26213","CIJENGKOL","2399"
"26214","CIJENGKOL","2263"
"26215","CIJENUK","2117"
"26216","CIJERAH","2278"
"26217","CIJERUK","2314"
"26218","CIJERUK","2374"
"26219","CIJEUNGJING","2213"
"26220","CIJEUNGJING","2400"
"26221","CIJOHO","1953"
"26222","CIJOLANG","2369"
"26223","CIJUJUNG","2289"
"26224","CIJUJUNG","2265"
"26225","CIJULANG","2390"
"26226","CIJULANG","2131"
"26227","CIJULANG","1954"
"26228","CIJULANG","2091"
"26229","CIJUNTI","2159"
"26230","CIJUREY","2258"
"26231","CIJUREY","2107"
"26232","CIKADONGDONG","2194"
"26233","CIKADONGDONG","2401"
"26234","CIKADU","2318"
"26235","CIKADU","2105"
"26236","CIKADU","2402"
"26237","CIKADU","2319"
"26238","CIKADU","2403"
"26239","CIKADU","2298"
"26240","CIKADU","2260"
"26241","CIKADU","2256"
"26242","CIKADU","1948"
"26243","CIKADUT","2327"
"26244","CIKADUWETAN","2153"
"26245","CIKAHURIPAN","2387"
"26246","CIKAHURIPAN","2281"
"26247","CIKAHURIPAN","2064"
"26248","CIKAHURIPAN","2404"
"26249","CIKAHURIPAN","2094"
"26250","CIKAHURIPAN","2341"
"26251","CIKAHURIPAN","2249"
"26252","CIKAJANG","2340"
"26253","CIKAKAK","2405"
"26254","CIKALAHANG","2042"
"26255","CIKALANG","2406"
"26256","CIKALONG","2407"
"26257","CIKALONG","2319"
"26258","CIKALONG","2408"
"26259","CIKALONG","2270"
"26260","CIKALONG","2409"
"26261","CIKALONG","2410"
"26262","CIKALONG","1997"
"26263","CIKALONGSARI","2056"
"26264","CIKAMPEK BARAT","2411"
"26265","CIKAMPEK KOTA","2411"
"26266","CIKAMPEK PUSAKA","2411"
"26267","CIKAMPEK SELATAN","2411"
"26268","CIKAMPEK TIMUR","2411"
"26269","CIKAMPEK UTARA","2412"
"26270","CIKANANGA","2413"
"26271","CIKANCANA","2064"
"26272","CIKANCANA","2308"
"26273","CIKANCAS","2147"
"26274","CIKANCRA","2319"
"26275","CIKANCUNG","2388"
"26276","CIKANDANG","2340"
"26277","CIKANDANG","2373"
"26278","CIKANDE","2414"
