"id","nama_desa","kecamatan_id"
"58160","RAWA SARI","4710"
"58161","RAWA SUBUR","4776"
"58162","REGEI LESTARI","4750"
"58163","REONG","4735"
"58164","RIAM BATANG","4794"
"58165","RIAM DURIAN","4711"
"58166","RIAM PENAHAN","4814"
"58167","RIAM TINGGI","4814"
"58168","RIAM","4800"
"58169","RIMBA SARI","4783"
"58170","RINGIN AGUNG","4706"
"58171","RODOK","4694"
"58172","RONGAN RONDAN","4822"
"58173","RUBEI","4809"
"58174","RUBUNG BUYUNG","4795"
"58175","RUHING RAYA","4747"
"58176","RUJI","4809"
"58177","RUNGGU RAYA","4736"
"58178","RUNGUN","4711"
"58179","RUNTU","4745"
"58180","SABABILAH","4746"
"58181","SABAMBAN","4751"
"58182","SABARU","4782"
"58183","SABUAI TIMUR","4757"
"58184","SABUH","4801"
"58185","SAGU / DUSUN SUKAMULYA","4711"
"58186","SAING","4694"
"58187","SAKA BATUR","4724"
"58188","SAKA BINJAI","4776"
"58189","SAKA KAJANG","4802"
"58190","SAKA MANGKAHAI","4698"
"58191","SAKA TAMIANG","4698"
"58192","SAKABULIN","4711"
"58193","SAKALAGUN","4700"
"58194","SALUNUK (SELUNUK)","4731"
"58195","SAMBA BAKUMPAI","4755"
"58196","SAMBA DANUM","4755"
"58197","SAMBA KAHAYAN","4755"
"58198","SAMBA KATUNG","4755"
"58199","SAMBI","4800"
"58200","SAMPIRANG I","4777"
"58201","SAMPIRANG II","4777"
"58202","SAMUDA BESAR","4751"
"58203","SAMUDA KECIL","4751"
"58204","SAMUDA KOTA","4751"
"58205","SANDUL","4761"
"58206","SANDUNG TAMBUN","4763"
"58207","SANGGAL","4765"
"58208","SANGGANG","4774"
"58209","SANGGU","4746"
"58210","SANGKURANG","4727"
"58211","SANTILIK","4708"
"58212","SARAPAT (EX. HARARA)","4697"
"58213","SARERANGAN","4763"
"58214","SARI HARAPAN","4719"
"58215","SARI MAKMUR","4787"
"58216","SARIMBUAH","4747"
"58217","SARIPOI","4775"
"58218","SARUHUNG","4775"
"58219","SATIONG","4708"
"58220","SATIRUK","4710"
"58221","SAWAHAN (MENTAWA BARU HULU UTARA)","4741"
"58222","SEBABI","4761"
"58223","SEBABI","4786"
"58224","SEBANGAU JAYA","4723"
"58225","SEBANGAU JAYA","4819"
"58226","SEBANGAU MULYA","4819"
"58227","SEBANGAU PERMAI","4819"
"58228","SEBAUNG","4764"
"58229","SEBUAI","4757"
"58230","SEBUNGSU","4789"
"58231","SEHABU (SAHABU / SEBABU)","4761"
"58232","SEI BAKUT","4742"
"58233","SEI GAWING","4787"
"58234","SEI GITA","4787"
"58235","SEI JANGKIR","4728"
"58236","SEI PITUNG","4698"
"58237","SEI TATAS HILIR","4700"
"58238","SEI / SUNGAI AHAS","4787"
"58239","SEI / SUNGAI ANTAI","4765"
"58240","SEI / SUNGAI ASAM","4724"
"58241","SEI / SUNGAI BAKANON","4743"
"58242","SEI / SUNGAI BAKAU","4757"
"58243","SEI / SUNGAI BAKAU","4819"
"58244","SEI / SUNGAI BAKAU","4733"
"58245","SEI / SUNGAI BARU TEWU","4712"
"58246","SEI / SUNGAI BARU","4813"
"58247","SEI / SUNGAI BARUNAI (PAPUYU II)","4715"
"58248","SEI / SUNGAI BATANG","4743"
"58249","SEI / SUNGAI BEDAUN","4757"
"58250","SEI / SUNGAI BULUH","4773"
"58251","SEI / SUNGAI BUNDUNG","4813"
"58252","SEI / SUNGAI CABANG BARAT","4825"
"58253","SEI / SUNGAI CABANG","4757"
"58254","SEI / SUNGAI DAMAR","4825"
"58255","SEI / SUNGAI DUSUN","4698"
"58256","SEI / SUNGAI GOHONG","4737"
"58257","SEI / SUNGAI GULA","4743"
"58258","SEI / SUNGAI HAMBAWANG","4819"
"58259","SEI / SUNGAI HANYA","4784"
"58260","SEI / SUNGAI HANYO / HANYU","4744"
"58261","SEI / SUNGAI HIJAU","4693"
"58262","SEI / SUNGAI IJUM RAYA","4751"
"58263","SEI / SUNGAI JAYA","4752"
"58264","SEI / SUNGAI KAPAR","4787"
"58265","SEI / SUNGAI KAPITAN","4757"
"58266","SEI / SUNGAI KAYU","4698"
"58267","SEI / SUNGAI KERUH","4732"
"58268","SEI / SUNGAI LIJU","4777"
"58269","SEI / SUNGAI LOBANG","4743"
"58270","SEI / SUNGAI LUNUK","4728"
"58271","SEI / SUNGAI LUNUK","4775"
"58272","SEI / SUNGAI MELAWEN","4807"
"58273","SEI / SUNGAI MENTAWA","4702"
"58274","SEI / SUNGAI NANJAN","4756"
"58275","SEI / SUNGAI PAKEN","4747"
"58276","SEI / SUNGAI PARING","4795"
"58277","SEI / SUNGAI PASAH","4724"
"58278","SEI / SUNGAI PASANAN (PAPUYU I)","4715"
"58279","SEI / SUNGAI PASIR","4825"
"58280","SEI / SUNGAI PERLU","4771"
"58281","SEI / SUNGAI PINANG","4806"
"58282","SEI / SUNGAI PUDAK (PAPUYU III)","4715"
"58283","SEI / SUNGAI PURING","4784"
"58284","SEI / SUNGAI RAHAYU I","4783"
"58285","SEI / SUNGAI RAHAYU II","4783"
"58286","SEI / SUNGAI RAJA","4813"
"58287","SEI / SUNGAI RANGIT JAYA","4807"
"58288","SEI / SUNGAI RIANG","4763"
"58289","SEI / SUNGAI RINGIN","4725"
"58290","SEI / SUNGAI RUNGUN","4715"
"58291","SEI / SUNGAI SEKONYER","4757"
"58292","SEI / SUNGAI TABUK","4825"
"58293","SEI / SUNGAI TATAS","4700"
"58294","SEI / SUNGAI TELANG","4735"
"58295","SEI / SUNGAI TENDANG","4757"
"58296","SEI / SUNGAI TERAS","4742"
"58297","SEI / SUNGAI TUAT","4722"
"58298","SEI / SUNGAI URDANG","4771"
"58299","SEKATA BANGUN","4787"
"58300","SEKATA MAKMUR","4787"
"58301","SEKOBAN","4722"
"58302","SEKOMBULAN","4814"
"58303","SEKUNINGAN BARU","4691"
"58304","SELAT BANING","4723"
"58305","SELAT BARAT","4821"
"58306","SELAT BARU","4709"
"58307","SELAT DALAM","4821"
"58308","SELAT HILIR","4821"
"58309","SELAT HULU","4821"
"58310","SELAT TENGAH","4821"
"58311","SELAT UTARA","4821"
"58312","SELUCING","4788"
"58313","SEMANTUN","4692"
"58314","SEMBI KUAN","4692"
"58315","SEMBULUH I (SATU)","4738"
"58316","SEMBULUH II (DUA)","4738"
"58317","SEPANG KOTA","4817"
"58318","SEPANG SIMIN","4817"
"58319","SEPONDAM","4769"
"58320","SEPOYU","4814"
"58321","SEPUNDU HANTU","4794"
"58322","SERAMBUT","4710"
"58323","SETIA MULIA","4723"
"58324","SIBUNG","4748"
"58325","SIDO MULYO","4787"
"58326","SIDO MULYO / PONCO MULYO","4693"
"58327","SIDODADI","4712"
"58328","SIDOMULYO","4730"
"58329","SIDOREJO","4745"
"58330","SIDOREJO","4730"
"58331","SIGI","4718"
"58332","SIKAN","4809"
"58333","SIKUI","4801"
"58334","SIMPANG BERAMBAI","4693"
"58335","SIMPANG BINGKUANG / BANGKUANG","4736"
"58336","SIMPANG BUNGA TANJUNG","4742"
"58337","SIMPANG NANENG","4799"
"58338","SIMPUR","4802"
"58339","SIMPUR","4720"
"58340","SINGAM RAYA","4723"
"58341","SIONG","4726"
"58342","SIRE","4747"
"58343","SIWAU","4727"
"58344","SOREN","4720"
"58345","SRI WIDADI","4787"
"58346","SUBUR INDAH","4723"
"58347","SUDAN","4788"
"58348","SUJA","4722"
"58349","SUKA JAYA (SUKA AYU)","4706"
"58350","SUKA MAJU","4787"
"58351","SUKA MAJU","4706"
"58352","SUKA MAKMUR","4711"
"58353","SUKA MAKMUR","4706"
"58354","SUKA MANDANG","4706"
"58355","SUKA MUKTI","4776"
"58356","SUKA MULYA","4761"
"58357","SUKA REJA","4776"
"58358","SUKAJAYA","4711"
"58359","SUKAMAJU","4769"
"58360","SUKARAJA","4812"
"58361","SUKARAMI","4800"
"58362","SUKOREJO (SUKU REJO)","4706"
"58363","SULUNG KENAMBUI / KANAM BUI","4745"
"58364","SUMBER AGUNG","4780"
"58365","SUMBER AGUNG","4807"
"58366","SUMBER ALASKA","4780"
"58367","SUMBER CAHAYA","4773"
"58368","SUMBER GARONGGONG","4694"
"58369","SUMBER JAYA","4753"
"58370","SUMBER MAKMUR","4787"
"58371","SUMBER MAKMUR","4713"
"58372","SUMBER MAKMUR","4719"
"58373","SUMBER MAKMUR","4786"
"58374","SUMBER MUKTI","4711"
"58375","SUMBER MULIA","4776"
"58376","SUMBER MULYA","4702"
"58377","SUMBEREJO","4729"
"58378","SUMUR MAS","4763"
"58379","SUMUR","4697"
"58380","SUNGAI BENGKUANG","4693"
"58381","SUNGAI KAKI","4723"
"58382","SUNGAI KUNING","4693"
"58383","SUNGAI PAKIT","4693"
"58384","SUNGAI PULAU","4693"
"58385","SUNGAI UBAR MANDIRI","4788"
"58386","SUNGKUP","4769"
"58387","SUPANG","4744"
"58388","TABAK KANILAN","4747"
"58389","TABATAN","4823"
"58390","TABIKU","4731"
"58391","TABORE","4787"
"58392","TABULANG","4775"
"58393","TAHAI BARU","4712"
"58394","TAHAI JAYA","4712"
"58395","TAHAWA","4718"
"58396","TAHUJAN LAUNG","4758"
"58397","TAHUJAN ONTU","4797"
"58398","TAJAH ANTANG RAYA","4804"
"58399","TAJAU URAP","4763"
"58400","TAJEPAN","4776"
"58401","TAKAJUNG","4820"
"58402","TAKAOI","4767"
"58403","TAKARAS","4734"
"58404","TALANGKAH (TELANGKAH)","4739"
"58405","TALANGKAS (TALANGKAH)","4781"
"58406","TALEKUNG PUNAI","4776"
"58407","TALIAN KERENG","4739"
"58408","TALINGKE","4803"
"58409","TALIO HULU","4774"
"58410","TALIO MUARA","4774"
"58411","TALIO","4709"
"58412","TALIO","4774"
"58413","TAMBABA","4740"
"58414","TAMBAK BAJAI","4780"
"58415","TAMBAK","4772"
"58416","TAMBAN BARU MEKAR","4730"
"58417","TAMBAN BARU TENGAH","4742"
"58418","TAMBAN BARU TENGAH","4730"
"58419","TAMBAN BARU TIMUR","4730"
"58420","TAMBAN LUAR","4728"
"58421","TAMBAN LUPAK","4742"
"58422","TAMBELUM","4762"
"58423","TAMBUN JAYA","4730"
"58424","TAMBUN MAKMUR","4730"
"58425","TAMBUN RAYA","4749"
"58426","TAMIANG LAYANG","4697"
"58427","TAMIANG","4702"
"58428","TAMIANG","4695"
"58429","TAMPA","4736"
"58430","TAMPARAK LAYUNG","4735"
"58431","TAMPARAK","4735"
"58432","TAMPELAS","4705"
"58433","TAMPELAS","4817"
"58434","TAMPIJAK","4709"
"58435","TAMPULANG","4823"
"58436","TAMPULANGIT","4726"
"58437","TANAH HALUAN","4816"
"58438","TANAH MAS","4707"
"58439","TANAH PUTIH","4786"
"58440","TANGAR","4708"
"58441","TANGGA BATU","4773"
"58442","TANGGA BATU","4706"
"58443","TANGIRANG","4744"
"58444","TANGKA ROBAH","4708"
"58445","TANGKAHEN","4772"
"58446","TANGKAN","4696"
"58447","TANGKI DAHUYAN","4734"
"58448","TANGKILING","4737"
"58449","TANGKUM","4748"
"58450","TANIRAN PASAR PANAS","4714"
"58451","TANJUNG BATIK","4822"
"58452","TANJUNG BATUR","4708"
"58453","TANJUNG BERINGIN","4722"
"58454","TANJUNG HANAU / HANA","4716"
"58455","TANJUNG HARA","4704"
"58456","TANJUNG HARAPAN","4780"
"58457","TANJUNG HARAPAN","4740"
"58458","TANJUNG HARAPAN","4690"
"58459","TANJUNG JARIANGAU","4708"
"58460","TANJUNG JAWA","4746"
"58461","TANJUNG JORONG","4789"
"58462","TANJUNG KARITAK","4817"
"58463","TANJUNG PAKU","4794"
"58464","TANJUNG PARING","4704"
"58465","TANJUNG PERAWAN","4715"
"58466","TANJUNG PINANG","4815"
"58467","TANJUNG PUTRI","4745"
"58468","TANJUNG RANGAS II","4704"
"58469","TANJUNG RANGAS","4771"
"58470","TANJUNG RENDAN","4806"
"58471","TANJUNG RIU","4805"
"58472","TANJUNG SANGALANG","4718"
"58473","TANJUNG TARUNA","4802"
"58474","TANJUNG TERANTANG","4745"
"58475","TANJUNG TUKAL","4824"
"58476","TANJUNG UNTUNG","4763"
"58477","TAPEN RAYA","4727"
"58478","TAPEN","4721"
"58479","TAPIN BINI","4722"
"58480","TARANTANG","4787"
"58481","TARINGEN","4734"
"58482","TARINGSING","4736"
"58483","TARUNG MANUAH","4749"
"58484","TARUSAN DANUM","4732"
"58485","TARUSAN","4735"
"58486","TAWAI HAUI","4758"
"58487","TAWAN JAYA","4785"
"58488","TEHANG","4818"
"58489","TEHANG","4719"
"58490","TELAGA BARU","4741"
"58491","TELAGA PULANG","4738"
"58492","TELAGA","4705"
"58493","TELANG ANDRAU","4746"
"58494","TELANG BARU","4726"
"58495","TELANG SIONG","4726"
"58496","TELEKOI (TALEKOI)","4735"
"58497","TELOK TAMPANG","4756"
"58498","TELOK","4755"
"58499","TELUK BAYUR","4706"
"58500","TELUK BETUNG","4709"
"58501","TELUK BOGAM","4757"
"58502","TELUK HIRI","4698"
"58503","TELUK KANDURI","4767"
"58504","TELUK LAWAH","4763"
"58505","TELUK MALEWAI","4778"
"58506","TELUK MAMPUN","4746"
"58507","TELUK NYATU","4805"
"58508","TELUK PALINGET","4700"
"58509","TELUK PULAI","4757"
"58510","TELUK SAMPUDAU","4709"
"58511","TELUK SEBULU","4810"
"58512","TELUK TELAGA","4746"
"58513","TELUK TIMBAU","4752"
"58514","TELUK / TELOK JOLO","4760"
"58515","TEMPAYUNG","4711"
"58516","TERANTANG HILIR","4770"
"58517","TERANTANG","4770"
"58518","TERAWAN","4731"
"58519","TERINSING / TRINSING","4785"
"58520","TERUSAN BAGUNTAN RAYA","4728"
"58521","TERUSAN KARYA","4728"
"58522","TERUSAN MAKMUR","4728"
"58523","TERUSAN MULYA","4728"
"58524","TERUSAN RAYA BARAT","4728"
"58525","TERUSAN RAYA HILIR","4728"
"58526","TERUSAN RAYA","4728"
"58527","TETEI LANAN","4746"
"58528","TEWAH PUPUH","4714"
"58529","TEWAH","4763"
"58530","TEWAI BARU","4817"
"58531","TEWANG BERINGIN","4732"
"58532","TEWANG DERAYU","4793"
"58533","TEWANG KADAMBA","4739"
"58534","TEWANG KARANGAN","4793"
"58535","TEWANG MANYANGEN","4732"
"58536","TEWANG PAJANGAN","4805"
"58537","TEWANG PANJANG","4755"
"58538","TEWANG PAPARI","4793"
"58539","TEWANG RANGAS","4732"
"58540","TEWANG RANGKANG","4732"
"58541","TEWANG TAMPANG","4803"
"58542","TEWANG / TAWANG KAMPUNG","4810"
"58543","TEWEI HARA","4816"
"58544","TIMPAH","4703"
"58545","TINDUK","4707"
"58546","TINO TALIH","4775"
"58547","TOKA","4769"
"58548","TOKUNG","4775"
"58549","TONGKA","4727"
"58550","TOPALAN","4753"
"58551","TRAHEAN","4785"
"58552","TRI BUANA","4690"
"58553","TRI TUNGGAL","4759"
"58554","TUKANG LANGIT","4690"
"58555","TUMBANG ANJIR","4805"
"58556","TUMBANG ANOI","4811"
"58557","TUMBANG APAT","4762"
"58558","TUMBANG ATEI","4798"
"58559","TUMBANG BAHAN","4758"
"58560","TUMBANG BAHAN","4794"
"58561","TUMBANG BAHANEI","4804"
"58562","TUMBANG BAI / BEI","4706"
"58563","TUMBANG BAJANEI","4784"
"58564","TUMBANG BALOI","4768"
"58565","TUMBANG BANA","4758"
"58566","TUMBANG BANJANG","4793"
"58567","TUMBANG BANTIAN","4762"
"58568","TUMBANG BARAOI","4754"
"58569","TUMBANG BARENGEI / BARINGEI","4781"
"58570","TUMBANG BATU","4816"
"58571","TUMBANG BAUH","4768"
"58572","TUMBANG BEMBAN","4764"
"58573","TUMBANG BOLOI","4690"
"58574","TUMBANG BONDANG","4758"
"58575","TUMBANG BUKOI / BOKOI","4806"
"58576","TUMBANG BULAN","4810"
"58577","TUMBANG BUNUT","4781"
"58578","TUMBANG DAHUEI","4822"
"58579","TUMBANG DAKEI","4764"
"58580","TUMBANG DANAU","4796"
"58581","TUMBANG DARAP","4794"
"58582","TUMBANG DIRING","4725"
"58583","TUMBANG EMPAS","4796"
"58584","TUMBANG GAEI","4822"
"58585","TUMBANG GAGU","4784"
"58586","TUMBANG GETAS","4816"
"58587","TUMBANG GUGUP","4824"
"58588","TUMBANG HABANGOI / HABANGEI","4754"
"58589","TUMBANG HABAON","4763"
"58590","TUMBANG HAKAU","4805"
"58591","TUMBANG HAMPUTUNG","4767"
"58592","TUMBANG HANGEI II","4756"
"58593","TUMBANG HANGEI","4755"
"58594","TUMBANG HANTUNG","4792"
"58595","TUMBANG HEJAN","4784"
"58596","TUMBANG HENTAS","4824"
"58597","TUMBANG HIRAN","4764"
"58598","TUMBANG JALA","4754"
"58599","TUMBANG JALEMU KAJUEI","4804"
"58600","TUMBANG JATUH / JUTUH","4781"
"58601","TUMBANG JELEMU KAJUEI","4781"
"58602","TUMBANG JELEMU","4734"
"58603","TUMBANG JIGA","4756"
"58604","TUMBANG JOJANG","4820"
"58605","TUMBANG KABAYAN / KABAYANG","4756"
"58606","TUMBANG KABURAI","4822"
"58607","TUMBANG KAJAMEI","4822"
"58608","TUMBANG KALAM","4794"
"58609","TUMBANG KALAMEI","4755"
"58610","TUMBANG KALANG","4784"
"58611","TUMBANG KAMAN","4798"
"58612","TUMBANG KAMINING / KAMINTING","4816"
"58613","TUMBANG KANEI / KAMEI","4798"
"58614","TUMBANG KANIA","4816"
"58615","TUMBANG KARUEI","4822"
"58616","TUMBANG KASAI","4794"
"58617","TUMBANG KATAEI","4822"
"58618","TUMBANG KAWEI","4798"
"58619","TUMBANG KOLING / KULING","4788"
"58620","TUMBANG KOLON","4762"
"58621","TUMBANG KORIK / KURIK","4767"
"58622","TUMBANG KOROI","4792"
"58623","TUMBANG KUAI","4756"
"58624","TUMBANG KUAYAN","4804"
"58625","TUMBANG KUBANG","4794"
"58626","TUMBANG KUNYI","4760"
"58627","TUMBANG LABANING","4756"
"58628","TUMBANG LABEHU","4798"
"58629","TUMBANG LAHANG","4755"
"58630","TUMBANG LAHUNG","4743"
"58631","TUMBANG LAKU","4794"
"58632","TUMBANG LAMBI","4764"
"58633","TUMBANG LAMPAUNG / LAMPAHUNG","4805"
"58634","TUMBANG LANGGAH","4804"
"58635","TUMBANG LANGKAI","4824"
"58636","TUMBANG LAPAN","4792"
"58637","TUMBANG LAPAN","4765"
"58638","TUMBANG LAWANG","4793"
"58639","TUMBANG LITING","4739"
"58640","TUMBANG MAGIN","4824"
"58641","TUMBANG MAHOP / MAHUP","4756"
"58642","TUMBANG MAHUROI","4811"
"58643","TUMBANG MALAHOI / MALAHUI","4781"
"58644","TUMBANG MANANGEI","4756"
"58645","TUMBANG MANDUREI","4764"
"58646","TUMBANG MANGARA / MANGGARA","4798"
"58647","TUMBANG MANGGO","4798"
"58648","TUMBANG MANGKETAI","4756"
"58649","TUMBANG MANGKUP","4690"
"58650","TUMBANG MANGKURUP","4787"
"58651","TUMBANG MANJUL","4794"
"58652","TUMBANG MANTUHE","4818"
"58653","TUMBANG MANYA","4784"
"58654","TUMBANG MANYANGAN","4805"
"58655","TUMBANG MANYARUNG","4806"
"58656","TUMBANG MANYOI","4792"
"58657","TUMBANG MARAK","4755"
"58658","TUMBANG MARAYA","4811"
"58659","TUMBANG MARIKOI","4811"
"58660","TUMBANG MASALO","4768"
"58661","TUMBANG MASAO","4760"
"58662","TUMBANG MASUKIH","4792"
"58663","TUMBANG MIRI","4767"
"58664","TUMBANG MIWAN","4805"
"58665","TUMBANG MUJAI","4765"
"58666","TUMBANG MUJAM","4789"
"58667","TUMBANG MULUT","4760"
"58668","TUMBANG MUROI","4787"
"58669","TUMBANG NAAN","4820"
"58670","TUMBANG NAPOI","4792"
"58671","TUMBANG NGAHAN","4784"
"58672","TUMBANG NUSA","4802"
"58673","TUMBANG NUSA","4725"
"58674","TUMBANG OLONG II","4808"
"58675","TUMBANG OLONG","4808"
"58676","TUMBANG OROI","4818"
"58677","TUMBANG PAHANEI","4764"
"58678","TUMBANG PAJANGEI","4763"
"58679","TUMBANG PAKU","4764"
"58680","TUMBANG PANGGO","4803"
"58681","TUMBANG PANGKA","4798"
"58682","TUMBANG PARIYEI","4755"
"58683","TUMBANG PASANGON","4767"
"58684","TUMBANG PAYANG","4816"
"58685","TUMBANG PENYAHUAN","4816"
"58686","TUMBANG PONYOI","4767"
"58687","TUMBANG POSU","4811"
"58688","TUMBANG PUAN","4690"
"58689","TUMBANG PUROH / PURUH","4744"
"58690","TUMBANG RAHUYAN","4765"
"58691","TUMBANG RAMEI  /  RAMAI","4784"
"58692","TUMBANG RANDANG","4703"
"58693","TUMBANG RUNEN","4705"
"58694","TUMBANG RUNGAN","4815"
"58695","TUMBANG SAAN","4762"
"58696","TUMBANG SABETUNG","4756"
"58697","TUMBANG SALAMAN","4756"
"58698","TUMBANG SALAU","4824"
"58699","TUMBANG SALIO","4743"
"58700","TUMBANG SALUANG","4816"
"58701","TUMBANG SAMUI","4818"
"58702","TUMBANG SANGAI","4690"
"58703","TUMBANG SAPIA","4816"
"58704","TUMBANG SAPIRI","4708"
"58705","TUMBANG SENAMANG I","4756"
"58706","TUMBANG SEPAN","4794"
"58707","TUMBANG SEPANG","4734"
"58708","TUMBANG SEPAYANG","4784"
"58709","TUMBANG SETAWAI","4794"
"58710","TUMBANG SETOLI","4824"
"58711","TUMBANG SIAN","4767"
"58712","TUMBANG SIRAT","4744"
"58713","TUMBANG SIRUK","4792"
"58714","TUMBANG SUEI","4794"
"58715","TUMBANG SUSAN - MALAMAN","4764"
"58716","TUMBANG TABERAU","4794"
"58717","TUMBANG TABULUS","4764"
"58718","TUMBANG TAEI","4764"
"58719","TUMBANG TAHAI","4737"
"58720","TUMBANG TAJUNGAN","4767"
"58721","TUMBANG TALAKEN","4734"
"58722","TUMBANG TAMBIRAH","4805"
"58723","TUMBANG TANGGOI","4754"
"58724","TUMBANG TANJUNG","4793"
"58725","TUMBANG TARANEI / KARANEI","4798"
"58726","TUMBANG TARIAK","4805"
"58727","TUMBANG TARUSAN","4772"
"58728","TUMBANG TAWAN","4816"
"58729","TUMBANG TERUSAN","4732"
"58730","TUMBANG TIHIS","4806"
"58731","TUMBANG TILAP","4816"
"58732","TUMBANG TONDUK","4758"
