"id","nama_desa","kecamatan_id"
"48001","TEKEN GLAGAHAN","3368"
"48002","TEKUNG","3861"
"48003","TELAGA / TLAGA BIRU","3221"
"48004","TELAGAH (TLAGAH)","3471"
"48005","TELEMPONG","3548"
"48006","TELEMUNG","3705"
"48007","TELENG","3521"
"48008","TELLANG (TELANG)","3642"
"48009","TELLOK","3471"
"48010","TELUK JATIDAWANG","3761"
"48011","TEMAJI","3599"
"48012","TEMANDANG","3666"
"48013","TEMAS","3875"
"48014","TEMAYANG","3789"
"48015","TEMAYANG","3385"
"48016","TEMBALANG","3324"
"48017","TEMBARAK","3431"
"48018","TEMBAYANGAN","3578"
"48019","TEMBELANG","3590"
"48020","TEMBELING","3575"
"48021","TEMBOK DUKUH","3253"
"48022","TEMBOKREJO","3358"
"48023","TEMBOKREJO","3648"
"48024","TEMBOKREJO","3864"
"48025","TEMBORO","3674"
"48026","TEMENGGUNGAN","3853"
"48027","TEMENGGUNGAN","3674"
"48028","TEMENGGUNGAN","3754"
"48029","TEMENGGUNGAN","3388"
"48030","TEMON","3295"
"48031","TEMON","3557"
"48032","TEMON","3670"
"48033","TEMON","3420"
"48034","TEMORAN","3280"
"48035","TEMPEH KIDUL","3635"
"48036","TEMPEH LOR","3635"
"48037","TEMPEH TENGAH","3635"
"48038","TEMPEL WETAN","3368"
"48039","TEMPEL","3563"
"48040","TEMPURAN","3534"
"48041","TEMPURAN","3363"
"48042","TEMPURAN","3322"
"48043","TEMPURAN","3271"
"48044","TEMPURAN","3413"
"48045","TEMPURAN","3670"
"48046","TEMPURAN","3655"
"48047","TEMPUREJO","3433"
"48048","TEMPUREJO","3272"
"48049","TEMPUREJO","3781"
"48050","TEMPURREJO","3704"
"48051","TEMPURSARI","3517"
"48052","TEMPURSARI","3448"
"48053","TEMPURSARI","3704"
"48054","TEMPURSARI","3536"
"48055","TEMU","3387"
"48056","TEMU","3623"
"48057","TEMUASRI","3808"
"48058","TEMUGURUH","3808"
"48059","TEMUIRENG","3459"
"48060","TEMUREJO","3470"
"48061","TEMUWULAN","3723"
"48062","TENARU","3427"
"48063","TENGARAN","3672"
"48064","TENGEDAN","3224"
"48065","TENGGARANG","3570"
"48066","TENGGAREJO","3841"
"48067","TENGGER KIDUL","3613"
"48068","TENGGER KULON","3439"
"48069","TENGGER WETAN","3789"
"48070","TENGGER","3455"
"48071","TENGGEREJO","3525"
"48072","TENGGERLOR","3411"
"48073","TENGGILIS MEJOYO","3867"
"48074","TENGGILIS REJO","3366"
"48075","TENGGIR","3285"
"48076","TENGGIRING","3286"
"48077","TENGGONG","3303"
"48078","TENGGOR","3331"
"48079","TENGGULUN","3547"
"48080","TENGGULUNAN","3408"
"48081","TENGGULUNAN","3746"
"48082","TENGGUN DAYA","3535"
"48083","TENGGUR","3303"
"48084","TENGKET","3301"
"48085","TENONAN","3785"
"48086","TENTENAN BARAT","3660"
"48087","TENTENAN TIMUR","3660"
"48088","TEPAS","3348"
"48089","TEPAS","3708"
"48090","TEPOS","3548"
"48091","TERBIS","3499"
"48092","TERGAMBANG","3439"
"48093","TERIK","3563"
"48094","TERNYANG","3834"
"48095","TEROSAN","3305"
"48096","TERRAK","3257"
"48097","TERTEK","3614"
"48098","TERTEK","3354"
"48099","TERUNG KULON","3563"
"48100","TERUNG WETAN","3563"
"48101","TERUNG","3511"
"48102","TERUSAN","3417"
"48103","TIDU","3869"
"48104","TIGASAN KULON","3732"
"48105","TIGASAN WETAN","3732"
"48106","TIKUSAN","3378"
"48107","TILENG","3508"
"48108","TIMAHAN","3615"
"48109","TIMUR JANJANG","3578"
"48110","TINALAN","3433"
"48111","TINAP","3447"
"48112","TINATAR","3667"
"48113","TINAWUN","3432"
"48114","TINGAL","3607"
"48115","TINGGAR","3444"
"48116","TINGGARBUNTUT","3473"
"48117","TINGKIS","3644"
"48118","TINUMPUK","3765"
"48119","TIRAK","3460"
"48120","TIREM","3259"
"48121","TIREMENGGAL","3326"
"48122","TIRIPAN","3416"
"48123","TIRIS","3275"
"48124","TIRON","3538"
"48125","TIRON","3353"
"48126","TIRTOBINANGUN","3323"
"48127","TIRTOMARTO","3291"
"48128","TIRTOMOYO","3291"
"48129","TIRTOMOYO","3268"
"48130","TIRTOYUDO","3270"
"48131","TIRU KIDUL","3219"
