"id","nama_desa","kecamatan_id"
"54001","OEBOLA","4397"
"54002","OEBOU","4321"
"54003","OEBUFU","4284"
"54004","OEEKAM","4281"
"54005","OEFAFI","4274"
"54006","OEHAN","4312"
"54007","OEHANDI","4321"
"54008","OEHELA","4340"
"54009","OEKEFAN","4399"
"54010","OEKIU","4315"
"54011","OEKMURAK","4235"
"54012","OEKOPA","4514"
"54013","OEL UBAN (OEUBAN)","4348"
"54014","OELAMI","4489"
"54015","OELASIN","4321"
"54016","OELATIMO","4274"
"54017","OELBANU","4436"
"54018","OELBITENO","4513"
"54019","OELBONAK","4394"
"54020","OELBUBUK","4363"
"54021","OELEDO","4320"
"54022","OELEON","4351"
"54023","OELET","4360"
"54024","OELETO (OEFETO)","4434"
"54025","OELETSALA","4324"
"54026","OELEU","4276"
"54027","OELEU","4378"
"54028","OELFATU","4440"
"54029","OELNAINENO","4346"
"54030","OELNASI","4509"
"54031","OELNEKE","4225"
"54032","OELNUNUH","4290"
"54033","OELOLOT","4389"
"54034","OELOMIN","4369"
"54035","OELPUAH","4509"
"54036","OELTUA","4324"
"54037","OELUA","4387"
"54038","OELUNGGU","4271"
"54039","OEL\EKAM","4363"
"54040","OEMAMAN","4488"
"54041","OEMANU","4493"
"54042","OEMASI","4369"
"54043","OEMATAMBOLI","4271"
"54044","OEMATANUNU","4314"
"54045","OEMOFA","4427"
"54046","OEMOLO","4427"
"54047","OENAEK","4314"
"54048","OENAEK","4349"
"54049","OENAEM","4515"
"54050","OENAI","4336"
"54051","OENAIN","4305"
"54052","OENAK","4295"
"54053","OENAUNU","4427"
"54054","OENENU SELATAN","4394"
"54055","OENENU UTARA","4394"
"54056","OENENU","4394"
"54057","OENESU","4314"
"54058","OENGGAUT","4389"
"54059","OENIF","4369"
"54060","OENIKO","4427"
"54061","OENINO","4394"
"54062","OENINO","4210"
"54063","OENITAS","4389"
"54064","OENONI DUA","4257"
"54065","OENONI","4257"
"54066","OENUNTONO (OENUNUTONO)","4427"
"54067","OEOLO","4225"
"54068","OEPAHA","4369"
"54069","OEPERIGI","4295"
"54070","OEPLIKI","4426"
"54071","OEPUAH SELATAN","4480"
"54072","OEPUAH UTARA","4480"
"54073","OEPUAH","4480"
"54074","OEPURA","4337"
"54075","OERINBESI","4514"
"54076","OESAO II","4274"
"54077","OESAO","4274"
"54078","OESAPA BARAT","4483"
"54079","OESAPA SELATAN","4483"
"54080","OESAPA","4483"
"54081","OESELI","4321"
"54082","OESENA","4257"
"54083","OESENA","4245"
"54084","OESOKO","4439"
"54085","OESUSU","4346"
"54086","OETALUS","4489"
"54087","OETEFFU","4321"
"54088","OETETA","4366"
"54089","OETETE","4284"
"54090","OETUKE","4276"
"54091","OETULU","4225"
"54092","OETUTULU","4387"
"54093","OFU","4276"
"54094","OHAEM DUA","4436"
"54095","OHAEM","4436"
"54096","OINBIT","4226"
"54097","OINLASI","4255"
"54098","OINLASI","4336"
"54099","OINLASI","4358"
"54100","OJANDETUN","4329"
"54101","OJANG","4272"
"54102","OKA WACU","4407"
"54103","OLAFULIHAA","4320"
"54104","OLAIA","4219"
"54105","OLAIS","4312"
"54106","OLAKILE","4242"
"54107","OLE ATE","4385"
"54108","OLE DEWA","4385"
"54109","OMBA RADE","4381"
"54110","OMBAY","4318"
"54111","ONANSILA (OENANSILA)","4232"
"54112","ONDOREA BARAT","4253"
"54113","ONDOREA","4253"
"54114","ONEKORE","4485"
"54115","ONELAKO","4482"
"54116","ONGALERENG","4286"
"54117","ONGGOL","4267"
"54118","ONI","4488"
"54119","ONOTALI","4504"
"54120","OOF","4428"
"54121","OP","4432"
"54122","ORGEN","4453"
"54123","ORINGBELE","4287"
"54124","ORONG","4422"
"54125","OTAN","4319"
"54126","OTOGEDU","4221"
"54127","OTVAI","4213"
"54128","OYANGBARANG","4335"
"54129","PAAN LELENG","4293"
"54130","PAAN WARU","4343"
"54131","PABERA TANERA / MANERA","4478"
"54132","PACAR","4311"
"54133","PADA EWETA","4473"
"54134","PADA EWETA","4408"
"54135","PADA","4280"
"54136","PADANG ALANG","4471"
"54137","PADANG PANJANG","4334"
"54138","PADERAPE","4218"
"54139","PADIRA TANA","4382"
"54140","PAGA","4503"
"54141","PAGAL","4309"
"54142","PAGOMOGO","4357"
"54143","PAHOLA","4247"
"54144","PAILELANG","4453"
"54145","PAINAPANG","4291"
"54146","PAJINIAN","4393"
"54147","PAKA","4442"
"54148","PAKUBAUN","4429"
"54149","PALA MOKO","4375"
"54150","PALAKAHEMBI","4467"
"54151","PALANGGAI","4474"
"54152","PAMAKAYO","4286"
"54153","PAMBOLA NJARA (PAMBOTANJARA)","4455"
"54154","PAMBURU","4474"
"54155","PANA","4276"
"54156","PANAMA","4269"
"54157","PANDAI","4294"
"54158","PANDAI","4335"
"54159","PANENGGO EDE","4468"
"54160","PANGGA","4341"
"54161","PANITE","4364"
"54162","PANTAE","4515"
"54163","PANTAI BERINGIN","4366"
"54164","PANTAI BESAR","4243"
"54165","PANTAI HARAPAN","4236"
"54166","PANTAI OA","4329"
"54167","PANTE DEERA","4238"
"54168","PANTULAN","4366"
"54169","PAPA GARANG","4316"
"54170","PAPANG","4442"
"54171","PAPE","4279"
"54172","PARA LANDO","4501"
"54173","PARABUBU","4354"
"54174","PARANDA","4449"
"54175","PARI RARA","4247"
"54176","PARI","4293"
"54177","PARITI","4366"
"54178","PARUMAAN","4347"
"54179","PASIR PANJANG","4316"
"54180","PASIR PANJANG","4228"
"54181","PASIR PUTIH","4316"
"54182","PASIR PUTIH","4266"
"54183","PASSI","4513"
"54184","PATAMAWAI","4458"
"54185","PATAWANG","4498"
"54186","PATHAU","4427"
"54187","PATIALA BAWA","4375"
"54188","PATIALA DETE","4443"
"54189","PATISIRAWALANG","4260"
"54190","PAU","4398"
"54191","PAUBEKOR","4494"
"54192","PAUBOKOL (PAOBOKOL)","4280"
"54193","PAUMALI","4484"
"54194","PAUPAGA","4463"
"54195","PAUPANDA","4510"
"54196","PAUPIRE","4485"
"54197","PAUTOLA","4484"
"54198","PAYOLA UMBU","4384"
"54199","PEDARRO (PEDARO)","4403"
"54200","PEMANA","4448"
"54201","PEMO","4491"
"54202","PENE SELATAN","4276"
"54203","PENE UTARA","4210"
"54204","PENFUI TIMUR","4509"
"54205","PENFUI","4337"
"54206","PENGGAJAWA","4253"
"54207","PENGKA","4422"
"54208","PENIKENE","4266"
"54209","PENKASE OELETA","4234"
"54210","PEOZAKARAMBA","4425"
"54211","PEPAK KELU","4214"
"54212","PERAK","4309"
"54213","PERO BATANG","4267"
"54214","PERO KONDA","4267"
"54215","PETLENG","4239"
"54216","PETUNTAWA","4244"
"54217","PEUSAWAH","4259"
"54218","PIDO","4227"
"54219","PIGA I","4376"
"54220","PIGA","4376"
"54221","PIKA","4363"
"54222","PILI","4336"
"54223","PINDU HOROMI (HURANI)","4296"
"54224","PINGGANG","4309"
"54225","PINTU MAS","4453"
"54226","PIRINGSINA","4308"
"54227","PISAN","4360"
"54228","PITAI","4366"
"54229","PITAK","4398"
"54230","PLEDO","4287"
"54231","PLILOLON","4244"
"54232","POCO LIA","4302"
"54233","POCO LIKING","4303"
"54234","POCO RII","4331"
"54235","POCO RUTANG","4406"
"54236","POCO","4301"
"54237","POCONG","4302"
"54238","PODENURA","4357"
"54239","POGO TENA","4384"
"54240","POGON","4223"
"54241","POHON BAO","4243"
"54242","POHON SIRIH","4243"
"54243","POLI","4507"
"54244","POLLO","4315"
"54245","POMA","4390"
"54246","PONAIN","4257"
"54247","PONDO","4406"
"54248","PONDOK","4248"
"54249","PONG LALE","4303"
"54250","PONG LAO","4303"
"54251","PONG LEKO","4303"
"54252","PONG LENGOR","4297"
"54253","PONG MAJOK","4406"
"54254","PONG MURUNG","4303"
"54255","PONG NARANG","4447"
"54256","PONG OMPU","4299"
"54257","PONG RUAN","4293"
"54258","PONG WELAK","4422"
"54259","PONGGEOK","4442"
"54260","PONGKOR","4442"
"54261","PONTIANAK (TANJUNG PONTIANAK)","4317"
"54262","PONTO ARA","4406"
"54263","PONU","4493"
"54264","POPNAM","4295"
"54265","POPO","4330"
"54266","PORA","4512"
"54267","POSIWATU","4236"
"54268","POSTOH","4243"
"54269","POTA WANGKA","4317"
"54270","POTA","4396"
"54271","POTO","4472"
"54272","POTULANDO","4485"
"54273","PRAI BAKUL","4492"
"54274","PRAI BAKUL","4247"
"54275","PRAI BOKUL / BAKUL","4479"
"54276","PRAI KARANG","4469"
"54277","PRAI KAROKU JANGGA","4382"
"54278","PRAI MADETA","4248"
"54279","PRAI MBANA","4478"
"54280","PRAI PAHA","4469"
"54281","PRAI WITU","4456"
"54282","PRAIBAKUL","4465"
"54283","PRAIKALALA","4458"
"54284","PRAILIU","4477"
"54285","PRAIMADITA","4251"
"54286","PRAING KAREHA","4296"
"54287","PRAISALURA","4251"
"54288","PRAURAMING","4456"
"54289","PROBUR UTARA","4453"
"54290","PROBUR","4453"
"54291","PRUDA","4462"
"54292","PUBASU","4353"
"54293","PUHU","4338"
"54294","PUKDALE","4274"
"54295","PUKEN TOBI WANGI BAO","4243"
"54296","PUKUAFU","4380"
"54297","PULAU BUAYA","4213"
"54298","PULU PANJANG","4469"
"54299","PULULERA","4329"
"54300","PUNA","4290"
"54301","PUOR B","4236"
"54302","PUOR","4236"
"54303","PURA BARAT","4508"
"54304","PURA SELATAN","4508"
"54305","PURA TIMUR","4508"
"54306","PURA UTARA","4508"
"54307","PURA","4508"
"54308","PURNAMA","4470"
"54309","PUSU","4460"
"54310","PUTUN","4432"
"54311","PUU MAWO","4473"
"54312","PUU POTTO","4505"
"54313","PUUTARA","4218"
"54314","PUUTUGA","4482"
"54315","RABA EGE","4464"
"54316","RABA","4311"
"54317","RABASA BIRIS","4240"
"54318","RABASA HAERAIN","4350"
"54319","RABASA","4350"
"54320","RABASAHAIN","4350"
"54321","RABEKA","4429"
"54322","RABURIA","4425"
"54323","RADA LOKO","4246"
"54324","RADA MALANDO","4246"
"54325","RADA MATA","4466"
"54326","RADABATA","4402"
"54327","RADAMASA","4326"
"54328","RADO","4309"
"54329","RAEDEWA","4410"
"54330","RAELORO","4410"
"54331","RAEMADIA (RAMEDUE)","4403"
"54332","RAEMADIA","4410"
"54333","RAEMUDE","4410"
"54334","RAENALULU","4410"
"54335","RAENYALE","4410"
"54336","RAEROBO","4404"
"54337","RAFAE","4420"
"54338","RAI","4303"
"54339","RAIFATUS","4230"
"54340","RAILOR TAHAK","4282"
"54341","RAIMANUS","4420"
"54342","RAIMATAUS","4350"
"54343","RAINAWE","4277"
"54344","RAISAMANE","4235"
"54345","RAIULUN","4322"
"54346","RAIULUN","4416"
"54347","RAJA SELATAN","4242"
"54348","RAJA TIMUR","4242"
"54349","RAJA","4242"
"54350","RAJAK (RAJAKA)","4375"
"54351","RAKA","4447"
"54352","RAKALABA","4332"
"54353","RAKATEDA I","4332"
"54354","RAKATEDA II","4332"
"54355","RAKAWATU","4355"
"54356","RAKNAMO","4434"
"54357","RAMA DANA","4384"
"54358","RAMBANGARU","4465"
"54359","RAMUK","4497"
"54360","RANA GAPANG","4370"
"54361","RANA KOLONG","4293"
"54362","RANA KULAN","4370"
"54363","RANA LOBA","4331"
"54364","RANA MASAK","4331"
"54365","RANA MBATA","4293"
"54366","RANA MBELING","4293"
"54367","RANA MESE","4396"
"54368","RANAKA / RENAKA","4301"
"54369","RANAKOLO","4221"
"54370","RANDORAMA","4425"
"54371","RANDORIA","4415"
"54372","RANDOTONDA","4425"
"54373","RANGA","4415"
"54374","RANGALAKA","4457"
"54375","RANGGATALO","4391"
"54376","RANGGI","4301"
"54377","RANGGU","4341"
"54378","RANOKOLO SELATAN","4221"
"54379","RANORAMBA","4425"
"54380","RAPORENDU","4253"
"54381","RAPOWAWO","4253"
"54382","RATEMANGGA","4217"
"54383","RATERORU","4415"
"54384","RATERU","4388"
"54385","RATEWATI SELATAN","4216"
"54386","RATEWATI","4216"
"54387","RATOGESA","4402"
"54388","RATONGAMOBO","4242"
"54389","RATU LODONG","4260"
"54390","RAWANGKALO","4345"
"54391","REDA PADA","4464"
"54392","REDODORI","4218"
"54393","REDONTENA","4214"
"54394","REGA","4242"
"54395","REGO","4311"
"54396","REHAK","4422"
"54397","REKA","4482"
"54398","RENDA","4330"
"54399","RENDE NAO","4261"
"54400","RENDO RATERUA","4218"
"54401","RENDU BUTOWE","4500"
"54402","RENDUT TUTUBHADA","4500"
"54403","RENDUTENOE","4500"
"54404","RENDUWAWO","4500"
"54405","RENGA MENGE","4218"
"54406","RENGGARASI","4390"
