"id","nama_desa","kecamatan_id"
"14001","KAYU ARA","990"
"14002","KAYU ARO","1036"
"14003","KAYU KAPUR (BUKIT KAYU KAPUR)","934"
"14004","KAYU RAJA","1039"
"14005","KEBUN DURIAN","1022"
"14006","KEBUN LADO","912"
"14007","KEBUN TINGGI","929"
"14008","KEDABU RAPAT","990"
"14009","KEDUNGSARI","1028"
"14010","KELAPA PATI","915"
"14011","KELAPA PATIH JAYA","989"
"14012","KELAWAT","1040"
"14013","KELAYANG","976"
"14014","KELEBUK","915"
"14015","KELEMANTAN BARAT","915"
"14016","KELEMANTAN","915"
"14017","KELESA","948"
"14018","KELUMPANG","1027"
"14019","KEMANG INDAH","930"
"14020","KEMANG","969"
"14021","KEMBANG DAMAI","1041"
"14022","KEMBANG HARUM","913"
"14023","KEMBANG MEKAR SARI","1039"
"14024","KEMBUNG BARU","965"
"14025","KEMBUNG LUAR","965"
"14026","KEMPAS JAYA","978"
"14027","KEMUNING MUDA","1000"
"14028","KEMUNING MUDA","905"
"14029","KEMUNING TUA","905"
"14030","KENCANA","932"
"14031","KEPALA PULAU","967"
"14032","KEPAU BARU","972"
"14033","KEPAU JAYA","1005"
"14034","KEPAYAN","1042"
"14035","KEPAYANG SARI","926"
"14036","KEPENUHAN BARAT MULYA","1043"
"14037","KEPENUHAN BARAT SEI ROKAN JAYA","1043"
"14038","KEPENUHAN BARAT","1043"
"14039","KEPENUHAN BARU","1043"
"14040","KEPENUHAN HILIR","1043"
"14041","KEPENUHAN HULU","1042"
"14042","KEPENUHAN JAYA","1042"
"14043","KEPENUHAN RAYA","1043"
"14044","KEPENUHAN SUKA","1043"
"14045","KEPENUHAN TENGAH","1043"
"14046","KERAMAT / KRAMAT JAYA","955"
"14047","KERANJI GUGUH","999"
"14048","KERINCI KANAN","997"
"14049","KERINCI KIRI","997"
"14050","KERITANG","905"
"14051","KERIUNG","939"
"14052","KERTA JAYA","978"
"14053","KERUBUNG JAYA","926"
"14054","KERUMUTAN","962"
"14055","KESUMA","969"
"14056","KETAM PUTIH","915"
"14057","KETAPANG PERMAI","968"
"14058","KETAPING JAYA","961"
"14059","KETIPOPURA","975"
"14060","KHAIRIAH MANDAH","943"
"14061","KIAB JAYA","1044"
"14062","KIJANG JAYA","988"
"14063","KIJANG MAKMUR","988"
"14064","KIJANG REJO","918"
"14065","KINALI","906"
"14066","KINANTAN / KENANTAN","918"
"14067","KOMPE BERANGIN","1034"
"14068","KOPAH","946"
"14069","KOTA BARU RETEH","1039"
"14070","KOTA BARU SEBERIDA","1039"
"14071","KOTA BARU","942"
"14072","KOTA BARU","1045"
"14073","KOTA BARU","976"
"14074","KOTA BARU","988"
"14075","KOTA GARO","988"
"14076","KOTA INTAN","942"
"14077","KOTA LAMA","929"
"14078","KOTA LAMA","942"
"14079","KOTA LAMA","911"
"14080","KOTA MEDAN","995"
"14081","KOTA PARET / PARIT","941"
"14082","KOTA RAYA","942"
"14083","KOTA RINGIN","985"
"14084","KOTA TINGGI","1045"
"14085","KOTA / KOTO BANGUN","988"
"14086","KOTA / KOTO RANAH","925"
"14087","KOTO AMAN","988"
"14088","KOTO BARU","987"
"14089","KOTO BENAI","960"
"14090","KOTO CENGAR","906"
"14091","KOTO CERENTI","1034"
"14092","KOTO DAMAI","991"
"14093","KOTO GUNUNG","1023"
"14094","KOTO INUMAN","961"
"14095","KOTO KARI","946"
"14096","KOTO KOMBU","1031"
"14097","KOTO LUBUK JAMBI","906"
"14098","KOTO MESJID","945"
"14099","KOTO PAIT BERINGIN","944"
"14100","KOTO PANGIAN / PANGEAN","1046"
"14101","KOTO PERAKU","1034"
"14102","KOTO PERAMBAHAN","1013"
"14103","KOTO RAJA","947"
"14104","KOTO RAJO","1011"
"14105","KOTO SENTAJO","986"
"14106","KOTO TALUK","946"
"14107","KOTO TANDUN","996"
"14108","KOTO TIBUN","920"
"14109","KOTO TINGGI","931"
"14110","KOTO TUO BARAT","945"
"14111","KOTO TUO","1047"
"14112","KOTO TUO","967"
"14113","KOTO TUO","946"
"14114","KOTO TUO","945"
"14115","KUALA ALAM","915"
"14116","KUALA CENAKU","1048"
"14117","KUALA ENOK","1049"
"14118","KUALA GADING","926"
"14119","KUALA GASIB","999"
"14120","KUALA GAUNG","1027"
"14121","KUALA KERITANG","1039"
"14122","KUALA KILAN","926"
"14123","KUALA LAHANG","980"
"14124","KUALA LALA","1040"
"14125","KUALA LEMANG","1039"
"14126","KUALA MERBAU","968"
"14127","KUALA MULIA","1048"
"14128","KUALA PANDUK","1018"
"14129","KUALA PATAH PARANG","984"
"14130","KUALA PENASO","944"
"14131","KUALA SEBATU","1020"
"14132","KUALA SELAT","917"
"14133","KUALA SUNGAI BATANG","984"
"14134","KUALA TERUSAN","1001"
"14135","KUALA TOLAM","971"
"14136","KUALU NENAS","930"
"14137","KUALU","930"
"14138","KUANTAN BARU","1035"
"14139","KUANTAN SAKO","1006"
"14140","KUANTAN TENANG","976"
"14141","KUAPAN","930"
"14142","KUBANG JAYA","1005"
"14143","KUBU I","1038"
"14144","KUDAP","950"
"14145","KULIM JAYA","978"
"14146","KULIM JAYA","916"
"14147","KULIM","1050"
"14148","KUMAIN","996"
"14149","KUMANTAN","952"
"14150","KUMBARA UTAMA","997"
"14151","KUNDUR","923"
"14152","KUNTU DARUSSALAM","1015"
"14153","KUNTU","1015"
"14154","KUOK","977"
"14155","KUSAU MAKMUR","1004"
"14156","LABOI JAYA","993"
"14157","LABUH BARU BARAT","908"
"14158","LABUH BARU TIMUR","908"
"14159","LABUHAN BILIK","1018"
"14160","LABUHAN PAPAN","973"
"14161","LABUHAN TANGGA BARU","933"
"14162","LABUHAN TANGGA BESAR","933"
"14163","LABUHAN TANGGA HILIR","933"
"14164","LABUHAN TANGGA KECIL","933"
"14165","LAHAI KEMUNING","926"
"14166","LAHANG BARU","980"
"14167","LAHANG HULU","980"
"14168","LAHANG TENGAH","980"
"14169","LAKSAMANA","992"
"14170","LAKSAMANA","949"
"14171","LALANG KABUNG","971"
"14172","LALANG","1007"
"14173","LAMBANG SARI I / II / III","959"
"14174","LAMBANG SARI IV","959"
"14175","LAMBANG SARI V","959"
"14176","LANGGAM","1051"
"14177","LANGGINI","952"
"14178","LANGKAI","998"
"14179","LANGKAN","1051"
"14180","LANGKAT","947"
"14181","LANGKITIN","1037"
"14182","LANGSAT HULU","986"
"14183","LANGSAT PERMAI","1000"
"14184","LEBUH LURUS","961"
"14185","LEMANG","927"
"14186","LEMBAH DAMAI","1052"
"14187","LEMBAH DUSUN GADING","913"
"14188","LEMBAH SARI","1052"
