"id","nama_desa","kecamatan_id"
"64001","WATUDAMBO","5243"
"64002","WATULAMBOT","5287"
"64003","WATULANEY AMIAN","5156"
"64004","WATULANEY","5156"
"64005","WATULINEY INDAH","5191"
"64006","WATULINEY TENGAH","5191"
"64007","WATULINEY","5191"
"64008","WATUMEA","5235"
"64009","WATUTUMOU I","5248"
"64010","WATUTUMOU II","5248"
"64011","WATUTUMOU III","5248"
"64012","WAWALI PASAN","5285"
"64013","WAWALI","5285"
"64014","WAWALINTOUAN","5287"
"64015","WAWONA","5155"
"64016","WAWONASA","5260"
"64017","WAWONTULAP","5155"
"64018","WAWUNIAN","5135"
"64019","WENANG SELATAN","5221"
"64020","WENANG UTARA","5221"
"64021","WENGKOL","5264"
"64022","WERDHI AGUNG SELATAN","5240"
"64023","WERDHI AGUNG TIMUR","5240"
"64024","WERDHI AGUNG UTARA","5240"
"64025","WERDHI AGUNG","5240"
"64026","WEROT","5178"
"64027","WEWELEN","5287"
"64028","WIAU LAPI","5256"
"64029","WIAU","5193"
"64030","WINANGUN ATAS","5250"
"64031","WINANGUN DUA","5162"
"64032","WINANGUN SATU","5162"
"64033","WINANGUN","5179"
"64034","WINEBETAN","5157"
"64035","WINENET DUA (II)","5132"
"64036","WINENET SATU (I)","5132"
"64037","WINERU","5267"
"64038","WINERU","5233"
"64039","WINERU","5239"
"64040","WINETIN","5273"
"64041","WINORANGIAN SATU","5278"
"64042","WINORANGIAN","5278"
"64043","WINURI","5233"
"64044","WIOI DUA","5291"
"64045","WIOI SATU","5291"
"64046","WIOI TIGA","5291"
"64047","WIOI TIMUR","5291"
"64048","WIOY (WIOI)","5291"
"64049","WOLAANG","5148"
"64050","WOLOAN DUA","5295"
"64051","WOLOAN SATU UTARA","5295"
"64052","WOLOAN SATU","5295"
"64053","WOLOAN TIGA","5295"
"64054","WONGKAI SATU","5291"
"64055","WONGKAY (WONGKAI)","5291"
"64056","WORI","5213"
"64057","WULAUAN (WULAOAN)","5255"
"64058","WULURMAATUS","5247"
"64059","WUSA","5273"
"64060","WUWUK","5256"
"64061","ABASON","5296"
"64062","ABBAJARENG","5297"
"64063","ADEAN","5298"
"64064","AEDAN RAYA","5299"
"64065","AIR PANAS","5300"
"64066","AIRTERANG","5301"
"64067","ALAKASING","5302"
"64068","ALASAN NGGOLOBUTON","5303"
"64069","ALASAN","5304"
"64070","ALINDAU","5305"
"64071","ALITUPU","5306"
"64072","ALOO","5307"
"64073","ALUL","5308"
"64074","AMAL","5309"
"64075","AMBASON MEKAR","5310"
"64076","AMBELANG","5311"
"64077","AMBESIA BARAT","5312"
"64078","AMBESIA SELATAN","5312"
"64079","AMBESIA","5312"
"64080","AMBUNU","5313"
"64081","AMPANA","5314"
"64082","AMPERA","5315"
"64083","AMPERA","5316"
"64084","AMPIBABO TIMUR","5307"
"64085","AMPIBABO UTARA","5307"
"64086","AMPIBABO","5307"
"64087","AMPORIWO","5317"
"64088","ANCA","5318"
"64089","ANGGASAN","5319"
"64090","ANUTAPURA","5320"
"64091","APAL","5321"
"64092","APAL","5322"
"64093","ARGA KENCANA","5323"
"64094","ARGAKENCANA","5324"
"64095","ARGO MULYO","5323"
"64096","ASAAN","5315"
"64097","ASTINA","5325"
"64098","ATANANGA","5326"
"64099","AVOLUA","5327"
"64100","AWO","5328"
"64101","AWU","5329"
"64102","BABANG BUYANGGE","5330"
"64103","BABANG","5303"
"64104","BADANGKAIYA (BADANGKAIA)","5331"
"64105","BADUMPAYAN","5298"
"64106","BAHAGIA","5316"
"64107","BAHARI MAKMUR","5332"
"64108","BAHARI","5333"
"64109","BAHINGIN","5334"
"64110","BAHODOPI","5335"
"64111","BAHOEA REKO REKO","5313"
"64112","BAHOMAKMUR","5335"
"64113","BAHOMANTE","5336"
"64114","BAHOMOAHI","5337"
"64115","BAHOMOHONI","5336"
"64116","BAHOMOKO","5336"
"64117","BAHOMOTEFE","5337"
"64118","BAHONSUAI","5326"
"64119","BAHONTOBUNGKU","5336"
"64120","BAHONTULA","5338"
"64121","BAHORURU","5336"
"64122","BAHOUE","5338"
"64123","BAILO BARU","5314"
"64124","BAILO","5314"
"64125","BAINAA BARAT","5310"
"64126","BAINAA SELATAN","5310"
"64127","BAINAA","5310"
"64128","BAIYA","5339"
"64129","BAJO POAT","5315"
"64130","BAJO","5340"
"64131","BAJO","5322"
"64132","BAJUGAN","5341"
"64133","BAKA","5311"
"64134","BAKALA","5342"
"64135","BAKALAN","5311"
"64136","BAKALINGA","5343"
"64137","BAKEKAU","5331"
"64138","BAKTI AGUNG","5344"
"64139","BAKU-BAKULU","5316"
"64140","BAKUNG","5345"
"64141","BALAANG","5346"
"64142","BALAI GONDI","5315"
"64143","BALALON","5303"
"64144","BALAMOA","5347"
"64145","BALANE","5348"
"64146","BALANGA","5349"
"64147","BALANGGALA","5350"
"64148","BALANTAK","5351"
"64149","BALANTANG","5345"
"64150","BALAROA","5352"
"64151","BALAU","5301"
"64152","BALAYON","5322"
"64153","BALE","5353"
"64154","BALEAN","5334"
"64155","BALEURA (BALIURA)","5354"
"64156","BALIARA","5300"
"64157","BALIASE","5355"
"64158","BALINGARA","5350"
"64159","BALINGGI JATI","5356"
"64160","BALINGGI","5356"
"64161","BALINTUMA","5357"
"64162","BALOADODA","5315"
"64163","BALOMBONG","5302"
"64164","BALONGGA","5358"
"64165","BALUASE","5358"
"64166","BALUKANG II","5359"
"64167","BALUKANG","5359"
"64168","BALUMPEWA","5347"
"64169","BAMBAKAENU","5360"
"64170","BAMBAKANINI","5360"
"64171","BAMBALAGA","5361"
"64172","BAMBALEMO","5362"
"64173","BAMBALO","5363"
"64174","BAMBAPULA","5364"
"64175","BAMBAPUN","5319"
"64176","BAMBARIMI","5365"
"64177","BAMBASIANG","5366"
"64178","BAMBU","5367"
"64179","BAMPANGA","5368"
"64180","BANAGAN","5364"
"64181","BANANO","5333"
"64182","BANASU","5369"
"64183","BANCEA","5370"
"64184","BANGGA","5358"
"64185","BANGGAIBA","5371"
"64186","BANGKAGI","5328"
"64187","BANGKETA","5346"
"64188","BANGKIR","5297"
"64189","BANGUN JAYA","5370"
"64190","BANGUNEMO","5343"
"64191","BANTAYA","5362"
"64192","BANTAYAN","5372"
"64193","BANTEAN","5373"
"64194","BANTUGA","5350"
"64195","BARATI","5317"
"64196","BARIRI","5354"
"64197","BARU","5374"
"64198","BARU","5375"
"64199","BARU","5352"
"64200","BARUGA","5376"
"64201","BARUGA","5332"
"64202","BASABUNGAN","5315"
"64203","BASOSOL","5322"
"64204","BATANG BABASAL","5296"
"64205","BATANGONO","5377"
"64206","BATEGENCU","5378"
"64207","BATU HITAM","5346"
"64208","BATU MANDI","5379"
"64209","BATU RATA","5380"
"64210","BATU SIMPANG","5379"
"64211","BATUI","5345"
"64212","BATUILO","5361"
"64213","BATURUBE","5381"
"64214","BATUSUYA GO\O","5382"
"64215","BATUSUYA","5382"
"64216","BAU","5383"
"64217","BAULU","5328"
"64218","BAYA","5372"
"64219","BEGA","5384"
