"id","nama_desa","kecamatan_id"
"40001","PARANGTRITIS","3184"
"40002","PATALAN","3175"
"40003","PATANGPULUHAN","3207"
"40004","PATEHAN","3200"
"40005","PATUK","3163"
"40006","PENDOWOHARJO","3150"
"40007","PENDOWOREJO","3191"
"40008","PENGASIH","3201"
"40009","PENGKOK","3163"
"40010","PENGKOL","3202"
"40011","PETIR","3169"
"40012","PILANG REJO","3202"
"40013","PIYAMAN","3144"
"40014","PLANJAN","3198"
"40015","PLAYEN","3147"
"40016","PLEMBUTAN","3147"
"40017","PLERET","3170"
"40018","PLERET","3160"
"40019","PLUMBON","3181"
"40020","PONCOSARI","3209"
"40021","PONDOK REJO","3157"
"40022","PONJONG","3161"
"40023","POTORONO","3152"
"40024","PRAWIRODIRJAN","3206"
"40025","PRENGGAN","3210"
"40026","PRINGGOKUSUMAN","3211"
"40027","PRINGOMBO","3169"
"40028","PUCANGANOM","3169"
"40029","PUCUNG","3145"
"40030","PULUTAN","3144"
"40031","PUNDUNG SARI","3165"
"40032","PURBAYAN","3210"
"40033","PURWO BINANGUN","3176"
"40034","PURWO KINANTI","3194"
"40035","PURWO MARTANI","3212"
"40036","PURWODADI","3190"
"40037","PURWOHARJO","3155"
"40038","PURWOSARI","3191"
"40039","PUTAT","3163"
"40040","REJOSARI","3165"
"40041","REJOWINANGUN","3210"
"40042","RINGIN HARJO","3156"
"40043","SABDODADI","3156"
"40044","SALAM","3163"
"40045","SALAMREJO","3149"
"40046","SAMBI REJO","3171"
"40047","SAMBIREJO","3162"
"40048","SAMPANG","3196"
"40049","SARDONOHARJO","3183"
"40050","SARI HARJO","3183"
"40051","SAWAHAN","3161"
"40052","SEGOROYOSO","3160"
"40053","SELANG","3144"
"40054","SELO MARTANI","3212"
"40055","SELOHARJO","3208"
"40056","SELOPAMIORO","3192"
"40057","SEMAKI","3193"
"40058","SEMANU","3177"
"40059","SEMIN","3165"
"40060","SEMOYO","3163"
"40061","SEMUGIH","3169"
"40062","SENDANG ARUM","3213"
"40063","SENDANG MULYO","3213"
"40064","SENDANG REJO","3213"
"40065","SENDANG TIRTO","3199"
"40066","SENDANGADI","3214"
"40067","SENDANGAGUNG","3213"
"40068","SENDANGSARI","3213"
"40069","SENDANGSARI","3195"
"40070","SENDANGSARI","3201"
"40071","SENTOLO","3149"
"40072","SERUT","3196"
"40073","SIDOAGUNG","3215"
"40074","SIDOARUM","3215"
"40075","SIDOHARJO","3155"
"40076","SIDOHARJO","3190"
"40077","SIDOKARTO","3215"
"40078","SIDOLUHUR","3215"
"40079","SIDOMOYO","3215"
"40080","SIDOMULYO","3204"
"40081","SIDOMULYO","3215"
"40082","SIDOMULYO","3201"
"40083","SIDOREJO","3215"
"40084","SIDOREJO","3174"
"40085","SIDOREJO","3161"
"40086","SINDUADI","3214"
"40087","SINDUHARJO","3183"
"40088","SINDUMARTANI","3168"
"40089","SINDUTAN","3181"
"40090","SINGOSAREN","3152"
"40091","SIRAMAN","3144"
"40092","SITIMULYO","3216"
"40093","SODO","3189"
"40094","SOGAN","3166"
"40095","SONGBANYU","3145"
"40096","SOROSUTAN","3193"
"40097","SOSROMENDURAN","3211"
"40098","SRIGADING","3185"
"40099","SRIHARDONO","3208"
"40100","SRIHARJO","3192"
"40101","SRIKAYANGAN","3149"
"40102","SRIMARTANI","3216"
"40103","SRIMULYO","3216"
"40104","SUKO HARJO","3183"
"40105","SUKORENO","3149"
"40106","SUMBER AGUNG","3175"
"40107","SUMBER AGUNG","3217"
"40108","SUMBER GIRI","3161"
"40109","SUMBER HARJO","3171"
"40110","SUMBER REJO","3157"
"40111","SUMBER WUNGU","3190"
"40112","SUMBERADI","3214"
"40113","SUMBERARUM","3217"
"40114","SUMBERMULYO","3204"
