"id","nama_desa","kecamatan_id"
"28001","KERTAJAYA","2175"
"28002","KERTAJAYA","2215"
"28003","KERTAMANAH","2473"
"28004","KERTAMANDALA","2039"
"28005","KERTAMAYA","2141"
"28006","KERTAMEKAR","2109"
"28007","KERTAMUKTI","2159"
"28008","KERTAMUKTI","2235"
"28009","KERTAMUKTI","1984"
"28010","KERTAMUKTI","2414"
"28011","KERTAMUKTI","2136"
"28012","KERTAMUKTI","2466"
"28013","KERTAMUKTI","2392"
"28014","KERTAMUKTI","2505"
"28015","KERTAMUKTI","2416"
"28016","KERTAMUKTI","2101"
"28017","KERTAMULYA","2228"
"28018","KERTAMULYA","2287"
"28019","KERTAMULYA","2492"
"28020","KERTANEGARA","2463"
"28021","KERTANEGLA","2197"
"28022","KERTARAHARJA","2189"
"28023","KERTARAHARJA","2253"
"28024","KERTARAHARJA","2082"
"28025","KERTARAHARJA","2492"
"28026","KERTARAHARJA","2110"
"28027","KERTARAHAYU","2285"
"28028","KERTARAHAYU","2482"
"28029","KERTARAHAYU","2263"
"28030","KERTARAHAYU","1973"
"28031","KERTASARI","2176"
"28032","KERTASARI","2160"
"28033","KERTASARI","2100"
"28034","KERTASARI","2392"
"28035","KERTASARI","2013"
"28036","KERTASARI","1952"
"28037","KERTASARI","2452"
"28038","KERTASARI","2098"
"28039","KERTASARI","1946"
"28040","KERTASARI","2505"
"28041","KERTASARI","2543"
"28042","KERTASEMAYA","2522"
"28043","KERTASURA","2243"
"28044","KERTAUNGARAN","2028"
"28045","KERTAWALUYA","2223"
"28046","KERTAWANA","2464"
"28047","KERTAWANGI","2457"
"28048","KERTAWANGUN","2544"
"28049","KERTAWANGUNAN","2028"
"28050","KERTAWINANGUN","2240"
"28051","KERTAWINANGUN","2238"
"28052","KERTAWINANGUN","2537"
"28053","KERTAWINANGUN","2013"
"28054","KERTAWINANGUN","2472"
"28055","KERTAWIRAMA","2298"
"28056","KERTAYASA","2131"
"28057","KERTAYASA","2074"
"28058","KERTAYASA","2028"
"28059","KERTAYUGA","2298"
"28060","KERTICALA","2172"
"28061","KESAMBI","2493"
"28062","KESENDEN","2547"
"28063","KESEPUHAN","2548"
"28064","KIAJARAN KULON","2225"
"28065","KIANGROKE","2079"
"28066","KIARA PANDAK","2438"
"28067","KIARA","2145"
"28068","KIARAJANGKUNG","2112"
"28069","KIARAPAYUNG","1961"
"28070","KIARAPAYUNG","2199"
"28071","KIARAPEDES","2321"
"28072","KIARASARI","2485"
"28073","KIARASARI","2438"
"28074","KIDANGPANANJUNG","2135"
"28075","KIHIYANG","2165"
"28076","KIJARAN WETAN","2225"
"28077","KIRISIK","2086"
"28078","KLANGENAN","2071"
"28079","KLAPANUNGGAL","2094"
"28080","KLARI","1961"
"28081","KLAYAN","1944"
"28082","KLIWED","2522"
"28083","KODASARI","1952"
"28084","KOLEANG","2037"
"28085","KOMPA","2022"
"28086","KONDANGJAJAR","2131"
"28087","KONDANGJAYA","1943"
"28088","KONDANGMEKAR","2360"
"28089","KONDANGSARI","2147"
"28090","KONGSIJAYA","2069"
"28091","KOPO","1991"
"28092","KOPO","2128"
"28093","KOPO","2255"
"28094","KOPYAH","1964"
"28095","KORANJI","2151"
"28096","KOREAK","2020"
"28097","KOSAMBI","2527"
"28098","KOSAMBIBATU","2414"
"28099","KOTA BARU","2166"
"28100","KOTA BATU","2296"
"28101","KOTABARU","1986"
"28102","KOTAKALER","2506"
"28103","KOTAKULON","2447"
"28104","KOTAKULON","2035"
"28105","KOTASARI","2502"
"28106","KOTAWETAN","2447"
"28107","KRAMATWANGI","2340"
"28108","KRANGKENG","2494"
"28109","KRANJI","2166"
"28110","KRASAK","2237"
"28111","KREYO","2071"
"28112","KRIMUN","2284"
"28113","KROYA","2533"
"28114","KROYA","2508"
"28115","KRUKUT","2507"
"28116","KUBANG","2504"
"28117","KUBANG","2308"
"28118","KUBANG","2286"
"28119","KUBANGDELEG","2169"
"28120","KUBANGKARANG","2538"
"28121","KUBANGSARI","2319"
"28122","KUDADEPA","2112"
"28123","KUDANGWANGI","2348"
"28124","KUDUKERAS","2006"
"28125","KUDUMULYA","2006"
"28126","KUJANG","2429"
"28127","KUJANG","2301"
"28128","KUJANGSARI","2137"
"28129","KUJANGSARI","2202"
"28130","KUKUSAN","2150"
"28131","KULUR","1994"
"28132","KUMBUNG","2023"
"28133","KUMPAY","2251"
"28134","KUNINGAN","1953"
"28135","KURIPAN","2010"
"28136","KURNIABAKTI","2235"
"28137","KUTA MEKAR","2003"
"28138","KUTA","2467"
"28139","KUTAAMPEL","2130"
"28140","KUTAGANDOK","2549"
"28141","KUTAJAYA","2062"
"28142","KUTAJAYA","2549"
"28143","KUTAKARYA","2549"
"28144","KUTAKEMBARAN","2413"
"28145","KUTALANGGENG","2384"
"28146","KUTAMAKMUR","2226"
"28147","KUTAMANAH","2473"
"28148","KUTAMANDARAKAN","2249"
"28149","KUTAMANDIRI","2394"
"28150","KUTAMANEUH","2384"
"28151","KUTAMANGGU","2121"
"28152","KUTAMEKAR","2550"
"28153","KUTAMUKTI","2549"
"28154","KUTANAGARA","2124"
"28155","KUTANEGARA","2550"
"28156","KUTAPOHACI","2550"
"28157","KUTARAHARJA","2108"
"28158","KUTARAJA","2549"
"28159","KUTARAJA","2249"
"28160","KUTASIRNA","2009"
"28161","KUTAWARGI","2057"
"28162","KUTAWARINGIN","2255"
"28163","KUTAWARINGIN","2170"
"28164","KUTAWARINGIN","2096"
"28165","KUTAWARINGIN","2519"
"28166","KUTAWARINGIN","2033"
"28167","LABANJAYA","2492"
"28168","LABANSARI","2468"
"28169","LAGADAR","2380"
"28170","LAJER","2172"
"28171","LAKSANA","2322"
