"id","nama_desa","kecamatan_id"
"4001","MEUNASAH PULO","75"
"4002","MEUNASAH PULO","7"
"4003","MEUNASAH PUPU","93"
"4004","MEUNASAH PUUK","41"
"4005","MEUNASAH PU\UK","67"
"4006","MEUNASAH RABO","75"
"4007","MEUNASAH RAMBOT","100"
"4008","MEUNASAH RAYA PAYA","238"
"4009","MEUNASAH RAYA","227"
"4010","MEUNASAH RAYA","195"
"4011","MEUNASAH RAYA","198"
"4012","MEUNASAH RAYEUK LB","6"
"4013","MEUNASAH RAYEUK","105"
"4014","MEUNASAH RAYEUK","100"
"4015","MEUNASAH REUDEUP","86"
"4016","MEUNASAH SAGOU / SAGOE","43"
"4017","MEUNASAH SERBA","113"
"4018","MEUNASAH SUKON","260"
"4019","MEUNASAH SUKON","195"
"4020","MEUNASAH TAMBO","98"
"4021","MEUNASAH TAMBO","75"
"4022","MEUNASAH TEUNGOH  /  TENGAH","260"
"4023","MEUNASAH TEUNGOH LB","6"
"4024","MEUNASAH TEUNGOH LT","6"
"4025","MEUNASAH TEUNGOH","176"
"4026","MEUNASAH TEUNGOH","105"
"4027","MEUNASAH TEUNGOH","149"
"4028","MEUNASAH TEUNGOH","227"
"4029","MEUNASAH TEUNGOH","114"
"4030","MEUNASAH TEUNGOH","86"
"4031","MEUNASAH TEUNGOH","83"
"4032","MEUNASAH TEUNGOH","75"
"4033","MEUNASAH TEUNGOH","38"
"4034","MEUNASAH TEUTONG","20"
"4035","MEUNASAH TINGKEUM","4"
"4036","MEUNASAH TUHA","6"
"4037","MEUNASAH TUHA","21"
"4038","MEUNASAH TUHA","139"
"4039","MEUNASAH TUNONG LUENG","98"
"4040","MEUNASAH TUNONG","83"
"4041","MEUNASAH TUNONG","75"
"4042","MEUNASAH TUNONG","76"
"4043","MEUNASAH TUTONG","105"
"4044","MEUNASAH TUTONG","6"
"4045","MEUNASAH TUTONG","117"
"4046","MEUNASAH UKE","198"
"4047","MEUNASAH WEH","113"
"4048","MEUNASAH","149"
"4049","MEUNASAH","187"
"4050","MEUNJEE","138"
"4051","MEUNYE PAYONG","207"
"4052","MEUNYE PEUT","207"
"4053","MEUNYE SEULEUMAK","49"
"4054","MEUNYECUT BAHAGIA","108"
"4055","MEURAH","41"
"4056","MEURAH","76"
"4057","MEURAKSA","149"
"4058","MEURAKSA","226"
"4059","MEURANDEH ACEH","160"
"4060","MEURANDEH ALUE","10"
"4061","MEURANDEH DAYAH","160"
"4062","MEURANDEH RAYA","239"
"4063","MEURANDEH SUAK","233"
"4064","MEURANDEH TEUNGOH","160"
"4065","MEURANDEH","160"
"4066","MEURANDEH","260"
"4067","MEURANDEH","85"
"4068","MEURANDEH / MERANDEH PAYA","158"
"4069","MEUREBO","65"
"4070","MEUREUBO","70"
"4071","MEUREUBO","196"
"4072","MEUREUBO","73"
"4073","MEUREUBO / MEUREBO PUNTONG","43"
"4074","MEURIA (MEURIYA)","108"
"4075","MEURIA BLUEK","207"
"4076","MEURIA PALOH","215"
"4077","MEURIA SEULEUMAK","49"
"4078","MEURINYA","12"
"4079","MEURIYA MATANGKULI","71"
"4080","MEURIYA / MEURIA ARON","80"
"4081","MEUSALEE LHOK","140"
"4082","MEUSE","175"
"4083","MEUTARA","113"
"4084","MEUTULANG","146"
"4085","MEUYE / MUNYE MATANG UBI","6"
"4086","MEUYUB LALA","148"
"4087","MIBO","271"
"4088","MIDEUN GEUDONG","41"
"4089","MIDEUN JOK","41"
"4090","MIRUEK TAMAN","142"
"4091","MIRUK LAM REUDEUP","184"
"4092","MIRUK","273"
"4093","MITEUM","133"
"4094","MNSH ALUE I PUTEH","35"
"4095","MNSH MESJID LAM PUUK","166"
"4096","MON ALUE","140"
"4097","MON ARA","70"
"4098","MON ARA","117"
"4099","MON ARA","33"
"4100","MON BATEUNG","233"
"4101","MON CRANG","80"
"4102","MON DUA","177"
"4103","MON GEUDONG","199"
"4104","MON GEUDONG","54"
"4105","MON IKEUN","166"
"4106","MON JAMBEE","103"
"4107","MON JAMBEE","8"
"4108","MON JEUREUJAK","103"
"4109","MON KEULAYU","103"
"4110","MON MANE","8"
"4111","MON MATA","116"
"4112","MON MATA","208"
"4113","MON PASONG","94"
"4114","MON SUKON","35"
"4115","MONGAL","167"
"4116","MPG RAYA BLANG SIALET","239"
"4117","MS KULAM BEURACAN","226"
"4118","MUARA AMAN","180"
"4119","MUARA BARU","214"
"4120","MUARA BATU-BATU","183"
