"id","nama_desa","kecamatan_id"
"68001","PASANG","5730"
"68002","PASANG","5581"
"68003","PASANG","5680"
"68004","PASELE","5752"
"68005","PASELLORENG","5473"
"68006","PASEMPE","5539"
"68007","PASIMARANNU","5671"
"68008","PASIPASI","5528"
"68009","PASIR PUTIH","5563"
"68010","PASIR PUTIH","5595"
"68011","PASSENO","5597"
"68012","PASSIPPO","5539"
"68013","PASUI","5729"
"68014","PATALLASSANG","5589"
"68015","PATAMPANUA","5527"
"68016","PATANGKAI","5761"
"68017","PATANGNGA","5483"
"68018","PATANI","5558"
"68019","PATARO","5689"
"68020","PATA\ PADANG","5728"
"68021","PATEKE","5680"
"68022","PATENGKO / PATTENGKO","5488"
"68023","PATIKARYA","5514"
"68024","PATILA","5472"
"68025","PATILA","5722"
"68026","PATILERENG","5514"
"68027","PATIMPENG","5630"
"68028","PATIONGI","5630"
"68029","PATOBONG","5758"
"68030","PATOLOAN","5585"
"68031","PATONDON SALU","5581"
"68032","PATONGLOAN","5603"
"68033","PATONGLOAN","5566"
"68034","PATTALASSANG","5708"
"68035","PATTALASSANG","5671"
"68036","PATTALLASSANG","5540"
"68037","PATTALLASSANG","5572"
"68038","PATTALLIKANG","5663"
"68039","PATTAN ULUSALU","5625"
"68040","PATTANETEANG","5572"
"68041","PATTANGNGAE (PATANGAE)","5563"
"68042","PATTANYAMANG","5651"
"68043","PATTAPANG","5690"
"68044","PATTAPPA","5536"
"68045","PATTE NE","5699"
"68046","PATTEDONG SELATAN","5550"
"68047","PATTEDONG","5550"
"68048","PATTE\NE","5633"
"68049","PATTIMANG","5652"
"68050","PATTIMPA","5678"
"68051","PATTINGALLOANG BARU","5606"
"68052","PATTINGALLOANG","5606"
"68053","PATTINOANG","5674"
"68054","PATTIRO BAJO","5482"
"68055","PATTIRO DECENG","5651"
"68056","PATTIRO RIOLO","5482"
"68057","PATTIRO SOMPE","5482"
"68058","PATTIRO","5584"
"68059","PATTIRO","5735"
"68060","PATTIRO","5622"
"68061","PATTIROANG","5632"
"68062","PATTIROLOKKA","5532"
"68063","PATTIROSOMPE","5526"
"68064","PATTOJO","5513"
"68065","PATTONGKO","5607"
"68066","PATTONGKO","5711"
"68067","PATTONTONGAN","5541"
"68068","PATTOPPAKANG","5580"
"68069","PATTUKU LIMPOE","5761"
