"id","nama_desa","kecamatan_id"
"30001","SINDANGSARI","2028"
"30002","SINDANGSARI","2382"
"30003","SINDANGSARI","2113"
"30004","SINDANGSUKA","2317"
"30005","SINDANGSUKA","2373"
"30006","SINDANGWANGI","2222"
"30007","SINDANGWANGI","2043"
"30008","SINDANGWASA","2259"
"30009","SINDULANG","2387"
"30010","SINGABANGSA","2016"
"30011","SINGABRAJA","2016"
"30012","SINGAJAYA","2313"
"30013","SINGAJAYA","2385"
"30014","SINGAJAYA","2220"
"30015","SINGAJAYA","2046"
"30016","SINGAJAYA","2378"
"30017","SINGAKERTA","2494"
"30018","SINGAPARNA","2401"
"30019","SINGARAJA","2220"
"30020","SINGASARI","2046"
"30021","SINGASARI","2401"
"30022","SINGASARI","2110"
"30023","SINGAWADA","2023"
"30024","SINGKIR","2319"
"30025","SINGKUP","2290"
"30026","SINGKUP","2353"
"30027","SINGKUP","2562"
"30028","SIPAK","2037"
"30029","SIPAYUNG","2438"
"30030","SIRAP","2247"
"30031","SIRNABAKTI","2181"
"30032","SIRNABAYA","1958"
"30033","SIRNABAYA","2542"
"30034","SIRNABAYA","2561"
"30035","SIRNAGALIH","2515"
"30036","SIRNAGALIH","2084"
"30037","SIRNAGALIH","2364"
"30038","SIRNAGALIH","2334"
"30039","SIRNAGALIH","2212"
"30040","SIRNAGALIH","2117"
"30041","SIRNAGALIH","2051"
"30042","SIRNAGALIH","2517"
"30043","SIRNAGALIH","2046"
"30044","SIRNAGALIH","2505"
"30045","SIRNAGALIH","2560"
"30046","SIRNAJATI","2316"
"30047","SIRNAJAYA","2051"
"30048","SIRNAJAYA","2252"
"30049","SIRNAJAYA","2477"
"30050","SIRNAJAYA","2126"
"30051","SIRNAJAYA","1958"
"30052","SIRNAJAYA","2435"
"30053","SIRNAJAYA","2307"
"30054","SIRNAJAYA","2523"
"30055","SIRNAJAYA","2215"
"30056","SIRNAJAYA","2442"
"30057","SIRNAJAYA","2101"
"30058","SIRNAMANAH","2440"
"30059","SIRNAMULYA","2506"
"30060","SIRNAPUTRA","2364"
"30061","SIRNARAJA","2364"
"30062","SIRNARAJA","2212"
"30063","SIRNARASA","2405"
"30064","SIRNARASA","1966"
"30065","SIRNARESMI","2281"
"30066","SIRNARESMI","2324"
"30067","SIRNASARI","2086"
"30068","SIRNASARI","2546"
"30069","SIRNASARI","2106"
"30070","SIRNASARI","2453"
"30071","SIRNASARI","2534"
"30072","SIRNASARI","2261"
"30073","SIRNASARI","1966"
"30074","SITIWINANGUN","2041"
"30075","SITU DAUN","2337"
"30076","SITU GEDE","2058"
"30077","SITU ILIR","2289"
"30078","SITU UDIK","2289"
"30079","SITU","2245"
"30080","SITU","2506"
"30081","SITUBATU","2054"
"30082","SITUDAM","2056"
"30083","SITUGEDE","2449"
"30084","SITUGEDE","2075"
"30085","SITUHIANG","2253"
"30086","SITUJAYA","2449"
"30087","SITUMANDALA","2199"
"30088","SITUMEKAR","2377"
"30089","SITUMEKAR","2430"
"30090","SITURAJA UTARA","1948"
"30091","SITURAJA","2049"
"30092","SITURAJA","1948"
"30093","SITUSAEUR","2311"
"30094","SITUSAEUR","2449"
"30095","SITUSARI","2051"
"30096","SITUSARI","2040"
"30097","SITUSARI","2139"
"30098","SITUSARI","2449"
"30099","SITUWANGI","2385"
"30100","SLANGIT","2071"
"30101","SLEMAN LOR","2497"
"30102","SLEMAN","2497"
"30103","SLENDRA","2143"
"30104","SLIYEG","2497"
"30105","SLIYEGLOR","2497"
"30106","SODONGHILIR","2410"
"30107","SOGE","2238"
"30108","SOKLAT","2368"
"30109","SOLOKAN JERUK","2196"
"30110","SOLOKAN","2563"
"30111","SOLOKPANDAN","2024"
"30112","SONGGOM","2064"
"30113","SOREANG","2451"
"30114","SRENGSENG","2494"
"30115","SRIAMUR","2521"
"30116","SRIJAYA","2521"
"30117","SRIJAYA","2226"
"30118","SRIKAMULYAN","2226"
"30119","SRIMAHI","2521"
"30120","SRIMUKTI","2521"
"30121","SRIRAHAYU","2388"
"30122","SRIWEDARI","2510"
"30123","SROGOL","2292"
"30124","SUBANG","2075"
"30125","SUBANGJAYA","2426"
"30126","SUCI","2449"
"30127","SUCI","2060"
"30128","SUCIKALER","2449"
"30129","SUDAJAYA GIRANG","2545"
"30130","SUDAJAYAHILIR","2122"
"30131","SUDALARANG","2553"
"30132","SUDI","2322"
"30133","SUDIKAMPIRAN","2497"
"30134","SUDIMAMPIR","2055"
"30135","SUDIMAMPIRLOR","2055"
"30136","SUGANANGAN","2445"
"30137","SUGIHMUKTI","2343"
"30138","SUKA ASIH","1991"
"30139","SUKA ASIH","2078"
"30140","SUKA MENAK","2556"
"30141","SUKAASIH","2562"
"30142","SUKAASIH","2401"
"30143","SUKABAKTI","2045"
"30144","SUKABAKTI","2410"
"30145","SUKABAKTI","2564"
"30146","SUKABAKTI","2351"
"30147","SUKABUDI","2565"
"30148","SUKABUNGAH","2211"
"30149","SUKABUNGAH","2269"
"30150","SUKABUNGAH","2470"
"30151","SUKADADI","1968"
"30152","SUKADAMAI","2357"
"30153","SUKADAMAI","2012"
"30154","SUKADAMAI","2307"
"30155","SUKADAMAI","2309"
"30156","SUKADAMI","2295"
"30157","SUKADAMI","2017"
"30158","SUKADANA","1970"
"30159","SUKADANA","2268"
"30160","SUKADANA","2303"
"30161","SUKADANA","2329"
"30162","SUKADANA","2387"
"30163","SUKADANA","2485"
"30164","SUKADANA","2115"
"30165","SUKADANA","2516"
"30166","SUKADANA","2456"
"30167","SUKADANA","2262"
"30168","SUKADANA","2172"
"30169","SUKADANAU","2422"
"30170","SUKADARMA","2078"
"30171","SUKADAYA","2565"
"30172","SUKAGALIH","2383"
"30173","SUKAGALIH","2046"
"30174","SUKAGALIH","2467"
"30175","SUKAGALIH","2470"
"30176","SUKAGALIH","2511"
"30177","SUKAGALIH","2035"
"30178","SUKAGALIH","2242"
"30179","SUKAGALIH","2351"
"30180","SUKAGUMIWANG","2227"
"30181","SUKAHAJI","1993"
"30182","SUKAHAJI","2297"
"30183","SUKAHAJI","2390"
"30184","SUKAHAJI","2212"
"30185","SUKAHAJI","1976"
"30186","SUKAHAJI","1997"
"30187","SUKAHAJI","2553"
"30188","SUKAHAJI","2142"
"30189","SUKAHARJA (SUKARAHARJA)","2534"
"30190","SUKAHARJA","2103"
"30191","SUKAHARJA","2314"
"30192","SUKAHARJA","2296"
"30193","SUKAHARJA","1958"
"30194","SUKAHARJA","2307"
"30195","SUKAHARJA","2561"
"30196","SUKAHARJA","2101"
"30197","SUKAHATI","2335"
"30198","SUKAHATI","2436"
"30199","SUKAHATI","2479"
"30200","SUKAHAYU","2350"
"30201","SUKAHENING","2112"
"30202","SUKAHERANG","2401"
"30203","SUKAHURIP","2127"
"30204","SUKAHURIP","2390"
"30205","SUKAHURIP","2105"
"30206","SUKAHURIP","2100"
"30207","SUKAHURIP","2072"
"30208","SUKAHURIP","2076"
"30209","SUKAHURIP","2014"
"30210","SUKAHURIP","2025"
"30211","SUKAHURIP","2078"
"30212","SUKAHURIP","2555"
"30213","SUKAIMUT","2413"
"30214","SUKAINDAH","2566"
"30215","SUKAJADI","2268"
"30216","SUKAJADI","2003"
"30217","SUKAJADI","2132"
"30218","SUKAJADI","2231"
"30219","SUKAJADI","2403"
"30220","SUKAJADI","2018"
"30221","SUKAJADI","2065"
"30222","SUKAJADI","2076"
"30223","SUKAJADI","2245"
"30224","SUKAJADI","2155"
"30225","SUKAJADI","2451"
"30226","SUKAJADI","2566"
"30227","SUKAJADI","2560"
"30228","SUKAJADI","2442"
"30229","SUKAJADI","2419"
