id,desa_id,kecamatan_id,kota_id,provinsi_id,kode_pos
20001,19994,1365,108,6,30671
20002,19995,1404,112,6,30862
20003,19996,1278,99,6,31452
20004,19997,1215,99,6,31356
20005,19998,1399,106,6,31351
20006,19999,1377,100,6,32384
20007,20000,1404,112,6,30862
20008,20001,1431,100,6,32383
20009,20002,1304,108,6,30654
20010,20003,1221,101,6,30759
20011,20004,1276,108,6,30652
20012,20005,1365,108,6,30671
20013,20006,1381,108,6,30658
20014,20007,1304,108,6,30654
20015,20008,1269,112,6,30653
20016,20009,1269,112,6,30653
20017,20010,1352,112,6,30868
20018,20011,1357,101,6,30755
20019,20012,1339,112,6,30661
20020,20013,1339,112,6,30661
20021,20014,1343,108,6,30673
20022,20015,1289,99,6,31419
20023,20016,1299,110,6,31611
20024,20017,1345,99,6,31581
20025,20018,1338,107,6,32157
20026,20019,1289,99,6,31419
20027,20020,1273,109,6,31453
20028,20021,1361,101,6,30752
20029,20022,1361,101,6,30752
20030,20023,1220,103,6,32279
20031,20024,1400,99,6,31471
20032,20025,1315,107,6,32156
20033,20026,1269,112,6,30653
20034,20027,1304,108,6,30654
20035,20028,1346,112,6,30869
20036,20029,1404,112,6,30862
20037,20030,1328,110,6,31617
20038,20031,1361,101,6,30752
20039,20032,1232,108,6,30652
20040,20033,1430,103,6,32273
20041,20034,1350,102,6,31526
20042,20035,1282,109,6,31593
20043,20036,1294,107,6,32158
20044,20037,1429,104,6,30974
20045,20038,1429,104,6,30974
20046,20039,1429,104,6,30974
20047,20040,1429,104,6,30974
20048,20041,1390,104,6,30972
20049,20042,1250,104,6,30975
20050,20043,1390,104,6,30972
20051,20044,1250,104,6,30975
20052,20045,1359,100,6,32315
20053,20046,1297,100,6,32366
20054,20047,1370,100,6,32185
20055,20048,1316,104,6,30959
20056,20049,1278,99,6,31452
20057,20050,1247,101,6,30758
20058,20051,1370,100,6,32185
20059,20052,1239,110,6,31628
20060,20053,1430,103,6,32273
20061,20054,1256,100,6,32361
20062,20055,1294,107,6,32158
20063,20056,1397,103,6,32274
20064,20057,1368,100,6,32381
20065,20058,1248,103,6,32274
20066,20059,1334,103,6,32274
20067,20060,1392,105,6,31662
20068,20061,1264,100,6,32385
20069,20062,1382,110,6,31628
20070,20063,1331,101,6,30756
20071,20064,1316,104,6,30959
20072,20065,1392,105,6,31662
20073,20066,1278,99,6,31452
20074,20067,1392,105,6,31662
20075,20068,1378,105,6,31657
20076,20069,1257,111,6,31126
20077,20070,1316,104,6,30959
20078,20071,1392,105,6,31662
20079,20072,1303,100,6,32362
20080,20073,1309,105,6,31665
20081,20074,1434,113,7,38371
20082,20075,1435,114,7,39125
20083,20076,1436,115,7,38767
20084,20077,1437,114,7,39182
20085,20078,1438,116,7,38965
20086,20079,1439,117,7,38374
20087,20080,1440,114,7,39125
20088,20081,1441,116,7,38964
20089,20082,1439,117,7,38374
20090,20083,1439,117,7,38374
20091,20084,1442,114,7,39152
20092,20085,1443,115,7,38766
20093,20086,1443,115,7,38766
20094,20087,1444,115,7,38764
20095,20088,1445,115,7,38765
20096,20089,1446,116,7,38963
20097,20090,1447,118,7,39261
20098,20091,1448,114,7,39153
20099,20092,1449,114,7,39153
20100,20093,1443,115,7,38766
20101,20094,1450,119,7,39371
20102,20095,1438,116,7,38965
20103,20096,1445,115,7,38765
20104,20097,1451,114,7,39182
20105,20098,1452,120,7,38571
20106,20099,1453,121,7,38877
20107,20100,1454,116,7,38956
20108,20101,1454,116,7,38956
20109,20102,1455,121,7,38886
20110,20103,1456,118,7,39269
20111,20104,1457,113,7,38372
20112,20105,1458,114,7,39125
20113,20106,1459,121,7,38883
20114,20107,1460,117,7,38363
20115,20108,1438,116,7,38965
20116,20109,1461,121,7,38873
20117,20110,1449,114,7,39153
20118,20111,1462,114,7,39115
20119,20112,1463,117,7,38656
20120,20113,1444,115,7,38764
20121,20114,1464,117,7,38611
