id,desa_id,kecamatan_id,kota_id,provinsi_id,kode_pos
40001,39991,3156,211,14,55713
40002,39992,3181,214,14,55654
40003,39993,3189,213,14,55871
40004,39994,3193,212,14,55161
40005,39995,3146,214,14,55661
40006,39996,3178,210,14,55512
40007,39997,3200,212,14,55131
40008,39998,3150,211,14,55188
40009,39999,3208,211,14,55771
40010,40000,3170,214,14,55655
40011,40001,3184,211,14,55772
40012,40002,3175,211,14,55781
40013,40003,3207,212,14,55251
40014,40004,3200,212,14,55133
40015,40005,3163,213,14,55862
40016,40006,3150,211,14,55185
40017,40007,3191,214,14,55674
40018,40008,3201,214,14,55652
40019,40009,3163,213,14,55862
40020,40010,3202,213,14,55852
40021,40011,3169,213,14,55883
40022,40012,3202,213,14,55852
40023,40013,3144,213,14,55851
40024,40014,3198,213,14,55871
40025,40015,3147,213,14,55861
40026,40016,3147,213,14,55861
40027,40017,3170,214,14,55655
40028,40018,3160,211,14,55791
40029,40019,3181,214,14,55654
40030,40020,3209,211,14,55762
40031,40021,3157,210,14,55552
40032,40022,3161,213,14,55892
40033,40023,3152,211,14,55196
40034,40024,3206,212,14,55121
40035,40025,3210,212,14,55172
40036,40026,3211,212,14,55272
40037,40027,3169,213,14,55883
40038,40028,3169,213,14,55883
40039,40029,3145,213,14,55883
40040,40030,3144,213,14,55851
40041,40031,3165,213,14,55854
40042,40032,3210,212,14,55173
40043,40033,3176,210,14,55582
40044,40034,3194,212,14,55112
40045,40035,3212,210,14,55571
40046,40036,3190,213,14,55881
40047,40037,3155,214,14,55673
40048,40038,3191,214,14,55674
40049,40039,3163,213,14,55862
40050,40040,3165,213,14,55854
40051,40041,3210,212,14,55171
40052,40042,3156,211,14,55712
40053,40043,3156,211,14,55715
40054,40044,3163,213,14,55862
40055,40045,3149,214,14,55664
40056,40046,3171,210,14,55572
40057,40047,3162,213,14,55853
40058,40048,3196,213,14,55863
40059,40049,3183,210,14,55581
40060,40050,3183,210,14,55581
40061,40051,3161,213,14,55892
40062,40052,3160,211,14,55791
40063,40053,3144,213,14,55851
40064,40054,3212,210,14,55571
40065,40055,3208,211,14,55771
40066,40056,3192,211,14,55782
40067,40057,3193,212,14,55166
40068,40058,3177,213,14,55893
40069,40059,3165,213,14,55854
40070,40060,3163,213,14,55862
40071,40061,3169,213,14,55883
40072,40062,3213,210,14,55562
40073,40063,3213,210,14,55562
40074,40064,3213,210,14,55562
40075,40065,3199,210,14,55573
40076,40066,3214,210,14,55285
40077,40067,3213,210,14,55562
40078,40068,3213,210,14,55562
40079,40069,3195,211,14,55751
40080,40070,3201,214,14,55652
40081,40071,3149,214,14,55664
40082,40072,3196,213,14,55863
40083,40073,3215,210,14,55264
40084,40074,3215,210,14,55264
40085,40075,3155,214,14,55673
40086,40076,3190,213,14,55881
40087,40077,3215,210,14,55264
40088,40078,3215,210,14,55264
40089,40079,3215,210,14,55264
40090,40080,3204,211,14,55764
40091,40081,3215,210,14,55264
40092,40082,3201,214,14,55652
40093,40083,3215,210,14,55264
40094,40084,3174,214,14,55663
40095,40085,3161,213,14,55892
40096,40086,3214,210,14,55284
40097,40087,3183,210,14,55581
40098,40088,3168,210,14,55584
40099,40089,3181,214,14,55654
40100,40090,3152,211,14,55193
40101,40091,3144,213,14,55851
