id,desa_id,kecamatan_id,kota_id,provinsi_id,kode_pos
38001,37991,2590,187,13,53194
38002,37992,2863,183,13,51274
38003,37993,2573,183,13,51262
38004,37994,2590,187,13,53194
38005,37995,3131,187,13,53171
38006,37996,2623,184,13,53458
38007,37997,2633,179,13,53371
38008,37998,2723,189,13,52192
38009,37999,3134,186,13,52254
38010,38000,3046,182,13,53212
38011,38001,2807,183,13,51272
38012,38002,2569,180,13,54363
38013,38003,2998,182,13,53264
38014,38004,2785,187,13,53173
38015,38005,2635,182,13,53255
38016,38006,2590,187,13,53194
38017,38007,3111,182,13,53261
38018,38008,2571,182,13,53265
38019,38009,3075,186,13,52252
38020,38010,2569,180,13,54363
38021,38011,3070,182,13,53223
38022,38012,2613,179,13,53391
38023,38013,2762,182,13,53263
38024,38014,2723,189,13,52192
38025,38015,2647,184,13,53462
38026,38016,2594,180,13,54392
38027,38017,2613,179,13,53391
38028,38018,3111,182,13,53261
38029,38019,2732,190,13,54212
38030,38020,3031,182,13,53262
38031,38021,2974,182,13,53273
38032,38022,2588,182,13,53281
38033,38023,3002,182,13,53254
38034,38024,2636,182,13,53253
38035,38025,2719,183,13,51254
38036,38026,2588,182,13,53281
38037,38027,2791,180,13,54416
38038,38028,2880,184,13,53454
38039,38029,2975,205,13,59464
38040,38030,3118,189,13,52462
38041,38031,2682,190,13,54119
38042,38032,2967,199,13,59571
38043,38033,2972,199,13,59566
38044,38034,3049,180,13,54362
38045,38035,2865,181,13,56161
38046,38036,3011,191,13,59182
38047,38037,2617,180,13,54383
38048,38038,2871,190,13,54262
38049,38039,3061,204,13,57282
38050,38040,3052,207,13,51364
38051,38041,2617,180,13,54383
38052,38042,2681,181,13,56196
38053,38043,2656,180,13,54394
38054,38044,2794,199,13,59563
38055,38045,2863,183,13,51274
38056,38046,2809,203,13,56257
38057,38047,2938,194,13,51191
38058,38048,2670,199,13,59565
38059,38049,2932,191,13,59117
38060,38050,2963,201,13,57474
38061,38051,2617,180,13,54383
38062,38052,2793,190,13,54173
38063,38053,2909,204,13,57281
38064,38053,3117,206,13,57682
38065,38055,3049,180,13,54362
38066,38056,2957,189,13,52182
38067,38057,2651,198,13,50777
38068,38058,2757,191,13,59152
38069,38059,2884,180,13,54421
38070,38060,2601,195,13,52364
38071,38061,2983,206,13,57683
38072,38062,2932,191,13,59111
38073,38063,3027,204,13,57283
38074,38064,2670,199,13,59565
38075,38065,3052,207,13,51364
38076,38066,2896,190,13,54191
38077,38067,2594,180,13,54392
38078,38068,2618,191,13,59184
38079,38069,3068,207,13,51372
38080,38070,2595,180,13,54391
38081,38071,2594,180,13,54392
38082,38072,2738,198,13,50661
38083,38073,2903,190,13,54183
38084,38074,2618,191,13,59184
38085,38075,2609,193,13,57794
38086,38076,2778,194,13,51182
38087,38077,2774,180,13,54366
38088,38078,2994,191,13,59154
38089,38079,3009,207,13,51355
38090,38080,2594,180,13,54392
38091,38081,2814,196,13,57316
38092,38082,2643,185,13,58253
38093,38083,2605,190,13,54264
38094,38084,2848,181,13,56191
38095,38085,2966,207,13,51352
38096,38086,2707,201,13,57471
38097,38087,2690,199,13,59573
38098,38088,2829,200,13,59263
38099,38089,2715,191,13,59156
38100,38090,3011,191,13,59182
38101,38091,2995,202,13,59382
38102,38092,2627,200,13,59252
38103,38093,3021,180,13,54364
38104,38094,2981,194,13,51162
38105,38095,2800,194,13,51183
38106,38096,2600,183,13,51271
38107,38097,2603,180,13,54382
38108,38098,2779,181,13,56162
38109,38099,3025,181,13,56195
38110,38100,2952,200,13,59264
38111,38101,2883,198,13,50514
38112,38102,2766,189,13,52183
38113,38103,3093,209,13,50741
38114,38104,2945,209,13,50714
38115,38105,2730,181,13,56151
38116,38106,2895,192,13,57527
38117,38107,2943,207,13,51371
38118,38108,2598,195,13,52363
38119,38109,3108,183,13,51281
38120,38110,3105,206,13,57691
38121,38111,2704,181,13,56163
38122,38112,2660,185,13,58381
38123,38113,2689,201,13,57484
38124,38114,2702,200,13,59261
38125,38115,3113,197,13,58181
38126,38116,2682,190,13,54119
38127,38117,2794,199,13,59563
38128,38118,2952,200,13,59264
38129,38119,2583,188,13,56361
38130,38120,2827,181,13,56192
38131,38121,2833,203,13,56221
38132,38122,3050,194,13,51151
38133,38123,2811,206,13,57672
38134,38124,2797,183,13,51252
38135,38125,2669,202,13,59332
38136,38126,2981,194,13,51162
38137,38127,2779,181,13,56126
38138,38128,2694,180,13,54394
38139,38129,2704,181,13,56163
38140,38130,2907,201,13,57473
38141,38131,2832,200,13,59262
38142,38132,2963,201,13,57474
38143,38133,3085,200,13,59218
38144,38134,2729,184,13,53481
38145,38135,2770,186,13,52219
38146,38136,2976,183,13,51253
38147,38137,2781,184,13,53452
38148,38138,3014,188,13,56354
38149,38139,2851,189,13,52466
38150,38140,2902,203,13,56259
38151,38141,3075,186,13,52252
38152,38142,2766,189,13,52183
38153,38143,3066,204,13,57261
38154,38144,2735,183,13,51262
38155,38145,2611,194,13,51153
38156,38146,2781,184,13,53452
38157,38147,2781,184,13,53452
38158,38148,2695,207,13,51315
38159,38149,2988,194,13,51155
38160,38150,2797,183,13,51252
38161,38151,2935,190,13,54263
38162,38152,2625,182,13,53282
38163,38153,2775,182,13,53283
38164,38154,2786,187,13,53183
38165,38155,2646,195,13,52356
38166,38156,2582,180,13,54474
38167,38157,2598,195,13,52363
38168,38158,2623,184,13,53458
38169,38159,3014,188,13,56354
38170,38160,2786,187,13,53183
38171,38161,3050,194,13,51151
38172,38162,2976,183,13,51253
38173,38163,2821,195,13,52354
38174,38164,2936,194,13,51171
38175,38165,2936,194,13,51171
38176,38166,2968,188,13,56372
38177,38167,2796,184,13,53473
38178,38168,2881,183,13,51261
38179,38169,2881,183,13,51261
38180,38170,2583,188,13,56361
38181,38171,3051,194,13,51193
38182,38172,2654,197,13,58182
38183,38173,2901,196,13,57377
38184,38174,2719,183,13,51254
38185,38175,2902,203,13,56259
38186,38176,2646,195,13,52356
38187,38177,3114,205,13,59452
38188,38178,2979,194,13,51161
38189,38179,2946,189,13,52451
38190,38180,2926,179,13,53352
38191,38181,2635,182,13,53255
38192,38182,2747,186,13,52265
38193,38183,3043,186,13,52264
38194,38184,2840,186,13,52263
38195,38185,2905,182,13,53257
38196,38186,2750,186,13,52274
38197,38187,3069,196,13,57375
38198,38188,2583,188,13,56361
38199,38189,2878,184,13,53458
38200,38190,2684,206,13,57663
38201,38191,2767,188,13,56371
38202,38192,2613,179,13,53391
38203,38193,2742,197,13,58171
38204,38194,2682,190,13,54113
38205,38195,3130,204,13,57213
38206,38196,2634,187,13,53161
38207,38197,2752,185,13,58384
38208,38198,2624,190,13,54172
38209,38199,2624,190,13,54172
38210,38200,2839,202,13,59314
38211,38201,3089,206,13,57652
38212,38202,2729,184,13,53481
38213,38203,2755,185,13,58372
38214,38204,2909,204,13,57281
38215,38205,3106,192,13,57164
38216,38206,2754,199,13,59513
38217,38207,2733,205,13,59465
38218,38208,2823,207,13,51382
38219,38209,2594,180,13,54392
38220,38210,2970,196,13,57322
38221,38211,3132,180,13,54395
38222,38212,2932,191,13,59119
38223,38213,2610,191,13,59174
38224,38214,2594,180,13,54392
38225,38215,2781,184,13,53452
38226,38216,2934,191,13,59157
38227,38217,2857,181,13,56484
38228,38218,3056,179,13,53357
38229,38219,2992,195,13,52362
38230,38220,2688,179,13,53355
38231,38221,2590,187,13,53194
38232,38222,2860,195,13,52355
38233,38223,3127,184,13,53474
38234,38224,2698,180,13,54395
38235,38225,2999,206,13,57675
38236,38226,2878,184,13,53458
38237,38227,2623,184,13,53458
38238,38228,2623,184,13,53458
38239,38229,3075,186,13,52252
38240,38230,2706,196,13,57311
38241,38231,3128,186,13,52262
38242,38232,2619,195,13,52361
38243,38233,2617,180,13,54383
38244,38234,3132,180,13,54395
38245,38235,3081,188,13,56353
38246,38236,2653,191,13,59162
38247,38237,2949,191,13,59183
38248,38238,2893,180,13,54381
38249,38239,2610,191,13,59174
38250,38240,2577,185,13,58252
38251,38241,2575,184,13,53463
38252,38242,2671,192,13,57556
38253,38243,3123,198,13,50229
38254,38244,3083,198,13,50162
38255,38245,2930,194,13,51137
38256,38246,3103,179,13,53357
38257,38247,2976,183,13,51253
38258,38248,2759,186,13,52253
38259,38249,3075,186,13,52252
38260,38250,3081,188,13,56353
38261,38251,2996,205,13,59452
38262,38252,2679,189,13,52461
38263,38253,2946,189,13,52451
38264,38254,2997,182,13,53274
38265,38255,2593,184,13,53453
38266,38256,3128,186,13,52262
38267,38257,3072,189,13,52419
38268,38258,3072,189,13,52411
38269,38259,2931,204,13,57262
38270,38260,3138,189,13,52125
38271,38261,2613,179,13,53391
38272,38262,2962,204,13,57277
38273,38263,3003,206,13,57694
38274,38264,2687,206,13,57693
38275,38265,2607,188,13,56351
38276,38266,2892,200,13,59272
38277,38267,2885,191,13,59171
38278,38268,2879,201,13,57468
38279,38269,2621,197,13,58172
38280,38270,3069,196,13,57375
38281,38271,3107,203,13,56272
38282,38272,3036,202,13,59353
38283,38273,3003,206,13,57694
38284,38274,2739,201,13,57481
38285,38275,2631,200,13,59271
38286,38276,2976,183,13,51253
38287,38277,2660,185,13,58381
38288,38278,2918,188,13,56362
38289,38279,3041,207,13,51356
38290,38280,2572,183,13,51273
38291,38281,2607,188,13,56351
38292,38282,2863,183,13,51274
38293,38283,2628,201,13,57464
38294,38284,2933,180,13,54393
38295,38285,2602,184,13,53413
38296,38286,2728,179,13,53392
38297,38287,2612,187,13,53115
38298,38288,2773,187,13,53181
38299,38289,2773,187,13,53181
38300,38290,2773,187,13,53181
38301,38291,2773,187,13,53181
38302,38292,2773,187,13,53181
38303,38293,2616,184,13,53455
38304,38294,2851,189,13,52466
38305,38295,2851,189,13,52466
38306,38296,2619,195,13,52361
38307,38297,2601,195,13,52364
38308,38298,3131,187,13,53171
38309,38299,2850,187,13,53162
38310,38300,2954,179,13,53372
38311,38301,3129,187,13,53193
38312,38302,2602,184,13,53418
38313,38303,2626,199,13,59583
38314,38304,2652,190,13,54174
38315,38305,2641,191,13,59173
38316,38306,2644,185,13,58261
38317,38307,2655,204,13,57276
38318,38308,2824,194,13,51139
38319,38309,2652,190,13,54174
38320,38310,3003,206,13,57694
38321,38311,2871,190,13,54262
38322,38312,2732,190,13,54212
38323,38313,2649,191,13,59163
38324,38314,2949,191,13,59183
38325,38315,2841,194,13,51129
38326,38316,2570,181,13,56415
38327,38317,2659,190,13,54171
38328,38318,2979,194,13,51161
38329,38319,2842,201,13,57485
38330,38320,2626,199,13,59583
38331,38321,2884,180,13,54421
38332,38322,3129,187,13,53193
38333,38323,3129,187,13,53193
38334,38324,2796,184,13,53473
38335,38325,2935,190,13,54263
38336,38326,2921,188,13,56365
38337,38327,2813,201,13,57483
38338,38328,2937,181,13,56485
38339,38329,2857,181,13,56484
38340,38330,2939,190,13,54261
38341,38331,3027,204,13,57283
38342,38332,3071,190,13,54175
38343,38333,2674,201,13,57452
38344,38334,2652,190,13,54174
38345,38335,2810,205,13,59461
38346,38336,3071,190,13,54175
38347,38337,3006,208,13,57147
38348,38338,2994,191,13,59154
38349,38339,3092,206,13,57678
38350,38340,3051,194,13,51193
38351,38341,3035,186,13,52266
38352,38342,3035,186,13,52266
38353,38343,3088,204,13,57271
38354,38344,3004,206,13,57615
38355,38345,2662,185,13,58255
38356,38346,2870,185,13,58256
38357,38347,2606,185,13,58213
38358,38348,2848,181,13,56191
38359,38349,3011,191,13,59182
38360,38350,2798,192,13,57551
38361,38351,2882,201,13,57482
38362,38352,2826,181,13,56481
38363,38353,3107,203,13,56272
38364,38354,2887,201,13,57475
38365,38355,2827,181,13,56192
38366,38356,2986,205,13,59463
38367,38357,2986,205,13,59463
38368,38358,3130,204,13,57212
38369,38359,3130,204,13,57211
38370,38360,3130,204,13,57214
38371,38361,2988,194,13,51155
38372,38362,2753,196,13,57381
38373,38363,2940,192,13,57557
38374,38364,3024,198,13,50773
38375,38365,2615,180,13,54473
38376,38366,2931,204,13,57262
38377,38367,3037,201,13,57465
38378,38368,3118,189,13,52462
38379,38369,2707,201,13,57471
38380,38370,2909,204,13,57281
38381,38371,3085,200,13,59219
38382,38372,2861,186,13,52272
38383,38373,2746,185,13,58254
38384,38374,2758,205,13,59453
38385,38375,2618,191,13,59184
38386,38376,2885,191,13,59171
38387,38377,3008,204,13,57254
38388,38378,2981,194,13,51162
38389,38379,2944,193,13,57782
38390,38380,2631,200,13,59271
38391,38381,2618,191,13,59184
38392,38382,3006,208,13,57141
38393,38383,2570,181,13,56415
38394,38384,2779,181,13,56162
38395,38385,3104,207,13,51383
38396,38386,2794,199,13,59563
38397,38387,2691,203,13,56263
38398,38388,3114,205,13,59452
38399,38389,2820,198,13,50263
38400,38390,2820,198,13,50263
38401,38391,3126,187,13,53191
38402,38392,2982,193,13,57731
38403,38393,2812,181,13,56483
38404,38394,3048,196,13,57331
38405,38395,2617,180,13,54383
38406,38396,2843,198,13,50775
38407,38397,3049,180,13,54362
38408,38398,2605,190,13,54264
38409,38399,2624,190,13,54172
38410,38400,2605,190,13,54264
38411,38401,2573,183,13,51262
38412,38402,2708,203,13,56283
38413,38403,2857,181,13,56484
38414,38404,2731,190,13,54224
38415,38405,2711,206,13,57664
38416,38406,2924,187,13,53192
38417,38407,3111,182,13,53261
38418,38408,2697,200,13,59273
38419,38409,2850,187,13,53162
38420,38410,2682,190,13,54119
38421,38411,2812,181,13,56483
38422,38412,2756,196,13,57372
38423,38413,2882,201,13,57482
38424,38414,2831,207,13,51357
38425,38415,3079,208,13,57121
38426,38416,2950,200,13,59254
38427,38417,3071,190,13,54175
38428,38418,2767,188,13,56371
38429,38419,2895,192,13,57528
38430,38420,2993,206,13,57697
38431,38421,2964,206,13,57692
38432,38422,2843,198,13,50775
38433,38423,2742,197,13,58171
38434,38424,2942,191,13,59181
38435,38425,2932,191,13,59119
38436,38426,2969,197,13,58166
38437,38427,2681,181,13,56196
38438,38428,2641,191,13,59173
38439,38429,2569,180,13,54363
38440,38430,2841,194,13,51129
38441,38431,2782,195,13,52315
38442,38432,2672,196,13,57362
38443,38433,2747,186,13,52265
38444,38434,2766,189,13,52183
38445,38435,2858,191,13,59186
38446,38436,2649,191,13,59163
38447,38437,2730,181,13,56151
38448,38438,3084,207,13,51353
38449,38439,2823,207,13,51382
38450,38440,2922,199,13,59552
38451,38441,2695,207,13,51317
38452,38442,3064,205,13,59425
38453,38443,2947,194,13,51163
38454,38444,2649,191,13,59163
38455,38445,2874,198,13,50771
38456,38446,3085,200,13,59219
38457,38447,2798,192,13,57512
38458,38447,3082,188,13,56362
38459,38449,2811,206,13,57672
38460,38450,2757,191,13,59152
38461,38451,2763,207,13,51351
38462,38452,2680,191,13,59172
38463,38453,2704,181,13,56163
38464,38454,2793,190,13,54173
38465,38455,3052,207,13,51364
38466,38456,2572,183,13,51273
38467,38457,2668,206,13,57695
38468,38458,2836,203,13,56256
38469,38459,2704,181,13,56163
38470,38460,3068,207,13,51372
38471,38461,3007,180,13,54472
38472,38462,3048,196,13,57331
38473,38463,2670,199,13,59565
38474,38464,3038,198,13,50221
38475,38465,2704,181,13,56163
38476,38466,2981,194,13,51162
38477,38467,2600,183,13,51271
38478,38468,2783,181,13,56172
38479,38469,2607,188,13,56351
38480,38470,3048,196,13,57331
38481,38471,3099,206,13,57698
38482,38472,2941,204,13,57293
38483,38473,2980,207,13,51363
38484,38474,2953,200,13,59253
38485,38475,2876,198,13,50776
38486,38476,2827,181,13,56192
38487,38477,3029,197,13,58165
38488,38478,2577,185,13,58252
38489,38479,2599,195,13,52371
38490,38480,2928,201,13,57461
38491,38481,2907,201,13,57473
38492,38482,2899,188,13,56364
38493,38483,2842,201,13,57485
38494,38484,2618,191,13,59184
38495,38485,2730,181,13,56151
38496,38486,2944,193,13,57782
38497,38487,2778,194,13,51182
38498,38488,2986,205,13,59463
38499,38489,2903,190,13,54183
38500,38490,2950,200,13,59254
38501,38491,2777,197,13,58183
38502,38492,2718,187,13,53125
38503,38493,2801,179,13,53356
38504,38494,2696,205,13,59453
38505,38495,2851,189,13,52466
38506,38496,2786,187,13,53183
38507,38497,2702,200,13,59261
38508,38498,2614,189,13,52473
38509,38499,2648,196,13,57385
38510,38500,3098,197,13,58152
38511,38501,3104,207,13,51383
38512,38502,2741,205,13,59454
38513,38503,2659,190,13,54171
38514,38504,2815,208,13,57138
38515,38505,2818,181,13,56482
38516,38506,3097,185,13,58383
38517,38507,2935,190,13,54263
38518,38508,2668,206,13,57695
38519,38509,2901,196,13,57377
38520,30632,2953,200,13,59253
38521,38511,2914,201,13,57467
38522,38512,2568,180,13,54317
38523,38513,2643,185,13,58253
38524,38514,2862,206,13,57674
38525,38515,2608,197,13,58162
38526,38516,2585,190,13,54265
38527,38517,2618,191,13,59184
38528,38518,2748,197,13,58193
38529,38519,2832,200,13,59262
38530,38520,2711,206,13,57664
38531,38521,3009,207,13,51355
38532,38522,2618,191,13,59184
38533,38523,2618,191,13,59184
38534,38524,2865,181,13,56161
38535,38525,2767,188,13,56371
38536,38526,2663,184,13,53456
38537,38527,2862,206,13,57674
38538,38528,2922,199,13,59552
38539,38529,2715,191,13,59156
38540,38530,2873,185,13,58257
38541,38531,3105,206,13,57691
38542,38532,3135,207,13,51372
38543,38533,2965,193,13,57753
38544,38534,3057,201,13,57426
38545,38535,3088,204,13,57271
38546,38536,2744,199,13,59567
38547,38537,2745,181,13,56194
38548,38538,2746,185,13,58254
38549,38539,2624,190,13,54172
38550,38540,2874,198,13,50771
38551,38541,2793,190,13,54173
38552,38542,2921,188,13,56365
38553,38543,3094,206,13,57661
38554,38544,3033,197,13,58163
38555,38545,2697,200,13,59273
38556,38546,2631,200,13,59271
38557,38547,2684,206,13,57663
38558,38548,2594,180,13,54392
38559,38549,2702,200,13,59261
38560,38550,2888,185,13,58382
38561,38551,3085,200,13,59219
38562,38552,2990,200,13,59255
38563,38553,2716,200,13,59265
38564,38554,2639,200,13,59274
38565,38555,3016,191,13,59161
38566,38556,2942,191,13,59181
38567,38557,2699,185,13,58315
38568,38558,2618,191,13,59184
38569,38559,2783,181,13,56172
38570,38560,2605,190,13,54264
38571,38561,2885,191,13,59171
38572,38562,2697,200,13,59273
38573,38563,2831,207,13,51357
38574,38564,2793,190,13,54173
38575,38565,2921,188,13,56365
38576,38566,2680,191,13,59172
38577,38567,2583,188,13,56361
38578,38568,2672,196,13,57362
38579,38569,2673,179,13,53381
38580,38570,2977,182,13,53252
38581,38571,3074,189,13,52472
