id,desa_id,kecamatan_id,kota_id,provinsi_id,kode_pos
64001,63987,5201,344,25,95751
64002,63988,5244,347,25,95541
64003,63989,5244,347,25,95541
64004,63990,5244,347,25,95541
64005,63991,5237,347,25,95543
64006,63992,5178,350,25,95375
64007,63993,5250,348,25,95661
64008,63994,5229,350,25,95373
64009,63995,5273,350,25,95373
64010,63996,5273,350,25,95373
64011,63997,5229,350,25,95373
64012,63998,5229,350,25,95373
64013,63999,5216,348,25,95682
64014,64000,5243,350,25,95372
64015,64001,5243,350,25,95372
64016,64002,5287,348,25,95615
64017,64003,5156,348,25,95683
64018,64004,5156,348,25,95683
64019,64005,5191,356,25,95997
64020,64006,5191,356,25,95997
64021,64007,5191,356,25,95997
64022,64008,5235,348,25,95683
64023,64009,5248,350,25,95378
64024,64010,5248,350,25,95378
64025,64011,5248,350,25,95378
64026,64012,5285,356,25,95995
64027,64013,5285,356,25,95995
64028,64014,5287,348,25,95616
64029,64015,5155,346,25,95352
64030,64016,5260,353,25,95231
64031,64017,5155,346,25,95352
64032,64018,5135,350,25,95377
64033,64019,5221,353,25,95111
64034,64020,5221,353,25,95111
64035,64021,5264,348,25,95613
64036,64022,5240,344,25,95773
64037,64023,5240,344,25,95773
64038,64024,5240,344,25,95773
64039,64025,5240,344,25,95773
64040,64026,5178,350,25,95375
64041,64027,5287,348,25,95615
64042,64028,5256,346,25,95953
64043,64029,5193,356,25,95997
64044,64030,5250,348,25,95661
64045,64031,5162,353,25,95161
64046,64032,5162,353,25,95161
64047,64033,5179,352,25,95862
64048,64034,5157,348,25,95694
64049,64035,5132,347,25,95525
64050,64036,5132,347,25,95525
64051,64037,5267,348,25,95682
64052,64038,5233,350,25,95375
64053,64039,5239,344,25,95753
64054,64040,5273,350,25,95373
64055,64041,5278,356,25,95996
64056,64042,5278,356,25,95996
64057,64043,5233,350,25,95375
64058,64044,5291,356,25,95995
64059,64045,5291,356,25,95995
64060,64046,5291,356,25,95995
64061,64047,5291,356,25,95995
64062,64048,5291,356,25,95995
64063,64049,5148,348,25,95694
64064,64050,5295,358,25,95422
64065,64051,5295,358,25,95423
64066,64052,5295,358,25,95421
64067,64053,5295,358,25,95423
64068,64054,5291,356,25,95995
64069,64055,5291,356,25,95995
64070,64056,5213,350,25,95376
64071,64057,5255,348,25,95614
64072,64058,5247,346,25,95958
64073,64059,5273,350,25,95373
64074,64060,5256,346,25,95953
64075,64061,5296,359,26,94884
64076,64062,5297,360,26,94554
64077,64063,5298,359,26,94891
64078,64064,5299,361,26,94479
64079,64065,5300,361,26,94471
64080,64066,5301,362,26,94565
64081,64067,5302,359,26,94883
64082,64068,5303,359,26,94882
64083,64069,5304,359,26,94892
64084,64070,5305,363,26,94353
64085,64071,5306,364,26,94653
64086,64072,5307,361,26,94474
64087,64073,5308,359,26,94882
64088,64074,5309,363,26,94353
64089,64075,5310,361,26,94475
64090,64076,5311,359,26,94885
64091,64077,5312,361,26,94476
64092,64078,5312,361,26,94476
64093,64079,5312,361,26,94476
64094,64080,5313,365,26,94976
64095,64081,5314,366,26,94683
64096,64082,5315,367,26,94752
64097,64083,5316,368,26,94364
64098,64084,5307,361,26,94474
64099,64085,5307,361,26,94474
64100,64086,5307,361,26,94474
64101,64087,5317,364,26,94664
64102,64088,5318,368,26,94363
64103,64089,5319,360,26,94552
64104,64090,5320,361,26,94479
64105,64091,5321,359,26,94881
64106,64092,5322,359,26,94883
64107,64093,5323,367,26,94765
64108,64094,5324,367,26,94765
64109,64095,5323,367,26,94765
64110,64096,5315,367,26,94752
64111,64097,5325,361,26,94473
64112,64098,5326,365,26,94976
64113,64099,5327,361,26,94471
64114,64100,5328,366,26,94683
64115,64101,5329,367,26,94711
64116,64102,5330,367,26,94761
64117,64103,5303,359,26,94882
64118,64104,5331,364,26,94654
64119,64105,5298,359,26,94891
64120,64106,5316,368,26,94364
64121,64107,5332,367,26,94771
64122,64108,5333,366,26,94681
64123,64109,5334,367,26,94752
64124,64110,5335,365,26,94974
64125,64111,5313,365,26,94976
64126,64112,5335,365,26,94974
64127,64113,5336,365,26,94973
64128,64114,5337,365,26,94973
64129,64115,5336,365,26,94973
64130,64116,5336,365,26,94973
64131,64117,5337,365,26,94973
64132,64118,5326,365,26,94976
64133,64119,5336,365,26,94973
64134,64120,5338,365,26,94971
64135,64121,5336,365,26,94973
64136,64122,5338,365,26,94971
64137,64123,5314,366,26,94683
64138,64124,5314,366,26,94683
64139,64125,5310,361,26,94475
64140,64126,5310,361,26,94475
64141,64127,5310,361,26,94475
64142,64128,5339,369,26,94142
64143,64129,5315,367,26,94752
64144,64130,5340,361,26,94479
64145,64131,5322,359,26,94883
64146,64132,5341,360,26,94561
64147,64133,5311,359,26,94885
64148,64134,5342,365,26,94974
64149,64135,5311,359,26,94885
64150,64136,5343,359,26,94882
64151,64137,5331,364,26,94654
64152,64138,5344,364,26,94652
64153,64139,5316,368,26,94364
64154,64140,5345,367,26,94762
64155,64141,5346,367,26,94753
64156,64142,5315,367,26,94752
64157,64143,5303,359,26,94882
64158,64144,5347,368,26,94361
64159,64145,5348,368,26,94362
64160,64146,5349,367,26,94753
64161,64147,5350,366,26,94684
64162,64148,5351,367,26,94773
64163,64149,5345,367,26,94762
64164,64150,5352,369,26,94226
64165,64151,5301,362,26,94565
64166,64152,5322,359,26,94883
64167,64153,5353,363,26,94352
64168,64154,5334,367,26,94752
64169,64155,5354,364,26,94653
64170,64156,5300,361,26,94471
64171,64157,5355,368,26,94362
64172,64158,5350,366,26,94684
64173,64159,5356,361,26,94473
64174,64160,5356,361,26,94473
64175,64161,5357,363,26,94354
64176,64162,5315,367,26,94752
64177,64163,5302,359,26,94883
64178,64164,5358,368,26,94361
64179,64165,5358,368,26,94361
64180,64166,5359,363,26,94356
64181,64167,5359,363,26,94356
64182,64168,5347,368,26,94361
64183,64169,5360,363,26,94362
64184,64170,5360,363,26,94362
64185,64171,5361,360,26,94516
64186,64172,5362,361,26,94471
64187,64173,5363,366,26,94681
64188,64174,5364,360,26,94553
64189,64175,5319,360,26,94552
64190,64176,5365,363,26,94351
64191,64177,5366,361,26,94476
64192,64178,5367,366,26,94691
64193,64179,5368,359,26,94885
64194,64180,5364,360,26,94553
64195,64181,5333,366,26,94681
64196,64182,5369,368,26,94112
64197,64183,5370,364,26,94664
64198,64184,5358,368,26,94361
64199,64185,5371,368,26,94363
64200,64186,5328,366,26,94683
64201,64187,5346,367,26,94753
64202,64188,5297,360,26,94554
64203,64189,5370,364,26,94664
64204,64190,5343,359,26,94882
64205,64191,5362,361,26,94471
64206,64192,5372,367,26,94723
64207,64193,5373,359,26,94891
64208,64194,5350,366,26,94684
64209,64195,5317,364,26,94664
64210,64196,5354,364,26,94653
64211,64197,5374,360,26,94514
64212,64198,5375,367,26,94711
64213,64199,5352,369,26,94221
64214,64200,5376,362,26,94563
64215,64201,5332,367,26,94771
64216,64202,5315,367,26,94752
64217,64203,5322,359,26,94883
64218,64204,5296,359,26,94884
64219,64205,5377,359,26,94881
64220,64206,5378,364,26,94661
64221,64207,5346,367,26,94753
64222,64208,5379,367,26,94773
64223,64209,5380,362,26,94568
64224,64210,5379,367,26,94773
64225,64211,5345,367,26,94762
64226,64212,5361,360,26,94516
64227,64213,5381,365,26,94972
64228,64214,5382,363,26,94353
64229,64215,5382,363,26,94353
64230,64216,5383,365,26,94971
64231,64217,5328,366,26,94683
64232,64218,5372,367,26,94723
64233,64219,5384,364,26,94652
64234,64220,5355,368,26,94362
64235,64221,5346,367,26,94753
64236,64222,5385,363,26,94356
64237,64223,5324,367,26,94765
64238,64224,5336,365,26,94973
64239,64225,5328,366,26,94683
64240,64226,5356,361,26,94473
64241,64227,5316,368,26,94364
64242,64228,5340,361,26,94479
64243,64229,5326,365,26,94976
64244,64230,5386,367,26,94753
64245,64231,5387,369,26,94111
64246,64232,5387,369,26,94111
64247,64233,5387,369,26,94111
64248,64234,5388,364,26,94652
64249,64235,5384,364,26,94652
64250,64236,5333,366,26,94681
64251,64237,5335,365,26,94974
64252,64238,5389,365,26,94966
64253,64239,5390,364,26,94653
64254,64240,5331,364,26,94654
64255,64241,5329,367,26,94711
64256,64242,5391,362,26,94563
64257,64243,5312,361,26,94476
64258,64244,5392,366,26,94692
64259,64245,5393,361,26,94479
64260,64246,5361,360,26,94516
64261,64247,5394,367,26,94752
64262,64248,5355,368,26,94362
64263,64249,5395,361,26,94471
64264,64250,5367,366,26,94691
64265,64251,5346,367,26,94753
64266,64252,5396,360,26,94562
64267,64253,5397,365,26,94971
64268,64254,5398,367,26,94771
64269,64255,5394,367,26,94752
64270,64256,5394,367,26,94752
64271,64257,5399,365,26,94966
64272,64258,5391,362,26,94563
64273,64259,5322,359,26,94883
64274,64260,5400,369,26,94231
64275,64261,5400,369,26,94231
64276,64262,5381,365,26,94972
64277,64263,5366,361,26,94476
64278,64264,5347,368,26,94361
64279,64265,5316,368,26,94364
64280,64266,5401,359,26,94885
64281,64267,5402,362,26,94568
64282,64268,5370,364,26,94664
64283,64269,5342,365,26,94974
64284,64270,5349,367,26,94753
64285,64271,5301,362,26,94565
64286,64272,5372,367,26,94723
64287,64273,5403,362,26,94566
64288,64274,5403,362,26,94566
64289,64275,5371,368,26,94363
64290,64276,5340,361,26,94479
64291,64277,5340,361,26,94479
64292,64278,5340,361,26,94479
64293,64279,5340,361,26,94479
64294,64280,5371,368,26,94363
64295,64281,5299,361,26,94479
64296,64282,5398,367,26,94771
64297,64283,5351,367,26,94773
64298,64284,5348,368,26,94362
64299,64285,5334,367,26,94752
64300,64286,5346,367,26,94753
64301,64287,5308,359,26,94882
64302,64288,5404,359,26,94892
64303,64289,5296,359,26,94884
64304,64290,5343,359,26,94882
64305,64291,5303,359,26,94882
64306,64292,5331,364,26,94654
64307,64293,5355,368,26,94362
64308,64294,5367,366,26,94691
64309,64295,5398,367,26,94771
64310,64296,5315,367,26,94752
64311,64297,5310,361,26,94475
64312,64298,5405,359,26,94891
64313,64299,5406,359,26,94892
64314,64300,5314,366,26,94683
64315,64301,5407,366,26,94682
64316,64302,5407,366,26,94682
64317,64303,5408,367,26,94762
64318,64304,5332,367,26,94771
64319,64305,5409,363,26,94362
64320,64306,5410,363,26,94351
64321,64307,5303,359,26,94882
64322,64308,5411,364,26,94616
64323,64309,5407,366,26,94682
64324,64310,5311,359,26,94885
64325,64311,5407,366,26,94682
64326,64312,5407,366,26,94682
64327,64313,5403,362,26,94566
64328,64314,5304,359,26,94892
64329,64315,5412,367,26,94773
64330,64316,5413,368,26,94364
64331,64317,5398,367,26,94771
64332,64318,5407,366,26,94682
64333,64319,5350,366,26,94684
64334,64320,5414,361,26,94479
64335,64321,5415,362,26,94567
64336,64322,5359,363,26,94356
64337,64323,5410,363,26,94351
64338,64324,5355,368,26,94362
64339,64325,5416,361,26,94471
64340,64326,5417,369,26,94221
64341,64327,5322,359,26,94883
64342,64328,5329,367,26,94711
64343,64329,5342,365,26,94974
64344,64330,5394,367,26,94752
64345,64331,5394,367,26,94752
64346,64332,5418,367,26,94717
64347,64333,5419,363,26,94356
64348,64334,5361,360,26,94516
64349,64335,5345,367,26,94762
64350,64336,5420,362,26,94563
64351,64337,5421,361,26,94476
64352,64338,5391,362,26,94563
64353,64339,5403,362,26,94564
64354,64340,5422,364,26,94614
64355,64341,5419,363,26,94356
64356,64342,5359,363,26,94356
64357,64343,5409,363,26,94362
64358,64344,5324,367,26,94765
64359,64345,5423,367,26,94765
64360,64346,5320,361,26,94479
64361,64347,5418,367,26,94717
64362,64348,5372,367,26,94723
64363,64349,5321,359,26,94881
64364,64350,5308,359,26,94882
64365,64351,5308,359,26,94882
64366,64352,5424,362,26,94568
64367,64353,5424,362,26,94568
64368,64354,5350,366,26,94684
64369,64355,5425,365,26,94974
64370,64356,5331,364,26,94654
64371,64357,5426,368,26,94364
64372,64358,5315,367,26,94752
64373,64359,5358,368,26,94361
64374,64360,5311,359,26,94885
64375,64361,5427,369,26,94228
64376,64362,5306,364,26,94653
64377,64363,5306,364,26,94653
64378,64364,5329,367,26,94711
64379,64365,5423,367,26,94765
64380,64366,5428,365,26,94976
