id,desa_id,kecamatan_id,kota_id,provinsi_id,kode_pos
12001,11994,352,46,2,20362
12002,11995,506,50,2,22165
12003,11996,497,27,2,21457
12004,11997,393,30,2,20858
12005,11998,456,29,2,21181
12006,11999,712,44,2,21137
12007,12000,609,42,2,21257
12008,12001,660,50,2,22154
12009,12002,536,35,2,22763
12010,12003,449,46,2,20581
12011,12004,528,30,2,20852
12012,12005,584,31,2,20986
12013,12006,450,46,2,20582
12014,12007,314,29,2,21187
12015,12008,440,52,2,20122
12016,12009,411,46,2,20371
12017,12010,308,35,2,22755
12018,12011,323,34,2,22741
12019,12012,494,26,2,22283
12020,12013,384,45,2,21471
12021,12014,390,35,2,22774
12022,12015,473,46,2,20372
12023,12016,433,52,2,20132
12024,12017,380,36,2,21463
12025,12018,691,52,2,20134
12026,12019,556,46,2,20356
12027,12020,528,30,2,20852
12028,12021,411,46,2,20371
12029,12022,669,46,2,20351
12030,12023,385,46,2,20358
12031,12024,609,42,2,21257
12032,12025,313,25,2,22976
12033,12026,347,42,2,21258
12034,12027,495,46,2,20585
12035,12028,450,46,2,20582
12036,12029,512,45,2,21451
12037,12030,712,44,2,21137
12038,12031,305,34,2,22753
12039,12032,308,35,2,22755
12040,12033,338,25,2,22912
12041,12034,365,35,2,22765
12042,12035,368,35,2,22763
12043,12036,402,43,2,22395
12044,12037,682,56,2,21311
12045,12038,682,56,2,21312
12046,12039,698,56,2,21321
12047,12040,698,56,2,21322
12048,12041,609,42,2,21257
12049,12042,443,42,2,21253
12050,12043,427,42,2,21256
12051,12044,443,42,2,21253
12052,12045,430,35,2,22763
12053,12046,548,37,2,22716
12054,12047,350,25,2,22952
12055,12048,545,24,2,22881
12056,12049,673,29,2,21165
12057,12050,439,24,2,22873
12058,12051,631,49,2,22854
12059,12052,366,38,2,22383
12060,12053,469,30,2,20853
12061,12054,562,31,2,20984
12062,12055,345,28,2,22471
12063,12056,391,39,2,22618
12064,12057,345,28,2,22471
12065,12058,391,39,2,22618
12066,12059,345,28,2,22471
12067,12060,391,39,2,22618
12068,12061,391,39,2,22618
12069,12062,309,39,2,22617
12070,12063,342,32,2,22732
12071,12064,600,40,2,22475
12072,12065,680,28,2,22452
12073,12066,368,35,2,22763
12074,12067,332,32,2,22758
12075,12068,479,34,2,22753
12076,12069,332,32,2,22758
12077,12070,312,25,2,22983
12078,12071,711,40,2,22456
12079,12072,656,38,2,22312
12080,12073,481,51,2,22814
12081,12074,481,51,2,22814
12082,12075,640,47,2,22851
12083,12076,493,32,2,22738
12084,12077,314,29,2,21187
12085,12078,562,31,2,20984
12086,12079,569,24,2,22867
12087,12080,320,25,2,22983
12088,12081,654,37,2,22733
12089,12082,322,34,2,22756
12090,12083,607,39,2,22563
12091,12084,319,32,2,22773
12092,12085,619,33,2,21215
12093,12086,496,45,2,21411
12094,12087,496,45,2,21411
12095,12088,528,30,2,20852
12096,12089,442,54,2,20632
12097,12090,687,45,2,21462
12098,12091,448,54,2,20631
12099,12092,338,25,2,22912
12100,12093,684,39,2,22654
12101,12094,446,31,2,20996
12102,12095,545,24,2,22881
12103,12096,705,48,2,22851
12104,12097,716,52,2,20237
12105,12098,695,52,2,20216
12106,12099,695,52,2,20216
12107,12100,695,52,2,20216
12108,12101,594,52,2,20226
12109,12102,594,52,2,20226
12110,12103,594,52,2,20226
12111,12104,426,31,2,20991
12112,12105,619,33,2,21218
12113,12106,480,25,2,22987
12114,12107,530,44,2,21115
12115,12108,696,52,2,20217
12116,12109,696,52,2,20217
12117,12110,295,29,2,21183
12118,12111,648,33,2,21222
12119,12112,715,33,2,21261
12120,12113,625,30,2,20855
12121,12114,394,30,2,20773
12122,12115,669,46,2,20351
12123,12116,352,46,2,20362
12124,12117,444,45,2,21472
12125,12118,668,46,2,20373
12126,12119,583,30,2,20771
12127,12120,346,32,2,22738
12128,12121,469,30,2,20853
12129,12122,370,47,2,22851
12130,12123,672,48,2,22852
12131,12124,686,27,2,21474
12132,12125,382,33,2,21271
12133,12126,507,54,2,20612
12134,12127,372,24,2,22881
12135,12128,608,30,2,20857
12136,12129,380,36,2,21463
12137,12130,380,36,2,21463
12138,12131,380,36,2,21463
12139,12132,380,36,2,21463
12140,12133,380,36,2,21463
12141,12134,686,27,2,21474
12142,12135,377,27,2,21475
12143,12136,377,27,2,21475
12144,12137,304,36,2,21464
12145,12138,607,39,2,22563
12146,12139,384,45,2,21471
12147,12140,314,29,2,21187
12148,12141,625,30,2,20855
12149,12142,661,46,2,20363
12150,12143,295,29,2,21183
12151,12144,508,52,2,20225
12152,12145,411,46,2,20371
12153,12146,660,50,2,22154
12154,12147,295,29,2,21183
12155,12148,542,46,2,20353
12156,12149,447,46,2,20553
12157,12150,293,27,2,21455
12158,12151,702,52,2,20256
12159,12152,715,33,2,21261
12160,12153,605,24,2,22867
12161,12154,374,49,2,22872
12162,12155,655,24,2,22873
12163,12156,655,24,2,22873
12164,12157,370,47,2,22851
12165,12158,483,49,2,22815
12166,12159,437,47,2,22871
12167,12160,437,47,2,22871
12168,12161,554,48,2,22852
12169,12162,643,47,2,22851
12170,12163,705,48,2,22851
12171,12164,374,49,2,22872
12172,12165,632,51,2,22862
12173,12166,642,24,2,22864
12174,12167,486,51,2,22863
12175,12168,419,24,2,22874
12176,12169,606,48,2,22861
12177,12170,553,32,2,22733
12178,12171,542,46,2,20353
12179,12172,451,29,2,21172
12180,12173,568,50,2,22162
12181,12174,401,29,2,21171
12182,12175,491,29,2,21173
12183,12176,450,46,2,20582
12184,12177,588,26,2,22252
12185,12178,660,50,2,22154
12186,12179,580,50,2,22153
12187,12180,650,29,2,21174
12188,12181,673,29,2,21165
12189,12182,374,49,2,22872
12190,12183,579,51,2,22864
12191,12184,386,50,2,22171
12192,12185,518,29,2,21163
12193,12186,458,29,2,21184
12194,12187,495,46,2,20585
12195,12188,410,52,2,20148
12196,12189,530,44,2,21116
12197,12190,558,30,2,20774
12198,12191,629,55,2,20732
12199,12192,558,30,2,20774
12200,12193,556,46,2,20356
12201,12194,548,37,2,22711
12202,12195,616,53,2,22272
12203,12196,353,32,2,22735
12204,12197,715,33,2,21261
12205,12198,431,38,2,22381
12206,12199,314,29,2,21187
12207,12200,679,37,2,22753
12208,12201,468,31,2,20992
12209,12202,708,40,2,22457
12210,12203,649,52,2,20146
12211,12204,378,42,2,21255
12212,12205,693,52,2,20244
12213,12206,427,42,2,21256
12214,12207,378,42,2,21255
12215,12208,441,52,2,20156
12216,12209,349,44,2,21123
12217,12210,547,25,2,22994
12218,12211,548,37,2,22716
12219,12212,593,35,2,22742
12220,12213,593,35,2,22742
12221,12214,593,35,2,22742
12222,12215,355,34,2,22747
12223,12216,308,35,2,22755
12224,12217,308,35,2,22755
12225,12218,408,24,2,22873
12226,12219,659,39,2,22654
12227,12220,486,51,2,22863
12228,12221,486,51,2,22863
12229,12222,571,24,2,22864
12230,12223,571,24,2,22864
12231,12224,518,29,2,21163
12232,12225,681,43,2,22394
12233,12226,298,32,2,22774
12234,12227,298,32,2,22774
12235,12228,332,32,2,22758
12236,12229,389,25,2,22998
12237,12230,320,25,2,22983
12238,12231,402,43,2,22395
12239,12232,434,44,2,21133
12240,12233,604,29,2,21174
12241,12234,710,44,2,21129
12242,12235,387,50,2,22173
12243,12236,586,25,2,22978
12244,12237,713,28,2,22465
12245,12238,304,36,2,21464
12246,12239,304,36,2,21464
12247,12240,323,34,2,22741
12248,12241,366,38,2,22383
12249,12242,580,50,2,22153
12250,12243,456,29,2,21181
12251,12244,699,53,2,22272
12252,12245,513,54,2,20624
12253,12246,297,31,2,20986
12254,12247,472,26,2,22254
12255,12248,324,27,2,21452
12256,12249,705,48,2,22851
12257,12250,486,51,2,22863
12258,12251,486,51,2,22863
12259,12252,483,49,2,22815
12260,12253,631,49,2,22854
12261,12254,484,24,2,22873
12262,12255,437,47,2,22871
12263,12256,437,47,2,22871
12264,12257,398,24,2,22866
12265,12258,573,47,2,22811
12266,12259,605,24,2,22867
12267,12260,632,51,2,22862
12268,12261,435,49,2,22852
12269,12262,546,49,2,22871
12270,12263,535,48,2,22816
12271,12264,374,49,2,22872
12272,12265,571,24,2,22864
12273,12266,632,51,2,22862
12274,12267,398,24,2,22866
12275,12268,398,24,2,22866
12276,12269,403,40,2,22455
12277,12270,309,39,2,22617
12278,12271,402,43,2,22395
12279,12272,388,49,2,22871
12280,12273,546,49,2,22871
12281,12274,605,24,2,22867
12282,12275,595,39,2,22565
12283,12276,595,39,2,22565
12284,12277,499,29,2,21174
12285,12278,646,47,2,22811
12286,12279,646,47,2,22811
12287,12280,632,51,2,22862
12288,12281,473,46,2,20372
12289,12282,425,46,2,20552
12290,12283,480,25,2,22987
12291,12284,569,24,2,22867
12292,12285,669,46,2,20351
12293,12286,525,33,2,21273
12294,12287,629,55,2,20734
12295,12288,471,26,2,22262
12296,12289,542,46,2,20353
12297,12290,542,46,2,20353
12298,12291,557,26,2,22251
12299,12292,296,30,2,20773
12300,12293,635,43,2,22391
