id,desa_id,kecamatan_id,kota_id,provinsi_id,kode_pos
58001,57988,4746,312,21,73713
58002,57989,4718,308,21,74862
58003,57990,4801,314,21,73881
58004,57991,4821,307,21,73514
58005,57992,4735,312,21,73752
58006,57993,4749,307,21,73564
58007,57994,4815,316,21,73111
58008,57995,4706,310,21,74281
58009,57996,4800,305,21,74152
58010,57997,4772,308,21,74863
58011,57998,4785,314,21,73814
58012,57999,4785,314,21,73814
58013,58000,4807,305,21,74184
58014,58001,4819,308,21,74874
58015,58002,4772,308,21,74863
58016,58003,4693,305,21,74183
58017,58004,4807,305,21,74184
58018,58005,4807,305,21,74184
58019,58006,4812,304,21,74172
58020,58007,4749,307,21,73564
58021,58008,4749,307,21,73564
58022,58009,4757,305,21,74181
58023,58010,4807,305,21,74184
58024,58011,4736,306,21,73652
58025,58012,4706,310,21,74281
58026,58013,4774,308,21,74871
58027,58014,4774,308,21,74871
58028,58015,4774,308,21,74871
58029,58016,4800,305,21,74152
58030,58017,4704,310,21,74271
58031,58018,4790,316,21,73228
58032,58019,4722,309,21,74663
58033,58020,4788,303,21,74354
58034,58021,4743,313,21,73971
58035,58022,4698,307,21,73552
58036,58023,4774,308,21,74871
58037,58024,4717,313,21,73911
58038,58025,4778,314,21,73852
58039,58026,4718,308,21,74862
58040,58027,4820,313,21,73981
58041,58028,4716,310,21,74271
58042,58029,4746,312,21,73751
58043,58030,4750,303,21,74363
58044,58031,4781,315,21,74561
58045,58032,4738,310,21,74261
58046,58033,4719,303,21,74355
58047,58034,4809,314,21,73861
58048,58035,4716,310,21,74271
58049,58036,4788,303,21,74354
58050,58037,4705,311,21,74462
58051,58038,4745,305,21,74117
58052,58039,4741,303,21,74322
58053,58040,4795,303,21,74354
58054,58041,4747,312,21,73753
58055,58042,4747,312,21,73753
58056,58043,4736,306,21,73652
58057,58044,4727,314,21,73862
58058,58045,4740,314,21,73871
58059,58046,4769,309,21,74162
58060,58047,4723,311,21,74463
58061,58048,4723,311,21,74463
58062,58049,4758,313,21,73991
58063,58050,4741,303,21,74326
58064,58051,4788,303,21,74354
58065,58052,4727,314,21,73862
58066,58053,4708,303,21,74356
58067,58054,4817,315,21,74571
58068,58055,4771,310,21,74213
58069,58056,4733,310,21,74213
58070,58057,4742,307,21,73583
58071,58058,4716,310,21,74271
58072,58059,4716,310,21,74271
58073,58060,4691,304,21,74173
58074,58061,4800,305,21,74152
58075,58062,4746,312,21,73751
58076,58063,4718,308,21,74862
58077,58064,4708,303,21,74356
58078,58065,4698,307,21,73552
58079,58066,4721,307,21,73555
58080,58067,4822,311,21,74457
58081,58068,4805,315,21,74511
58082,58069,4767,315,21,74553
58083,58070,4758,313,21,73991
58084,58071,4756,311,21,74457
58085,58072,4756,311,21,74457
58086,58073,4732,311,21,74452
58087,58074,4735,312,21,73752
58088,58075,4783,314,21,73814
58089,58076,4717,313,21,73911
58090,58077,4800,305,21,74152
58091,58078,4814,309,21,74664
58092,58079,4706,310,21,74281
58093,58080,4809,314,21,73861
58094,58081,4810,311,21,74463
58095,58082,4771,310,21,74215
58096,58083,4786,303,21,74353
58097,58084,4805,315,21,74511
58098,58085,4803,311,21,74461
58099,58086,4780,307,21,73593
58100,58087,4755,311,21,74454
58101,58088,4703,307,21,73554
58102,58089,4773,309,21,74663
58103,58090,4812,304,21,74172
58104,58091,4790,316,21,73229
58105,58092,4790,316,21,73227
58106,58093,4791,316,21,73118
58107,58094,4718,308,21,74862
58108,58095,4696,306,21,73681
58109,58096,4805,315,21,74511
58110,58097,4802,308,21,74816
58111,58098,4729,306,21,73653
58112,58099,4713,303,21,74361
58113,58100,4812,304,21,74172
58114,58101,4721,307,21,73555
58115,58102,4787,307,21,73553
58116,58103,4728,307,21,73511
58117,58104,4728,307,21,73516
58118,58105,4813,304,21,74171
58119,58106,4695,306,21,73671
58120,58107,4697,306,21,73617
58121,58108,4821,307,21,73516
58122,58109,4821,307,21,73516
58123,58110,4788,303,21,74354
58124,58111,4807,305,21,74184
58125,58112,4748,306,21,73652
58126,58113,4743,313,21,73971
58127,58114,4775,313,21,73961
58128,58115,4717,313,21,73911
58129,58116,4797,313,21,73961
58130,58117,4712,308,21,74873
58131,58118,4759,309,21,74162
58132,58119,4694,306,21,73652
58133,58120,4818,315,21,74562
58134,58121,4799,306,21,73652
58135,58122,4804,315,21,74561
58136,58123,4779,314,21,73852
58137,58124,4744,307,21,74581
58138,58125,4745,305,21,74116
58139,58126,4745,305,21,74114
58140,58127,4772,308,21,74863
58141,58128,4695,306,21,73671
58142,58129,4735,312,21,73752
58143,58130,4822,311,21,74457
58144,58131,4764,311,21,74456
58145,58132,4792,315,21,74553
58146,58133,4756,311,21,74457
58147,58134,4763,315,21,74552
58148,58135,4756,311,21,74457
58149,58136,4764,311,21,74456
58150,58137,4764,311,21,74456
58151,58138,4796,315,21,74571
58152,58139,4704,310,21,74271
58153,58140,4745,305,21,74117
58154,58141,4823,312,21,73763
58155,58142,4824,310,21,74291
58156,58143,4755,311,21,74454
58157,58144,4756,311,21,74457
58158,58145,4823,312,21,73763
58159,58146,4798,311,21,74455
58160,58147,4824,310,21,74291
58161,58148,4787,307,21,73553
58162,58149,4690,303,21,74352
58163,58150,4823,312,21,73763
58164,58151,4822,311,21,74457
58165,58152,4794,310,21,74291
58166,58153,4756,311,21,74457
58167,58154,4706,310,21,74281
58168,58155,4690,303,21,74352
58169,58156,4690,303,21,74352
58170,58157,4690,303,21,74352
58171,58158,4727,314,21,73862
58172,58159,4720,303,21,74353
58173,58160,4710,303,21,74362
58174,58161,4776,307,21,73593
58175,58162,4750,303,21,74363
58176,58163,4735,312,21,73752
58177,58164,4794,310,21,74291
58178,58165,4711,305,21,74161
58179,58166,4814,309,21,74664
58180,58167,4814,309,21,74664
58181,58168,4800,305,21,74152
58182,58169,4783,314,21,73814
58183,58170,4706,310,21,74281
58184,58171,4694,306,21,73652
58185,58172,4822,311,21,74457
58186,58173,4809,314,21,73861
58187,58174,4795,303,21,74354
58188,58175,4747,312,21,73753
58189,58176,4809,314,21,73861
58190,58177,4736,306,21,73652
58191,58178,4711,305,21,74161
58192,58179,4745,305,21,74117
58193,58180,4746,312,21,73751
58194,58181,4751,303,21,74363
58195,58182,4782,316,21,73113
58196,58183,4757,305,21,74181
58197,58184,4801,314,21,73814
58198,58185,4711,305,21,74161
58199,58186,4694,306,21,73652
58200,58187,4724,307,21,73525
58201,58188,4776,307,21,73593
