id,desa_id,kecamatan_id,kota_id,provinsi_id,kode_pos
50001,49990,3951,249,16,42372
50002,49991,3945,247,16,42194
50003,49992,4003,248,16,42261
50004,49993,3991,246,16,15338
50005,49994,3984,249,16,42394
50006,49995,3982,249,16,42392
50007,49996,3907,247,16,42186
50008,49997,4006,249,16,42318
50009,49997,3954,248,16,42281
50010,49999,3978,248,16,42273
50011,50000,3923,246,16,15720
50012,50001,3982,249,16,42392
50013,50002,4002,246,16,15730
50014,50003,3907,247,16,42186
50015,50004,3980,248,16,42285
50016,50005,4008,249,16,42361
50017,50006,3980,248,16,42285
50018,50007,4036,246,16,15151
50019,50008,4036,246,16,15151
50020,50009,4012,246,16,15145
50021,50010,4036,246,16,15151
50022,50011,4036,246,16,15151
50023,50012,3883,247,16,42193
50024,50013,3901,246,16,15111
50025,50014,3948,246,16,15810
50026,50015,3953,246,16,15710
50027,50016,3904,246,16,15560
50028,50017,3931,247,16,42173
50029,50018,3957,246,16,15113
50030,50019,3885,246,16,15720
50031,50020,4018,246,16,15540
50032,50021,3953,246,16,15710
50033,50022,3944,246,16,15610
50034,50023,3909,246,16,15610
50035,50024,3953,246,16,15710
50036,50025,4018,246,16,15540
50037,50026,4018,246,16,15540
50038,50027,4022,246,16,15560
50039,50028,3976,247,16,42164
50040,50029,3947,247,16,42453
50041,50030,3931,247,16,42173
50042,50031,3894,248,16,42263
50043,50032,3947,247,16,42453
50044,50033,3910,248,16,42265
50045,50034,3976,247,16,42164
50046,50035,3886,249,16,42356
50047,50036,3968,246,16,15530
50048,50037,3886,249,16,42356
50049,50038,3917,248,16,42264
50050,50039,3980,248,16,42285
50051,50040,4014,247,16,42184
50052,50041,3982,249,16,42392
50053,50042,4005,247,16,42171
50054,50043,3893,248,16,42251
50055,50044,4019,247,16,42192
50056,50045,3913,249,16,42371
50057,50046,4006,249,16,42318
50058,50047,3995,247,16,42163
50059,50048,4005,247,16,42171
50060,50049,3978,248,16,42273
50061,50050,3922,247,16,42175
50062,50051,3930,247,16,42185
50063,50052,3928,248,16,42264
50064,50053,4006,249,16,42318
50065,50054,3952,247,16,42196
50066,50055,3931,247,16,42173
50067,50056,3894,248,16,42263
50068,50057,3920,248,16,42253
50069,50058,3966,249,16,42391
50070,50059,3884,248,16,42262
50071,50060,3997,249,16,42312
50072,50061,3945,247,16,42194
50073,50062,4022,246,16,15560
50074,50063,3913,249,16,42371
50075,50064,3892,249,16,42312
50076,50065,3931,247,16,42173
50077,50066,3922,247,16,42175
50078,50067,3984,249,16,42394
50079,50068,3998,248,16,42286
50080,50069,4029,248,16,42271
50081,50070,3917,248,16,42264
50082,50071,4001,249,16,42364
50083,50072,3960,249,16,42354
50084,50073,4019,247,16,42192
50085,50074,3922,247,16,42175
50086,50075,3966,249,16,42391
50087,50076,3918,248,16,42263
50088,50077,3921,249,16,42352
50089,50078,3917,248,16,42264
50090,50079,3922,247,16,42175
50091,50080,3913,249,16,42371
50092,50081,3901,246,16,15111
50093,50082,3922,247,16,42175
50094,50083,4004,248,16,42217
50095,50084,3976,247,16,42164
50096,50085,3921,249,16,42352
50097,50086,4006,249,16,42318
50098,30536,3990,248,16,42265
50099,50088,3986,248,16,42276
50100,50089,3951,249,16,42372
50101,50090,3920,248,16,42253
50102,50091,3918,248,16,42262
50103,50092,3901,246,16,15118
50104,50093,3956,247,16,42174
50105,50094,3979,249,16,42395
50106,50095,3998,248,16,42286
50107,50096,3907,247,16,42186
50108,50097,3961,246,16,15730
50109,50098,3940,249,16,42396
50110,50099,3967,246,16,15570
50111,50100,4005,247,16,42171
50112,50101,4009,247,16,42116
50113,50102,3998,248,16,42286
50114,50103,4021,251,16,42416
50115,50104,3966,249,16,42391
50116,50105,3994,248,16,42283
50117,50106,4000,246,16,15610
50118,50107,3957,246,16,15114
50119,50108,3890,247,16,42455
50120,50109,3886,249,16,42356
50121,50110,3998,248,16,42286
50122,50111,3887,248,16,42277
50123,50112,4009,247,16,42118
50124,50113,3988,246,16,15343
50125,50114,3910,248,16,42265
50126,50115,4035,251,16,42439
50127,50116,3902,248,16,42265
