id,desa_id,kecamatan_id,kota_id,provinsi_id,kode_pos
62001,61988,5091,340,24,77456
62002,61989,5115,339,24,77562
62003,61990,5090,340,24,77456
62004,61991,5123,339,24,77555
62005,61992,5109,339,24,77554
62006,61993,5090,340,24,77456
62007,61994,5090,340,24,77456
62008,61995,5091,340,24,77456
62009,61996,5120,341,24,77217
62010,61997,5121,339,24,77155
62011,61998,5091,340,24,77456
62012,61999,5121,339,24,77155
62013,62000,5121,339,24,77155
62014,62001,5086,339,24,77562
62015,62002,5119,341,24,77261
62016,62003,5122,339,24,77572
62017,62004,5091,340,24,77456
62018,62005,5123,339,24,77555
62019,62006,5081,339,24,77573
62020,62007,5091,340,24,77456
62021,62008,5119,341,24,77261
62022,62009,5086,339,24,77562
62023,62010,5091,340,24,77456
62024,62011,5118,339,24,77573
62025,62012,5117,341,24,77261
62026,62013,5089,340,24,77453
62027,62014,5089,340,24,77453
62028,62015,5099,339,24,77554
62029,62016,5085,340,24,77482
62030,62017,5099,339,24,77554
62031,62018,5091,340,24,77456
62032,62019,5081,339,24,77573
62033,62020,5096,339,24,77554
62034,62021,5096,339,24,77554
62035,62022,5096,339,24,77554
62036,62023,5099,339,24,77554
62037,62024,5097,340,24,77457
62038,62025,5089,340,24,77453
62039,62026,5108,343,24,77115
62040,62027,5108,343,24,77125
62041,62028,5101,341,24,77215
62042,62029,5098,342,24,77152
62043,62030,5105,340,24,77457
62044,62031,5124,340,24,77482
62045,62032,5089,340,24,77453
62046,62033,5120,341,24,77217
62047,62034,5120,341,24,77217
62048,62035,5083,341,24,77263
62049,62036,5082,340,24,77483
62050,62037,5085,340,24,77482
62051,62038,5092,342,24,77152
62052,62039,5098,342,24,77152
62053,62040,5110,339,24,77555
62054,62041,5118,339,24,77573
62055,62042,5106,339,24,77571
62056,62043,5109,339,24,77554
62057,62044,5117,341,24,77261
62058,62045,5119,341,24,77261
62059,62046,5109,339,24,77554
62060,62047,5105,340,24,77457
62061,62048,5097,340,24,77457
62062,62049,5097,340,24,77457
62063,62050,5103,340,24,77482
62064,62051,5122,339,24,77572
62065,62052,5097,340,24,77457
62066,62053,5100,339,24,77554
62067,62054,5102,340,24,77482
62068,62055,5124,340,24,77482
62069,62056,5102,340,24,77482
62070,62057,5102,340,24,77482
62071,62058,5102,340,24,77482
62072,62059,5090,340,24,77456
62073,62060,5091,340,24,77456
62074,62061,5091,340,24,77456
62075,62062,5091,340,24,77456
62076,62063,5090,340,24,77456
62077,62064,5091,340,24,77456
62078,62065,5090,340,24,77456
62079,62066,5091,340,24,77456
62080,62067,5090,340,24,77456
62081,62068,5091,340,24,77456
62082,62069,5091,340,24,77456
62083,62070,5091,340,24,77456
62084,62071,5105,340,24,77457
62085,62072,5091,340,24,77456
62086,62073,5105,340,24,77457
62087,62074,5091,340,24,77456
62088,62075,5091,340,24,77456
62089,62076,5091,340,24,77456
62090,62077,5091,340,24,77456
62091,62078,5090,340,24,77456
62092,62079,5091,340,24,77456
62093,62080,5091,340,24,77456
62094,62081,5091,340,24,77456
62095,62082,5091,340,24,77456
62096,62083,5091,340,24,77456
62097,62084,5091,340,24,77456
62098,62085,5091,340,24,77456
62099,62086,5091,340,24,77456
62100,62087,5091,340,24,77456
62101,62088,5091,340,24,77456
62102,62089,5091,340,24,77456
62103,62090,5091,340,24,77456
62104,62091,5090,340,24,77456
62105,62092,5091,340,24,77456
62106,62093,5090,340,24,77456
62107,62094,5091,340,24,77456
62108,62095,5091,340,24,77456
62109,62096,5090,340,24,77456
62110,62097,5090,340,24,77456
62111,62098,5091,340,24,77456
62112,62099,5090,340,24,77456
62113,62100,5093,340,24,77483
62114,62101,5089,340,24,77453
62115,62102,5089,340,24,77453
62116,62103,5110,339,24,77555
62117,62104,5097,340,24,77457
62118,62105,5112,343,24,77113
62119,62106,5097,340,24,77457
62120,62107,5088,341,24,77215
62121,62108,5108,343,24,77115
62122,62109,5083,341,24,77263
62123,62110,5105,340,24,77457
62124,62111,5105,340,24,77457
62125,62112,5100,339,24,77554
62126,62113,5097,340,24,77457
62127,62114,5084,341,24,77211
62128,62115,5089,340,24,77453
62129,62116,5100,339,24,77554
62130,62117,5096,339,24,77554
62131,62118,5085,340,24,77482
62132,62119,5083,341,24,77263
62133,62120,5098,342,24,77152
62134,62121,5088,341,24,77215
62135,62122,5105,340,24,77457
62136,62123,5125,341,24,77281
62137,62124,5125,341,24,77281
62138,62125,5125,341,24,77281
62139,62126,5089,340,24,77453
62140,62127,5110,339,24,77555
62141,62128,5105,340,24,77457
62142,62129,5114,339,24,77554
62143,62130,5083,341,24,77263
62144,62131,5095,339,24,77554
62145,62132,5095,339,24,77554
62146,62133,5109,339,24,77554
62147,62134,5100,339,24,77554
62148,62135,5095,339,24,77554
62149,62136,5083,341,24,77263
62150,62137,5101,341,24,77215
62151,62138,5099,339,24,77554
62152,62139,5099,339,24,77554
62153,62140,5123,339,24,77555
62154,62141,5107,342,24,77152
62155,62142,5088,341,24,77215
62156,62143,5089,340,24,77453
62157,62144,5089,340,24,77453
62158,62145,5101,341,24,77215
62159,62146,5101,341,24,77215
62160,62147,5097,340,24,77457
62161,62148,5103,340,24,77482
62162,62149,5099,339,24,77554
62163,62150,5126,341,24,77216
62164,62151,5105,340,24,77457
62165,62152,5127,340,24,77482
62166,62153,5128,342,24,77453
62167,62154,5097,340,24,77457
62168,62155,5097,340,24,77457
62169,62156,5105,340,24,77457
62170,62157,5105,340,24,77457
62171,62158,5105,340,24,77457
62172,62159,5107,342,24,77152
62173,62160,5112,343,24,77114
62174,62161,5116,340,24,77483
62175,62162,5107,342,24,77152
62176,62163,5103,340,24,77482
62177,62164,5103,340,24,77482
62178,62165,5097,340,24,77457
62179,62166,5105,340,24,77457
