id,desa_id,kecamatan_id,kota_id,provinsi_id,kode_pos
66001,65987,5358,368,26,94361
66002,65988,5353,363,26,94352
66003,65989,5353,363,26,94352
66004,65990,5353,363,26,94352
66005,65991,5381,365,26,94972
66006,65992,5313,365,26,94976
66007,65993,5440,365,26,94965
66008,65994,5306,364,26,94653
66009,65995,5436,368,26,94362
66010,65996,5391,362,26,94563
66011,65997,5467,370,27,90552
66012,65998,5468,371,27,90992
66013,65999,5469,372,27,92776
66014,66000,5470,373,27,90871
66015,66001,5471,371,27,90952
66016,66002,5472,371,27,90971
66017,66003,5473,371,27,90954
66018,66004,5474,374,27,91653
66019,66005,5475,372,27,92772
66020,66006,5476,372,27,92776
66021,66007,5477,370,27,90516
66022,66008,5478,375,27,92255
66023,66009,5478,375,27,92255
66024,66010,5479,376,27,90752
66025,66011,5480,372,27,92754
66026,66012,5481,372,27,92755
66027,66013,5482,372,27,92781
66028,66014,5475,372,27,92772
66029,66015,5483,372,27,92752
66030,66016,5484,374,27,91683
66031,66017,5485,371,27,90981
66032,66018,5486,374,27,91613
66033,66019,5487,371,27,90982
66034,66020,5487,371,27,90982
66035,66021,5488,377,27,92972
66036,66022,5489,370,27,90561
66037,66023,5473,371,27,90954
66038,66024,5490,378,27,92661
66039,66025,5468,371,27,90992
66040,66026,5491,379,27,90654
66041,66027,5487,371,27,90982
66042,66028,5492,378,27,92616
66043,66029,5493,380,27,91271
66044,66030,5494,370,27,90553
66045,66031,5495,374,27,91611
66046,66032,5496,372,27,92755
66047,66033,5497,370,27,90514
66048,66034,5498,374,27,91672
66049,66035,5477,370,27,90511
66050,66036,5499,381,27,92361
66051,66037,5485,371,27,90981
66052,66038,5481,372,27,92755
66053,66039,5500,382,27,91922
66054,66040,5501,380,27,91272
66055,66041,5496,372,27,92755
66056,66042,5502,383,27,91854
66057,66043,5503,374,27,91662
66058,66044,5504,370,27,90554
66059,66045,5484,374,27,91683
66060,66046,5505,376,27,90712
66061,66047,5471,371,27,90952
66062,66048,5476,372,27,92776
66063,66049,5506,384,27,91992
66064,66050,5507,383,27,91852
66065,66051,5476,372,27,92776
66066,66052,5508,385,27,92552
66067,66053,5509,385,27,92517
