id,desa_id,kecamatan_id,kota_id,provinsi_id,kode_pos
68001,67987,5690,391,27,92174
68002,67988,5565,392,27,91753
68003,67989,5730,383,27,91862
68004,67990,5707,383,27,91853
68005,67991,5512,372,27,92771
68006,67992,5581,392,27,91761
68007,67993,5724,392,27,91754
68008,67994,5751,386,27,90233
68009,67995,5470,373,27,90871
68010,67996,5552,377,27,92983
68011,67997,5517,372,27,92767
68012,67998,5646,371,27,90961
68013,67999,5482,372,27,92781
68014,68000,5571,384,27,91994
68015,68001,5730,383,27,91862
68016,68002,5581,392,27,91761
68017,68003,5680,388,27,91815
68018,68004,5752,383,27,91831
68019,68005,5473,371,27,90954
68020,68006,5539,372,27,92761
68021,68007,5671,378,27,92671
68022,68008,5528,377,27,91981
68023,68009,5563,371,27,90984
68024,68010,5595,378,27,92662
68025,68011,5597,374,27,91652
68026,68012,5539,372,27,92761
68027,68013,5729,392,27,91753
68028,68014,5589,379,27,90653
68029,68015,5527,373,27,90852
68030,68016,5761,372,27,92763
68031,68017,5483,372,27,92752
68032,68018,5558,375,27,92232
68033,68019,5689,385,27,92573
68034,68020,5728,383,27,91852
68035,68021,5680,388,27,91815
68036,68022,5488,377,27,92972
68037,68023,5514,387,27,92855
68038,68024,5472,371,27,90971
68039,68025,5722,389,27,91966
68040,68026,5514,387,27,92855
68041,68027,5630,372,27,92768
68042,68028,5630,372,27,92768
68043,68029,5758,380,27,91261
68044,68030,5585,389,27,91966
68045,68031,5581,392,27,91761
68046,68032,5603,392,27,91754
68047,68033,5566,388,27,91856
68048,68034,5708,391,27,92171
68049,68035,5671,378,27,92671
68050,68036,5540,375,27,92211
68051,68037,5572,390,27,92461
68052,68038,5663,391,27,92173
68053,68039,5625,388,27,91861
68054,68040,5572,390,27,92461
68055,68041,5563,371,27,90984
68056,68042,5651,370,27,90562
68057,68043,5690,391,27,92174
68058,68044,5536,376,27,90762
68059,68045,5699,375,27,92252
68060,68046,5550,384,27,91999
68061,68047,5550,384,27,91999
68062,68048,5633,382,27,91912
68063,68049,5652,389,27,92953
68064,68050,5678,372,27,92765
68065,68051,5606,386,27,90161
68066,68052,5606,386,27,90161
68067,68053,5674,375,27,92255
68068,68054,5482,372,27,92781
68069,68055,5651,370,27,90562
68070,68056,5482,372,27,92781
68071,68057,5482,372,27,92781
68072,68058,5584,381,27,92352
68073,68059,5735,372,27,92753
68074,68060,5622,372,27,92773
68075,68061,5632,385,27,92574
68076,68062,5532,371,27,90993
68077,68063,5526,371,27,90913
68078,68064,5513,373,27,90861
68079,68065,5607,378,27,92652
68080,68066,5711,378,27,91671
68081,68067,5541,370,27,90552
68082,68068,5580,375,27,92261
68083,68069,5761,372,27,92763
68084,68070,5578,372,27,92768
68085,68071,5734,386,27,90174
68086,68072,5558,375,27,92232
68087,68073,5674,375,27,92255
68088,68074,5674,375,27,92255
68089,68075,5726,388,27,91871
68090,68076,5525,377,27,92982
68091,68077,5576,392,27,91752
68092,68078,5533,380,27,91253
68093,68079,5716,384,27,91952
68094,68080,5642,388,27,91871
68095,68081,5522,389,27,92957
68096,68082,5752,383,27,91835
68097,68083,5631,391,27,90244
68098,68084,5485,371,27,90981
68099,68085,5633,382,27,91914
68100,68086,5522,389,27,92957
68101,68087,5621,383,27,91854
68102,68088,5750,389,27,92954
68103,68089,5549,389,27,92955
68104,68090,5656,371,27,90983
68105,68091,5659,380,27,91219
68106,68092,5565,392,27,91753
68107,68093,5538,377,27,92971
68108,68094,5565,392,27,91753
68109,68095,5642,388,27,91871
68110,68096,5519,377,27,92973
68111,68097,5743,373,27,90853
68112,68098,5768,382,27,91959
68113,68099,5626,382,27,91958
68114,68100,5652,389,27,92953
68115,68101,5477,370,27,90516
68116,68102,5738,392,27,91711
68117,68103,5562,389,27,92961
68118,68104,5655,380,27,91252
68119,68105,5652,389,27,92953
68120,68106,5496,372,27,92755
68121,68107,5524,371,27,90951
68122,68108,5730,383,27,91862
68123,68109,5608,386,27,90114
68124,68110,5608,386,27,90115
68125,68111,5743,373,27,90853
68126,68112,5491,379,27,90654
68127,68113,5491,379,27,90654
68128,68114,5602,372,27,92766
68129,68115,5676,383,27,91853
68130,68116,5514,387,27,92855
68131,68117,5522,389,27,92957
68132,68118,5612,387,27,92851
68133,68119,5473,371,27,90954
68134,68120,5593,372,27,92764
68135,68121,5602,372,27,92766
68136,68122,5570,379,27,90673
68137,68123,5678,372,27,92765
68138,68124,5537,389,27,92965
68139,68125,5604,385,27,92561
68140,68126,5476,372,27,92776
68141,68127,5602,372,27,92766
68142,68128,5482,372,27,92781
68143,68129,5490,378,27,92661
68144,68130,5760,380,27,91272
68145,68131,5718,372,27,92731
68146,68132,5624,372,27,91671
68147,68132,5503,374,27,91662
68148,68134,5473,371,27,90954
68149,68135,5645,383,27,91854
68150,68136,5522,389,27,92957
68151,68137,5562,389,27,92961
68152,68138,5549,389,27,92955
68153,68139,5496,372,27,92755
68154,68140,5496,372,27,92755
68155,68141,5716,384,27,91951
68156,68142,5716,384,27,91952
68157,68143,5716,384,27,91952
68158,68144,5716,384,27,91951
68159,68145,5637,388,27,91854
68160,68146,5764,388,27,91873
68161,68147,5483,372,27,92752
68162,68148,5528,377,27,92981
68163,68149,5585,389,27,91966
68164,68150,5679,384,27,91952
68165,68151,5621,383,27,91854
68166,68152,5562,389,27,92961
68167,68153,5531,384,27,91952
68168,68154,5657,382,27,91921
68169,68155,5602,372,27,92766
68170,68156,5484,374,27,91683
68171,68157,5657,382,27,91921
68172,68158,5594,375,27,92254
68173,68159,5722,389,27,91966
68174,68160,5725,384,27,91996
68175,68161,5605,384,27,91991
68176,68162,5632,385,27,92574
68177,68163,5729,392,27,91753
68178,68164,5634,388,27,91872
68179,68165,5735,372,27,92753
68180,68166,5764,388,27,91873
68181,68167,5643,370,27,90561
68182,68168,5476,372,27,92776
68183,68169,5536,376,27,90762
68184,68170,5769,378,27,92616
68185,68171,5769,378,27,92616
68186,68172,5769,378,27,92616
68187,68173,5769,378,27,92616
68188,68174,5745,387,27,92863
68189,68175,5621,383,27,91854
68190,68176,5580,375,27,92261
68191,68177,5650,381,27,92352
68192,68178,5581,392,27,91761
68193,68179,5528,377,27,92936
68194,68180,5490,378,27,92661
68195,68181,5589,379,27,90653
68196,68182,5738,392,27,91711
68197,68183,5491,379,27,90654
68198,68184,5768,382,27,91959
68199,68185,5494,370,27,90553
68200,68186,5488,377,27,92972
68201,68187,5733,392,27,91711
68202,68188,5480,372,27,92754
68203,68189,5695,387,27,92811
68204,68190,5652,389,27,92953
68205,68191,5605,384,27,91991
68206,68192,5537,389,27,92965
68207,68193,5656,371,27,90983
68208,68194,5605,384,27,91991
68209,68195,5476,372,27,92776
68210,68196,5563,371,27,90984
68211,68197,5548,380,27,91254
68212,68198,5699,375,27,92252
68213,68199,5617,387,27,92861
68214,68200,5742,389,27,92964
68215,68201,5553,382,27,91914
68216,68202,5722,389,27,91966
68217,68203,5623,392,27,91754
68218,68204,5680,388,27,91815
68219,68205,5726,388,27,91871
68220,68206,5733,392,27,91711
68221,68207,5673,391,27,92176
68222,68208,5770,388,27,91872
68223,68209,5770,388,27,91872
68224,68210,5770,388,27,91872
68225,68211,5770,388,27,91872
68226,68212,5665,384,27,91997
68227,68213,5628,388,27,91881
68228,68214,5525,377,27,92982
68229,68215,5754,384,27,91951
68230,68216,5726,388,27,91871
68231,68217,5577,388,27,91862
68232,68218,5577,388,27,91862
68233,68219,5693,392,27,91752
68234,68220,5583,377,27,92972
68235,68221,5752,383,27,91835
68236,68222,5621,383,27,91854
68237,68223,5520,388,27,91817
68238,68224,5615,383,27,91855
