id,desa_id,kecamatan_id,kota_id,provinsi_id,kode_pos
72001,71987,6086,412,30,91562
72002,71988,6099,414,30,91353
72003,71989,6099,414,30,91353
72004,71990,6103,412,30,91512
72005,71991,6104,415,30,91371
72006,71992,6103,412,30,91512
72007,71993,6102,414,30,91353
72008,71994,6105,412,30,91562
72009,71995,6078,415,30,91371
72010,71996,6077,412,30,91563
72011,71997,6106,415,30,91371
72012,71998,6107,413,30,91572
72013,71999,6085,411,30,91452
72014,72000,6099,414,30,91353
72015,72001,6108,414,30,91353
72016,72002,6098,413,30,91573
72017,72003,6109,413,30,91573
72018,72004,6071,413,30,91572
72019,72005,6064,414,30,91352
72020,72006,6064,414,30,91352
72021,72007,6110,412,30,91563
72022,72008,6089,414,30,91352
72023,72009,6100,415,30,91362
72024,72010,6062,415,30,91373
72025,72011,6111,415,30,91372
72026,72012,6082,414,30,91352
72027,72013,6088,411,30,91413
72028,72014,6055,411,30,91451
72029,72015,6086,412,30,91562
72030,72016,6105,412,30,91562
72031,72017,6064,414,30,91352
72032,72018,6108,414,30,91353
72033,72019,6082,414,30,91352
72034,72020,6098,413,30,91573
72035,72021,6112,414,30,91314
72036,72022,6113,415,30,91363
72037,72023,6109,413,30,91573
72038,72024,6061,414,30,91315
72039,72025,6056,412,30,91352
72040,72026,6093,414,30,91354
72041,72027,6070,414,30,91354
72042,72028,6084,411,30,91411
72043,72029,6097,412,30,91352
72044,72030,6111,415,30,91372
72045,72031,6102,414,30,91353
72046,72032,6064,414,30,91352
72047,72033,6096,412,30,91561
72048,72034,6086,412,30,91562
72049,72035,6108,414,30,91353
72050,72036,6089,414,30,91352
72051,72037,6082,414,30,91352
72052,72038,6114,413,30,91571
72053,72039,6062,415,30,91373
72054,72040,6115,411,30,91453
72055,72041,6077,412,30,91563
72056,72042,6096,412,30,91561
72057,72043,6116,412,30,91512
72058,72044,6105,412,30,91562
72059,72045,6068,415,30,91364
72060,72046,6059,414,30,91312
72061,72047,6105,412,30,91562
72062,72048,6082,414,30,91352
72063,72049,6076,413,30,91574
72064,72050,6110,412,30,91563
72065,72051,6096,412,30,91561
72066,72052,6096,412,30,91561
72067,72053,6075,413,30,91574
72068,72054,6058,414,30,96365
72069,72055,6091,412,30,91562
72070,72056,6116,412,30,91512
72071,72057,6113,415,30,91363
72072,72058,6091,412,30,91562
72073,72059,6093,414,30,91354
72074,72060,6081,412,30,91515
72075,72061,6091,412,30,91562
72076,72062,6107,413,30,91572
72077,72063,6081,412,30,91515
72078,72064,6117,415,30,91365
72079,72065,6108,414,30,91353
72080,72066,6116,412,30,91512
72081,72067,6057,413,30,91571
72082,72068,6097,412,30,91352
72083,72069,6071,413,30,91572
72084,72070,6075,413,30,91574
72085,72071,6107,413,30,91572
72086,72072,6095,414,30,91352
72087,72073,6102,414,30,91353
72088,72074,6102,414,30,91353
72089,72075,6080,411,30,91453
72090,72076,6116,412,30,91512
72091,72077,6096,412,30,91561
72092,72078,6062,415,30,91373
72093,72079,6064,414,30,91352
72094,72080,6061,414,30,91315
72095,72081,6067,413,30,91572
72096,72082,6102,414,30,91353
72097,72083,6086,412,30,91562
72098,72084,6066,412,30,91563
72099,72085,6118,412,30,91563
72100,72086,6091,412,30,91562
72101,72087,6097,412,30,91352
72102,72088,6059,414,30,91351
72103,72089,6067,413,30,91572
72104,72090,6109,413,30,91573
72105,72091,6061,414,30,91315
72106,72092,6118,412,30,91563
72107,72093,6103,412,30,91512
72108,72094,6103,412,30,91512
72109,72095,6099,414,30,91353
72110,72096,6082,414,30,91352
72111,72097,6056,412,30,91352
72112,72098,6088,411,30,91413
72113,72099,6088,411,30,91412
72114,72100,6102,414,30,91353
72115,72101,6111,415,30,91372
72116,72102,6055,411,30,91451
