id,desa_id,kecamatan_id,kota_id,provinsi_id,kode_pos
44001,43991,3256,227,15,67172
44002,43992,3400,242,15,64484
44003,43993,3867,221,15,60291
44004,43994,3354,237,15,66215
44005,43995,3450,238,15,61385
44006,43996,3473,238,15,61381
44007,43997,3356,242,15,64461
44008,43998,3431,242,15,64313
44009,43999,3802,238,15,61383
44010,44000,3494,227,15,67156
44011,44001,3579,243,15,62311
44012,44002,3669,231,15,67352
44013,44003,3734,240,15,63473
44014,44004,3734,240,15,63473
44015,44005,3411,216,15,64156
44016,44006,3663,239,15,63182
44017,44007,3375,232,15,65171
44018,44008,3674,230,15,63395
44019,44009,3782,230,15,63383
44020,44010,3314,239,15,63152
44021,44011,3515,235,15,62274
44022,44012,3504,241,15,63281
44023,44013,3460,241,15,63283
44024,44014,3764,216,15,64182
44025,44015,3368,242,15,64471
44026,44016,3440,240,15,63462
44027,44017,3495,234,15,61253
44028,44018,3593,239,15,63161
44029,44019,3571,218,15,69163
44030,44020,3403,224,15,61471
44031,44021,3755,216,15,64153
44032,44022,3800,238,15,61364
44033,44023,3657,242,15,64474
44034,44024,3800,238,15,61364
44035,44025,3639,215,15,61174
44036,44026,3344,226,15,68461
44037,44027,3586,218,15,69163
44038,44028,3472,217,15,69273
44039,44029,3820,231,15,67316
44040,44030,3532,231,15,67316
44041,44031,3685,235,15,62263
44042,44032,3475,218,15,69154
44043,44033,3472,217,15,69273
44044,44034,3567,223,15,69317
44045,44035,3301,218,15,69151
44046,44036,3644,243,15,62361
44047,44037,3644,243,15,62361
44048,44038,3366,227,15,67174
44049,44039,3719,234,15,61274
44050,44040,3467,221,15,60211
44051,44041,3527,238,15,61352
44052,44042,3330,235,15,62291
44053,44043,3785,219,15,69452
44054,44044,3431,242,15,64315
44055,44045,3588,234,15,61261
44056,44046,3673,225,15,67255
44057,44047,3339,216,15,64216
44058,44048,3293,220,15,68371
44059,44049,3730,235,15,62273
44060,44050,3554,215,15,61175
44061,44051,3862,222,15,68174
44062,44052,3675,229,15,68284
44063,44053,3660,223,15,69383
44064,44054,3360,218,15,69172
44065,44055,3735,220,15,68362
44066,44056,3786,232,15,65151
44067,44057,3512,216,15,64155
44068,44058,3342,222,15,68154
44069,44059,3636,220,15,68356
44070,44060,3236,218,15,69121
44071,44061,3283,232,15,65153
44072,44062,3335,233,15,66153
44073,44063,3245,218,15,69166
44074,44064,3226,219,15,69467
44075,44065,3785,219,15,69452
44076,44066,3471,218,15,69173
44077,44067,3471,218,15,69173
44078,44068,3279,219,15,69491
44079,44069,3437,219,15,69474
44080,44070,3437,219,15,69474
44081,44071,3437,219,15,69474
44082,44072,3305,217,15,69263
44083,44073,3231,223,15,69362
44084,44074,3224,219,15,69453
44085,44075,3660,223,15,69383
44086,44076,3535,218,15,69153
44087,44077,3224,219,15,69453
44088,44078,3660,223,15,69383
44089,44079,3225,219,15,69465
44090,44080,3257,223,15,69371
44091,44081,3535,218,15,69153
44092,44082,3221,218,15,69156
44093,44083,3257,223,15,69371
44094,44084,3408,234,15,61271
44095,44085,3682,235,15,62262
44096,44086,3309,215,15,61153
