id,desa_id,kecamatan_id,kota_id,provinsi_id,kode_pos
78001,77980,6618,448,33,98172
78002,77981,6438,436,33,99586
78003,77982,6389,443,33,98912
78004,77983,6761,456,33,99582
78005,77984,6496,458,33,99656
78006,77985,6774,449,33,98254
78007,77986,6774,449,33,98254
78008,77987,6746,442,33,99569
78009,77988,6505,446,33,99563
78010,77989,6755,445,33,99557
78011,77990,6393,442,33,99568
78012,77991,6647,456,33,99582
78013,77992,6402,454,33,99974
78014,77993,6660,437,33,98862
78015,77994,6419,438,33,99779
78016,77995,6651,442,33,99569
78017,77996,6575,438,33,99773
78018,77997,6469,436,33,99583
78019,77998,6420,454,33,99973
78020,77999,6761,456,33,99582
78021,78000,6477,443,33,98911
78022,78001,6599,456,33,99578
78023,78002,6546,439,33,99359
78024,78003,6582,450,33,98971
78025,78004,6765,456,33,99582
78026,78005,6570,440,33,98723
78027,78006,6731,437,33,98863
78028,78007,6731,437,33,98863
78029,78008,6778,445,33,99511
78030,78009,6404,440,33,98711
78031,78010,6694,456,33,99571
78032,78011,6428,443,33,98915
78033,78012,6428,443,33,98915
78034,78013,6704,447,33,99571
78035,78014,6470,442,33,99562
78036,78015,6534,457,33,99373
78037,78016,6363,443,33,98916
78038,78017,6437,443,33,98913
78039,78018,6597,456,33,99582
78040,78019,6363,443,33,98916
78041,78020,6582,450,33,98971
78042,78021,6373,445,33,99554
78043,78022,6789,445,33,99552
78044,78023,6477,443,33,98911
78045,78024,6468,460,33,99467
78046,78025,6574,442,33,99569
78047,78026,6443,436,33,99584
78048,78027,6408,450,33,98971
78049,78028,6432,456,33,99571
78050,78029,6678,439,33,99357
78051,78030,6804,456,33,99571
78052,78031,6387,438,33,99778
78053,78032,6820,445,33,99511
78054,78033,6437,443,33,98913
78055,78034,6688,439,33,99364
78056,78035,6656,442,33,99562
78057,78036,6563,442,33,99568
78058,78037,6389,443,33,98912
78059,78038,6747,447,33,99564
78060,78039,6412,456,33,99571
78061,78040,6410,445,33,99511
78062,78041,6685,437,33,98862
78063,78042,6379,437,33,98854
78064,78043,6704,447,33,99571
78065,78044,6543,454,33,99967
78066,78045,6743,461,33,98162
78067,78046,6660,437,33,98862
78068,78047,6660,437,33,98862
78069,78048,6642,451,33,98768
78070,78049,6788,460,33,99468
78071,78050,6545,448,33,98171
78072,78051,6454,449,33,98215
78073,78052,6416,449,33,98255
78074,78053,6489,448,33,98154
78075,78054,6473,449,33,98252
78076,78055,6416,449,33,98255
78077,78056,6819,447,33,99565
78078,78057,6482,462,33,98262
78079,78058,6381,448,33,98155
78080,78059,6474,448,33,98154
78081,78060,6545,448,33,98171
78082,78061,6593,452,33,98262
78083,78062,6774,449,33,98254
78084,78063,6739,458,33,99656
78085,78064,6592,458,33,99652
78086,78065,6807,448,33,98172
78087,78066,6723,458,33,99656
78088,78067,6614,462,33,98262
78089,78068,6698,441,33,99871
78090,78069,6542,461,33,98161
78091,78070,6400,449,33,98253
78092,78071,6753,456,33,99571
78093,78072,6698,441,33,99871
78094,78073,6630,439,33,99362
78095,78074,6382,448,33,98152
78096,78075,6383,441,33,99871
78097,78076,6382,448,33,98152
78098,78077,6605,458,33,99611
78099,78078,6618,448,33,98172
78100,78079,6510,457,33,99355
78101,78080,6455,442,33,99561
78102,78081,6699,452,33,98263
78103,78082,6533,448,33,98153
78104,78083,6416,449,33,98255
78105,78084,6416,449,33,98255
78106,78085,6380,449,33,98255
78107,78086,6513,452,33,98261
78108,78087,6513,452,33,98261
78109,78088,6487,448,33,98153
78110,78089,6544,449,33,98254
78111,78090,6784,449,33,98252
78112,78091,6510,457,33,99355
78113,78092,6593,452,33,98262
78114,78093,6815,452,33,98261
78115,78094,6382,448,33,98152
78116,78095,6695,444,33,99576
78117,78096,6648,442,33,99561
78118,78097,6533,448,33,98153
78119,78098,6398,439,33,99357
78120,78099,6372,444,33,99576
78121,78100,6521,447,33,99564
78122,78101,6438,436,33,99586
78123,78102,6354,436,33,99587
78124,78103,6558,444,33,99572
78125,78104,6515,456,33,99571
78126,78105,6705,451,33,98784
78127,78106,6786,458,33,99655
78128,78107,6725,439,33,99358
78129,78108,6725,439,33,99358
78130,78109,6438,436,33,99586
78131,78110,6611,458,33,99655
78132,78111,6610,455,33,99663
78133,78112,6674,457,33,99372
78134,78113,6547,456,33,99571
78135,78114,6418,438,33,99778
78136,78115,6434,447,33,99565
78137,78116,6696,438,33,99776
78138,78117,6478,456,33,99571
78139,78118,6619,441,33,99875
78140,78119,6451,438,33,99776
78141,78120,6732,441,33,99853
78142,78121,6354,436,33,99587
78143,78122,6740,456,33,99571
78144,78123,6457,436,33,99585
78145,78124,6573,438,33,99776
78146,78125,6674,457,33,99372
78147,78126,6738,442,33,99569
78148,78127,6532,444,33,99575
78149,78128,6766,456,33,99582
78150,78129,6814,458,33,99654
78151,78130,6608,456,33,99578
78152,78131,6418,438,33,99778
78153,78132,6457,436,33,99585
78154,78133,6426,456,33,99582
78155,78134,6577,446,33,99556
78156,78135,6354,436,33,99587
78157,78136,6354,436,33,99587
78158,78137,6757,458,33,99656
78159,78138,6457,436,33,99585
78160,78139,6398,439,33,99357
78161,78140,6413,453,33,98818
78162,78141,6575,438,33,99773
78163,78142,6674,457,33,99372
78164,78143,6782,453,33,98861
78165,78144,6457,436,33,99585
78166,78145,6497,448,33,98118
78167,78146,6634,447,33,99571
78168,78147,6378,448,33,98156
78169,78148,6506,448,33,98158
78170,78149,6381,448,33,98155
78171,78150,6381,448,33,98155
78172,78151,6691,456,33,99571
78173,78152,6784,449,33,98252
78174,78153,6707,447,33,99564
78175,78154,6551,456,33,99571
78176,78155,6575,438,33,99773
78177,78156,6766,456,33,99582
78178,78157,6605,458,33,99615
78179,78158,6378,448,33,98156
78180,78159,6523,457,33,99374
78181,78160,6359,441,33,99875
78182,78161,6703,451,33,98768
78183,78162,6623,438,33,99773
78184,78163,6416,449,33,98255
78185,78164,6561,448,33,98158
78186,78165,6456,448,33,98171
78187,78166,6407,438,33,99773
78188,78167,6515,456,33,99571
78189,78168,6633,439,33,99361
78190,78169,6537,460,33,99468
78191,78170,6429,458,33,99654
78192,78171,6788,460,33,99468
78193,78172,6689,453,33,98818
78194,78173,6437,443,33,98913
78195,78174,6726,448,33,98157
78196,78175,6575,438,33,99773
78197,78176,6497,448,33,98118
78198,78177,6603,447,33,99564
78199,78178,6759,445,33,99511
78200,78179,6407,438,33,99773
78201,78180,6354,436,33,99587
78202,78181,6623,438,33,99773
78203,78182,6497,448,33,98114
78204,78183,6454,449,33,98215
78205,78184,6382,448,33,98152
78206,78185,6807,448,33,98172
78207,78186,6506,448,33,98158
78208,78187,6707,447,33,99564
78209,78188,6623,438,33,99773
78210,78189,6633,439,33,99361
78211,78190,6633,439,33,99361
78212,78191,6480,458,33,99651
78213,78192,6534,457,33,99373
78214,78193,6534,457,33,99373
78215,78194,6478,456,33,99571
78216,78195,6653,456,33,99582
78217,78196,6544,449,33,98254
78218,78197,6489,448,33,98154
78219,78198,6487,448,33,98153
78220,78199,6506,448,33,98158
78221,78200,6508,449,33,98253
78222,78201,6414,457,33,99374
78223,78202,6407,438,33,99773
78224,78203,6498,462,33,99376
78225,78204,6489,448,33,98154
78226,78205,6487,448,33,98153
78227,78206,6486,448,33,98171
78228,78207,6494,448,33,98152
78229,78208,6486,448,33,98171
78230,78209,6797,452,33,98263
78231,78210,6387,438,33,99778
78232,78211,6728,461,33,98161
78233,78212,6555,438,33,99777
78234,78213,6494,448,33,98152
78235,78214,6387,438,33,99778
78236,78215,6494,448,33,98152
78237,78216,6482,462,33,98262
78238,78217,6534,457,33,99373
78239,78218,6815,452,33,98261
78240,78219,6450,448,33,98157
78241,78220,6415,449,33,98252
78242,78221,6415,449,33,98252
78243,78222,6380,449,33,98255
78244,78223,6628,439,33,99356
78245,78224,6537,460,33,99468
78246,78225,6377,438,33,99782
78247,78226,6418,438,33,99778
78248,78227,6530,444,33,99577
78249,78228,6354,436,33,99587
78250,78229,6547,456,33,99571
78251,78230,6435,456,33,99571
78252,78231,6798,444,33,99574
78253,78232,6803,439,33,99364
