id,nama_kecamatan,kota_id
1074,TABIR ILIR,91
1075,AIR HANGAT BARAT,90
1076,GUNUNG KERINCI,90
1077,BATHIN III,92
1078,AIR HANGAT TIMUR,90
1079,SADU,93
1080,MUARA SIAU,91
1081,TABIR BARAT,91
1082,GUNUNG RAYA,90
1083,KUMUN DEBAI,94
1084,AIR HANGAT,90
1085,SIULAK,90
1086,MUARA SABAK TIMUR,93
1087,SUNGAI PENUH,94
1088,SITINJAU LAUT,90
1089,MUARA TEMBESI,95
1090,PELAYANGAN,96
1091,KUMPEH ULU,89
1092,SINGKUT,97
1093,MUARA BULIAN,95
1094,NALO TANTAN,91
1095,BATHIN III ULU,92
1096,VII KOTO,87
1097,PONDOK TINGGI,94
1098,BATIN XXIV,95
1099,JUJUHAN ILIR,92
1100,SAROLANGUN,97
1101,PEMAYUNG,95
1102,BATHIN II BABEKO,92
1103,TUNGKAL ULU,88
1104,KOTA BARU,96
1105,BAHAR UTARA,89
1106,BAJUBANG,95
1107,SUNGAI BAHAR,89
1108,MARO SEBO,89
1109,PELEPAT,92
1110,VII KOTO ILIR,87
1111,RANTAU RASAU,93
1112,MUARA TABIR,87
1113,PELEPAT ILIR,92
1114,BATHIN VIII (BATIN VIII),97
1115,JUJUHAN,92
1116,TANAH KAMPUNG,94
1117,DEPATI TUJUH,90
1118,LIMBUR LUBUK MENGKUANG,92
1119,PANGKALAN JAMBU,91
1120,BATANG MERANGIN,90
1121,MUKO-MUKO BATIN VII,92
1122,KOTO BARU,94
1123,PASAR MUARA BUNGO,92
1124,TIANG PUMPUNG,91
1125,MESTONG,89
1126,SUNGAI TENANG,91
1127,KAYU ARO,90
1128,BATANG ASAI,97
1129,PAUH,97
1130,KAYU ARO BARAT,90
1131,PELAWAN,97
1132,MARO SEBO ULU,95
1133,BANGKO BARAT,91
1134,TABIR,91
1135,GUNUNG TUJUH,90
1136,KELILING DANAU,90
1137,MERSAM,95
1138,SUNGAI MANAU,91
1139,SEKERNAN,89
1140,PASAR JAMBI,96
1141,LIMUN,97
1142,KUALA BETARA,88
1143,TEBO ILIR,87
1144,KUMPEH,89
1145,MENDAHARA,93
1146,BUKITKERMAN,90
1147,BRAM ITAM,88
1148,JAMBI TIMUR,96
1149,RENAH MENDALUH,88
1150,RENAH PEMENANG,91
1151,MUARA PAPALIK,88
1152,TANAH TUMBUH,92
1153,SERAI SERUMPUN,87
1154,MANDIANGIN,97
1155,MARO SEBO ILIR,95
1156,AIR HITAM,97
1157,TABIR TIMUR,91
1158,MENDAHARA ULU,93
1159,TELANAIPURA,96
1160,TABIR SELATAN,91
1161,BETARA,88
1162,NIPAH PANJANG,93
1163,TEBO ULU,87
1164,TANAH SEPENGGAL,92
1165,RIMBO TENGAH,92
1166,DENDANG,93
1167,JELUTUNG,96
1168,HAMPARAN RAWANG,94
1169,JAMBI LUAR KOTA,89
1170,SUMAY,87
1171,LEMBAH MASURAI,91
1172,BANGKO,91
1173,SUNGAI BUNGKAL,94
1174,BATANG ASAM,88
1175,JAMBI SELATAN,96
1176,TANAH SEPENGGAL LINTAS,92
1177,PAMENANG,91
1178,RIMBO ILIR,87
1179,SEBERANG KOTA,88
1180,KUALA JAMBI,93
1181,TUNGKAL ILIR,88
1182,MUARA SABAK BARAT,93
1183,CERMIN NAN GADANG,97
1184,TABIR ULU,91
1185,PAMENANG BARAT,91
1186,PENGABUAN,88
1187,SUNGAI GELAM,89
1188,BATANG MASUMAI,91
1189,TAMAN RAJO  /  REJO,89
1190,SENYERANG,88
1191,GERAGAI,93
1192,TABIR LINTAS,91
1193,PESISIR BUKIT,94
1194,SIULAK MUKAI,90
1195,JANGKAT,91
1196,RANTAU PANDAN,92
1197,MARGO TABIR,91
1198,TENGAH ILIR,87
1199,DANAU TELUK,96
1200,BATHIN II PELAYANG,92
1201,RIMBO BUJANG,87
1202,PAMENANG SELATAN,91
1203,BUNGO DANI,92
1204,BERBAK,93
1205,RIMBO ULU,87
1206,ILIR TIMUR II,98
1207,SEBERANG ULU I,98
1208,SEBERANG ULU II,98
1209,ILIR TIMUR I,98
1210,BUKIT KECIL,98
1211,KEMUNING,98
1212,ILIR BARAT I,98
1213,ILIR BARAT II,98
1214,GANDUS,98
1215,PAJAR BULAN,99
1216,SEMENDAWAI BARAT,100
1217,MADANG SUKU I,100
1218,LALAN (SUNGAI LALAN),101
1219,DEMPO UTARA,102
1220,KISAM TINGGI,103
1221,SANGA DESA,101
1222,MEKAKAU ILIR,103
1223,RUNJUNG AGUNG,103
1224,TALANG KELAPA,104
1225,TUAH NEGERI,105
1226,RAWAS ILIR,105
1227,RAMBANG DANGKU,106
1228,TANJUNG TEBAT,99
1229,BATURAJA BARAT,107
1230,MUARA PADANG,104
1231,PENUKAL (PENUKAL ABAB),106
1232,JEJAWI,108
1233,PENDOPO BARAT,109
1234,LUBUK LINGGAU SELATAN SATU (I),110
1235,BUAY PEMACA,103
1236,ULU MUSI,109
1237,RAMBANG,106
1238,AIR KUMBANG,104
1239,LUBUK LINGGAU TIMUR SATU (I),110
1240,MUARA BELITI,105
1241,PAGAR GUNUNG,99
1242,MUARA ENIM,106
1243,PASEMAH AIR KERUH,109
1244,BATURAJA TIMUR,107
1245,PANGKALAN LAMPAM,108
1246,MULAK ULU,99
1247,PLAKAT TINGGI (PELAKAT TINGGI),101
1248,BANDING AGUNG,103
1249,SUAK TAPEH,104
1250,AIR SALEK,104
1251,LUBUK BATANG,107
1252,LEMBAK,106
1253,ALANG-ALANG LEBAR,98
1254,MUARADUA KISAM,103
1255,PAGAR ALAM UTARA,102
1256,BUAY MADANG,100
1257,PRABUMULIH UTARA,111
1258,PULAU BERINGIN,103
1259,BUAY PEMUKA BANGSA RAJA,100
1260,KAYU AGUNG,108
1261,MUARA LAKITAN,105
1262,MERAPI TIMUR,99
1263,SEMENDO DARAT ULU,106
1264,BELITANG JAYA,100
1265,MUARA SUGIHAN,104
1266,KARANG DAPO,105
1267,RANTAU PANJANG,112
1268,INDRALAYA SELATAN,112
1269,PEMULUTAN BARAT,112
1270,MUARA BELIDA,106
1271,JARAI,99
1272,DEMPO SELATAN,102
1273,TEBING TINGGI,109
1274,LUBAI,106
1275,PEMULUTAN,112
1276,SIRAH PULAU PADANG,108
1277,BABAT SUPAT,101
1278,KIKIM BARAT,99
1279,KIKIM TIMUR,99
1280,BABAT TOMAN,101
1281,STL ULU TERAWAS,105
1282,LINTANG KANAN,109
1283,SEMENDO DARAT LAUT,106
1284,PLAJU,98
1285,SEKAYU,101
1286,INDRALAYA UTARA,112
1287,MESUJI RAYA,108
1288,MADANG SUKU II,100
1289,LAHAT,99
1290,PENDOPO,109
1291,SIKAP DALAM,109
1292,AIR SUGIHAN,108
1293,BUAY PEMUKA BELIUNG  /  PELIUNG,100
1294,LENGKITI,107
1295,BUANA PEMACA,103
1296,SOSOH BUAY RAYAP,107
1297,MADANG SUKU III,100
1298,MUARAPAYANG,99
1299,LUBUK LINGGAU BARAT DUA (II),110
1300,LUBUK LINGGAU BARAT SATU (I),110
1301,KOTA AGUNG,99
1302,SUNGAI KERUH,101
1303,BELITANG MADANG RAYA,100
1304,PAMPANGAN,108
1305,BUAY MADANG TIMUR,100
1306,BATUKUNING LAKITAN ULU (BTS) / CECAR,105
1307,TANJUNG BATU,112
1308,BELITANG II,100
1309,SUKAKARYA,105
1310,GUNUNG MEGANG,106
1311,PURWODADI,105
1312,TANJUNG LAGO,104
1313,BUAY RAWAN,103
1314,TUNGKAL JAYA,101
1315,SEMIDANG AJI,107
1316,PULAU RIMAU,104
1317,KIKIM SELATAN,99
1318,KIKIM TENGAH,99
1319,GUMAY TALANG,99
1320,LUBUK RAJA,107
1321,TIANG PUMPUNG KEPUNGUT,105
1322,MUARADUA,103
1323,RUPIT,105
1324,MUARA PINANG,109
1325,SELANGIT,105
1326,TANJUNG SAKTI PUMU,99
1327,SEMENDO DARAT TENGAH,106
1328,LUBUK LINGGAU UTARA DUA (II),110
1329,PSEKSU,99
1330,BUNGA MAYANG,100
1331,BAYUNG LENCIR,101
1332,TANJUNG AGUNG,106
1333,BUAY RUNJUNG,103
1334,WARKUK RANAU SELATAN,103
1335,BELITANG,100
1336,LUBUK LINGGAU UTARA SATU (I),110
1337,PENGANDONAN,107
1338,ULU OGAN,107
1339,TANJUNG RAJA,112
1340,PENINJAUAN,107
1341,MUARA KELINGI,105
1342,TALANG UBI,106
1343,TELUK GELAM,108
1344,TUNGKAL ILIR,104
1345,TANJUNG SAKTI PUMI,99
1346,RAMBANG KUANG,112
1347,MESUJI MAKMUR,108
1348,MUARA JAYA,107
1349,SUNGAI LILIN,101
1350,PAGAR ALAM SELATAN,102
1351,ABAB,106
1352,LUBUK KELIAT,112
1353,BENAKAT,106
1354,BETUNG,104
1355,GELUMBANG,106
1356,KARANG JAYA,105
1357,BATANGHARI LEKO,101
1358,KALIDONI,98
1359,MARTAPURA,100
1360,LEMPUING,108
1361,LAWANG WETAN,101
1362,NIBUNG,105
1363,SUNGAI MENANG,108
1364,JAYA LOKA,105
1365,TANJUNG LUBUK,108
1366,TANAH ABANG,106
1367,BUAY SANDANG AJI,103
1368,JAYAPURA,100
1369,SIMPANG,103
1370,SEMENDAWAI TIMUR,100
1371,PEDAMARAN,108
1372,PEMULUTAN SELATAN,112
1373,SEMENDAWAI SUKU III,100
1374,CAMBAI,111
1375,TULUNG SELAPAN,108
1376,KISAM ILIR,103
1377,CEMPAKA,100
1378,MEGANG SAKTI,105
1379,DEMPO TENGAH,102
1380,TALANG PADANG,109
1381,CENGAL,108
1382,LUBUK LINGGAU TIMUR DUA (II),110
1383,BANYUASIN I,104
1384,KELUANG,101
1385,SUNGAI ARE,103
1386,BELITANG III,100
1387,LAIS,101
1388,SUNGAI ROTAN,106
1389,LAWANG KIDUL,106
1390,MAKARTI JAYA,104
1391,RAMBUTAN,104
1392,TUGUMULYO,105
1393,LUBUK LINGGAU SELATAN DUA (II),110
1394,KELEKAR,106
1395,PEDAMARAN TIMUR,108
1396,BANYUASIN III,104
1397,BUAY PEMATANG RIBU RANAU TENGAH,103
1398,MERAPI SELATAN,99
1399,UJAN MAS,106
1400,MERAPI BARAT,99
1401,PRABUMULIH TIMUR,111
1402,PRABUMULIH BARAT,111
1403,SUKAMERINDU,99
1404,INDRALAYA,112
1405,SUKARAMI,98
1406,SUMBER HARTA,105
1407,ULU RAWAS,105
1408,BANYUASIN II,104
1409,PULAU PINANG,99
1410,MESUJI,108
1411,RAMBANG KAPAK TENGAH,111
1412,MUARA KUANG,112
1413,KANDIS,112
1414,SUMBER MARGA TELANG,104
1415,TIGA DIHAJI,103
1416,PENUKAL UTARA,106
1417,KERTAPATI,98
1418,SINAR PENINJAUAN,107
1419,SEMATANG BORANG,98
1420,SALING,109
1421,RANTAU ALAI,112
1422,RANTAU BAYUR,104
1423,RAWAS ULU,105
1424,SEMBAWA,104
1425,LEMPUING JAYA,108
1426,PAYARAMAN,112
1427,GUMAY ULU,99
1428,PRABUMULIH SELATAN,111
1429,MUARA TELANG,104
1430,SINDANG DANAU,103
1431,BELITANG MULYA,100
1432,SUNGAI PINANG,112
1433,SAKO,98
1434,PONDOK KELAPA,113
1435,CURUP,114
1436,AIR MAJUNTO,115
1437,BINDURIANG,114
1438,MAJE,116
1439,HULU PALIK,117
1440,CURUP TENGAH,114
1441,NASAL,116
1442,BERMANI ULU RAYA,114
1443,PONDOK SUGUH,115
1444,IPUH (MUKO-MUKO SELATAN),115
1445,AIR DIKIT,115
1446,KAUR SELATAN,116
1447,RIMBO PENGADANG,118
1448,SINDANG KELINGI,114
1449,SELUPU REJANG,114
1450,UJAN MAS,119
1451,PADANG ULAK TANDING,114
1452,PINORAYA,120
1453,SUKARAJA,121
1454,PADANG GUCI HILIR,116
1455,ULU TALO,121
1456,PINANG BELAPIS,118
1457,PEMATANG TIGA,113
1458,CURUP SELATAN,114
1459,SELUMA BARAT,121
1460,ULOK KUPAI,117
1461,SEMIDANG ALAS,121
1462,CURUP TIMUR,114
1463,BATIK NAU,117
1464,ARMA JAYA,117
1465,BERMANI ULU,114
1466,PUTRI HIJAU,117
1467,AIR NAPAL,117
1468,BANG HAJI,113
1469,SINDANG BELITI ULU,114
1470,LAIS,117
1471,TALO,121
1472,AIR PERIUKAN,121
1473,SEBERANG MUSI,119
1474,MUARA KEMUMU,119
1475,TALANG EMPAT,113
1476,BERMANI ILIR,119
1477,AIR RAMI,115
1478,SINDANG DARATAN,114
1479,KETAHUN,117
1480,KEBAWETAN (KABAWETAN),119
1481,KEDURANG ILIR,120
1482,ULU MANNA,120
1483,NAPAL PUTIH,117
1484,PINO,120
1485,TOPOS,118
1486,TANJUNG AGUNG PALIK,117
1487,AMEN,118
1488,RATU SAMBAN,122
1489,ENGGANO,117
1490,LUBUK PINANG,115
1491,LUBUK SANDI,121
1492,PAGAR JATI,113
1493,MERIGI SAKTI,113
1494,PADANG JAYA,117
1495,LEBONG ATAS,118
1496,TERAS TERUNJAM,115
1497,KERKAP,117
1498,LUNGKANG KULE,116
1499,TANJUNG KEMUNING,116
1500,SEMIDANG GUMAI (GUMAY),116
