id,nama_kecamatan,kota_id
1630,GUNUNG AGUNG,131
1631,SUNGKAI UTARA,123
1632,TANJUNG RAYA,126
1633,PESISIR SELATAN,134
1634,BANGUNREJO,125
1635,GUNUNG SUGIH,125
1636,KETAPANG,129
1637,MERAKSA AJI,130
1638,SEMAKA,132
1639,BEKRI,125
1640,NEGERI KATON,135
1641,TANJUNG SARI,129
1642,SEPUTIH MATARAM,125
1643,ABUNG TIMUR,123
1644,BANJAR AGUNG,130
1645,GUNUNG ALIP,132
1646,JATI AGUNG,129
1647,SEKAMPUNG UDIK,128
1648,WAY KRUI,134
1649,WAY PANGUBUAN (PENGUBUAN),125
1650,SUNGKAI SELATAN,123
1651,CUKUH BALAK,132
1652,BULOK,132
1653,WAY LIMA,135
1654,GUNUNG LABUHAN,124
1655,METRO UTARA,137
1656,KOTABUMI UTARA,123
1657,PADANG CERMIN,135
1658,BANYUMAS,127
1659,GISTING,132
1660,KOTA AGUNG BARAT,132
1661,PENENGAHAN,129
1662,WAY SULAN,129
1663,CANDIPURO,129
1664,KOTA AGUNG (KOTA AGUNG PUSAT),132
1665,MERBAU MATARAM,129
1666,PAGAR DEWA,133
1667,TEGINENENG,135
1668,GEDUNG AJI BARU,130
1669,MARGA SEKAMPUNG,128
1670,KOTA AGUNG TIMUR,132
1671,SUNGKAI TENGAH,123
1672,KELUMBAYAN BARAT,132
1673,WAY KHILAU,135
1674,BELALAU,133
1675,BANDAR SURABAYA,125
1676,HULU SUNGKAI,123
1677,KEMILING,136
1678,PEMATANG SAWA,132
1679,PAKUAN RATU,124
1680,LANGKAPURA,136
1681,NEGERI BESAR,124
1682,RUMBIA,125
1683,PUTRA RUMBIA,125
1684,BLAMBANGAN UMPU,124
1685,BLAMBANGAN PAGAR,123
1686,GADING REJO,127
1687,PENAWAR TAMA,130
1688,KOTABUMI,123
1689,WAY JEPARA,128
1690,BRAJA SLEBAH,128
1691,DENTE TELADAS,130
1692,TANJUNG BINTANG,129
1693,PAGAR DEWA,131
1694,BUKIT KEMUNING,123
1695,KASUI,124
1696,WAY SERDANG,126
1697,BUMI RATU NUBAN,125
1698,BAHUGA,124
1699,BUMI AGUNG,124
1700,ANAK TUHA,125
1701,PRINGSEWU,127
1702,SUKADANA,128
1703,RAWAJITU TIMUR,130
1704,BATANGHARI NUBAN,128
1705,KEDAMAIAN,136
1706,SEPUTIH AGUNG,125
1707,ABUNG BARAT,123
1708,BUMI NABUNG,125
1709,NGAMBUR,134
1710,PAGELARAN,127
1711,RAWAJITU SELATAN,130
1712,BUMI WARAS,136
1713,BUMI AGUNG,128
1714,BUAY BAHUGA,124
1715,BUNGA MAYANG,123
1716,SEPUTIH RAMAN,125
1717,SUNGKAI JAYA,123
1718,SUNGKAI BARAT,123
1719,ABUNG PEKURUN,123
1720,SUKABUMI,136
1721,BATU BRAK,133
1722,KEBUN TEBU,133
1723,GEDUNG SURIAN,133
1724,TUMIJAJAR,131
1725,TANJUNG KARANG PUSAT,136
1726,MESUJI TIMUR,126
1727,ENGGAL,136
1728,PAGELARAN UTARA,127
1729,WAY TENONG,133
1730,SELAGAI LINGGA,125
1731,METRO BARAT,137
1732,SEPUTIH SURABAYA,125
1733,TANJUNG KARANG BARAT,136
1734,RAJABASA,136
1735,TELUKBETUNG SELATAN,136
1736,PENAWAR AJI,130
1737,TULANG BAWANG UDIK,131
1738,MARGATIGA,128
1739,SEKINCAU,133
1740,LAMBU KIBANG,131
1741,SEKAMPUNG,128
1742,TELUKBETUNG UTARA,136
1743,GUNUNG TERANG,131
1744,ABUNG TENGAH,123
1745,PUBIAN,125
1746,TANJUNG RAJA,123
1747,ABUNG SEMULI,123
1748,WAY HALIM,136
1749,AIR HITAM,133
1750,METRO PUSAT,137
1751,LUMBOK SEMINUNG,133
1752,METRO TIMUR,137
1753,MELINTING,128
1754,BANDAR MATARAM,125
1755,METRO KIBANG,128
1756,WAWAY KARYA,128
1757,WAY BUNGUR (PURBOLINGGO UTARA),128
1758,LABUHAN RATU,136
1759,MARGA PUNDUH,135
1760,PESISIR TENGAH,134
1761,PANJANG,136
1762,MATARAM BARU,128
1763,TANJUNG KARANG TIMUR,136
1764,ABUNG TINGGI,123
1765,KEDATON,136
1766,PARDASUKA,127
1767,PASIR SAKTI,128
1768,SUKOHARJO,127
1769,TELUKBETUNG TIMUR,136
1770,KELUMBAYAN,132
1771,SUKARAME,136
1772,KOTA GAJAH,125
1773,RAMAN UTARA,128
1774,SENDANG AGUNG,125
1775,TANJUNG SENANG,136
1776,LABUHAN RATU,128
1777,METRO SELATAN,137
1778,MESUJI,126
1779,GUNUNG PELINDUNG,128
1780,RAWA JITU UTARA,126
1781,SEPUTIH BANYAK,125
1782,WAY SEPUTIH,125
1783,SUMBER JAYA,133
1784,PURBOLINGGO,128
1785,TANJUNG PANDAN,138
1786,SIMPANG RENGGIANG,139
1787,MERAWANG,140
1788,AIR GEGAS,141
1789,BADAU,138
1790,MENTOK (MUNTOK),142
1791,KELAPA,142
1792,MENDO BARAT,140
1793,PEMALI,140
1794,PARITTIGA,142
1795,BUKIT INTAN,143
1796,BELINYU,140
1797,DAMAR,139
1798,GERUNGGANG,143
1799,JEBUS,142
1800,TEMPILANG,142
1801,SIMPANG TERITIP,142
1802,PANGKALAN BARU,144
1803,GABEK,143
1804,SIJUK,138
1805,PANGKAL BALAM,143
1806,KOBA,144
1807,RANGKUI,143
1808,BAKAM,140
1809,DENDANG,139
1810,SIMPANG RIMBA,141
1811,MEMBALONG,138
1812,RIAU SILIP,140
1813,MANGGAR,139
1814,NAMANG,144
1815,TAMAN SARI,143
1816,LUBUK BESAR,144
1817,PULAU BESAR,141
1818,GIRIMAYA,143
1819,GANTUNG,139
1820,PAYUNG,141
1821,SIMPANG KATIS,144
1822,TOBOALI,141
1823,KELAPA KAMPIT,139
1824,TUKAK SADAI,141
1825,KEPULAUAN PONGOK,141
1826,SIMPANG PESAK,139
1827,PUDING BESAR,140
1828,SUNGAI SELAN,144
1829,SUNGAI LIAT,140
1830,LEPAR PONGOK,141
1831,SELAT NASIK,138
1832,SIANTAN TENGAH,145
1833,SIANTAN SELATAN,145
1834,JEMAJA,145
1835,BINTAN PESISIR,146
1836,MIDAI,147
1837,BUNGURAN TENGAH,147
1838,SERASAN TIMUR,147
1839,PULAU LAUT,147
1840,SIANTAN TIMUR,145
1841,GALANG,148
1842,TANJUNG PINANG TIMUR,149
1843,UNGAR,150
1844,SINGKEP BARAT,151
1845,LUBUK BAJA,148
1846,BATAM KOTA,148
1847,BUNGURAN TIMUR,147
1848,MERAL,150
1849,SENAYANG,151
1850,PALMATAK,145
1851,SINGKEP,151
1852,SERASAN,147
1853,NONGSA,148
1854,BULANG,148
1855,TAMBELAN,146
1856,BATU AMPAR,148
1857,BUNGURAN BARAT,147
1858,BUNGURAN UTARA,147
1859,LINGGA UTARA,151
1860,BENGKONG,148
1861,TELUK SEBONG,146
1862,SINGKEP PESISIR,151
1863,TELUK BINTAN,146
1864,TANJUNG PINANG BARAT,149
1865,LINGGA TIMUR,151
1866,JEMAJA TIMUR,145
1867,BATU AJI,148
1868,MORO,150
1869,BURU,150
1870,SERI / SRI KUALA LOBAM,146
1871,BUNGURAN SELATAN,147
1872,BUNGURAN TIMUR LAUT,147
1873,LINGGA,151
1874,MERAL BARAT,150
1875,BELAT,150
1876,MANTANG,146
1877,BUKIT BESTARI,149
1878,DURAI,150
1879,SEI / SUNGAI BEDUK,148
1880,KUNDUR,150
1881,KUNDUR BARAT,150
1882,GUNUNG KIJANG,146
1883,BINTAN TIMUR,146
1884,TEBING,150
1885,TANJUNG PINANG KOTA,149
1886,BELAKANG PADANG,148
1887,BINTAN UTARA,146
1888,KARIMUN,150
1889,SUBI,147
1890,SIANTAN,145
1891,SELAYAR,151
1892,SEKUPANG,148
1893,KUNDUR UTARA,150
1894,PULAU TIGA,147
1895,SAGULUNG,148
1896,TOAPAYA,146
1897,PADEMANGAN,152
1898,TAMBORA,153
1899,KRAMAT JATI,154
1900,JATINEGARA,154
1901,CIPAYUNG,154
1902,MAMPANG PRAPATAN,155
1903,PASAR REBO,154
1904,TANAH ABANG,156
1905,PESANGGRAHAN,155
1906,TEBET,155
1907,SENEN,156
1908,CAKUNG,154
1909,KEMAYORAN,156
1910,CEMPAKA PUTIH,156
1911,CENGKARENG,153
1912,CIRACAS,154
1913,GAMBIR,156
1914,JAGAKARSA,155
1915,MENTENG,156
1916,PANCORAN,155
1917,CILANDAK,155
1918,PASAR MINGGU,155
1919,CILINCING,152
1920,KEBAYORAN BARU,155
1921,MAKASAR,154
1922,PULO GADUNG,154
1923,KEBAYORAN LAMA,155
1924,DUREN SAWIT,154
1925,KEBON JERUK,153
1926,JOHAR BARU,156
1927,TAMAN SARI,153
1928,GROGOL PETAMBURAN,153
1929,SETIA BUDI,155
1930,SAWAH BESAR,156
1931,PALMERAH,153
1932,KEMBANGAN,153
1933,KALIDERES,153
1934,PENJARINGAN,152
1935,MATRAMAN,154
1936,TANJUNG PRIOK,152
1937,KELAPA GADING,152
1938,KOJA,152
1939,KEPULAUAN SERIBU UTARA,157
1940,KEPULAUAN SERIBU SELATAN,157
1941,SUKMAJAYA,158
1942,KARAWANG BARAT,159
1943,KARAWANG TIMUR,159
1944,GUNUNG JATI (CIREBON UTARA),160
1945,RANCA BALI,161
1946,RENGASDENGKLOK,159
1947,CIAMBAR,162
1948,SITURAJA,163
1949,WALED,160
1950,LOSARI,160
1951,CIKEDUNG,164
1952,LIGUNG,165
1953,KUNINGAN,166
1954,CINEAM,167
1955,REGOL,161
1956,ARJASARI,161
1957,CIWARU,166
1958,RAJADESA,168
1959,BALEENDAH,161
1960,JATIWANGI,165
1961,KLARI,159
1962,SUKASARI,169
1963,MAJA,165
1964,ANJATAN,164
1965,PLERED,170
1966,TANJUNGSARI,171
1967,ANTAPANI (CICADAS),161
1968,ARAHAN,164
1969,BEKASI TIMUR,172
1970,ARGAPURA,165
1971,CIGUDEG,171
1972,CIHIDEUNG,167
1973,TALAGA,165
1974,HARJAMUKTI,160
1975,LEUWISARI,167
1976,PATROL,164
1977,ARJAWINANGUN,160
1978,CICENDO,161
1979,LEMAHABANG,160
1980,ASTANAJAPURA,160
1981,PANGENAN,160
1982,TENGAH TANI,160
1983,KEMANG,171
1984,CIKELET,173
1985,LUMBUNG,168
1986,CIBEUREUM,167
1987,SINDANG,164
1988,JATITUJUH,165
1989,KADIPATEN,165
1990,CONGGEANG,163
1991,BOJONGLOA KALER,161
1992,SUMUR BANDUNG,161
1993,BABAKAN CIPARAY,161
1994,MAJALENGKA,165
1995,PABEDILAN,160
1996,BABAKAN MADANG,171
1997,SUKAHAJI,165
1998,NAGRAK,162
1999,CIDAHU,162
2000,BOGOR TENGAH - KOTA,171
