id,nama_kecamatan,kota_id
4156,SANGGAR,269
4157,SAKRA BARAT,266
4158,SUMBAWA,264
4159,PLAMPANG,264
4160,BUER,264
4161,GUNUNGSARI,268
4162,DONGGO,269
4163,CAKRANEGARA,261
4164,BELO,269
4165,WOHA,269
4166,MASBAGIK,266
4167,SELONG,266
4168,KAYANGAN,267
4169,RASANAE BARAT,269
4170,SIKUR,266
4171,SELAPARANG (SELAPRANG),261
4172,SUKAMULIA,266
4173,LAPE (LAPE LOPOK),264
4174,RASANAE TIMUR,269
4175,KEMPO,262
4176,LANGGUDU,269
4177,LUNYUK,264
4178,TERARA,266
4179,PUJUT,265
4180,SAKRA TIMUR,266
4181,PEMENANG,267
4182,KURIPAN,268
4183,ALAS BARAT,264
4184,LAMBU,269
4185,PAJO,262
4186,ASAKOTA,269
4187,LABANGKA,264
4188,LEMBAR,268
4189,SEKARBELA,261
4190,TANJUNG,267
4191,MONTONG GADING,266
4192,SAKRA,266
4193,LAMBITU,269
4194,BRANG ENE,263
4195,WAWO,269
4196,PARADO,269
4197,TAMBORA,269
4198,ORONG TELU,264
4199,RABA,269
4200,SUELA (SUWELA),266
4201,POTO TANO,263
4202,KILO,262
4203,AMBALAWI,269
4204,MARONGE,264
4205,ROPANG,264
4206,LENANGGUAR,264
4207,MPUNDA,269
4208,RHEE,264
4209,MATARAM,261
4210,OENINO,270
4211,TITEHENA,271
4212,TELUK MUTIARA,272
4213,ALOR BARAT LAUT,272
4214,KELUBAGOLIT (KLUBAGOLIT),271
4215,ADONARA,271
4216,WEWARIA,273
4217,NDORI,273
4218,PULAU ENDE,273
4219,AESESA,274
4220,MAUPONGGO,274
4221,MAUROLE,273
4222,AMFOANG UTARA,275
4223,WAIGETE,276
4224,AIMERE,277
4225,MUSI,278
4226,INSANA,278
4227,ALOR TIMUR LAUT,272
4228,KOTA LAMA,275
4229,KOTA RAJA,275
4230,RAIHAT,279
4231,MOLLO UTARA,270
4232,SEMAU SELATAN,275
4233,MIOMAFFO TENGAH,278
4234,ALAK,275
4235,RINHAT,279
4236,WULANDONI (WULANDIONI),280
4237,KOBALIMA TIMUR,279
4238,KABOLA,272
4239,ALOR TENGAH UTARA,272
4240,WEWIKU,279
4241,PANTAR BARAT LAUT,272
4242,BOAWAE,274
4243,LARANTUKA,271
4244,ILE APE,280
4245,MIOMAFFO TIMUR,278
4246,KODI BANGEDO,281
4247,WANOKAKA,282
4248,UMBU RATU NGGAY BARAT,283
4249,KATIKUTANA,283
4250,WOLOWAE,274
4251,KARERA,284
4252,NDAO NUSE,285
4253,NANGAPANDA,273
4254,WELIMAN,279
4255,AMANATUN SELATAN,270
4256,KOTA KEFAMENANU,278
4257,AMARASI,275
4258,PANTAR TENGAH,272
4259,OMESURI,280
4260,TANJUNG BUNGA,271
4261,POCO RANAKA TIMUR,286
4262,SASITAMEAN,279
4263,ATADEI,280
4264,LEBATUKAN,280
4265,ATAMBUA KOTA,279
4266,NAGAWUTUNG,280
4267,KODI,281
4268,INSANA BARAT,278
4269,BUYASURI (BUYASARI),280
4270,ILE APE TIMUR,280
4271,LOBALAIN,285
4272,TALIBURA,276
4273,BIKOMI UTARA,278
4274,KUPANG TIMUR,275
4275,BOTIN LEO BELE,279
4276,KOLBANO,270
4277,KOBALIMA,279
4278,REOK,287
4279,BAJAWA,277
4280,NUBATUKAN,280
4281,AMANUBAN TENGAH,270
4282,MALAKA TENGAH,279
4283,NAIBENU,278
4284,OEBOBO,275
4285,TASIFETO BARAT,279
4286,SOLOR BARAT,271
4287,WITIHAMA (WATIHAMA),271
4288,LOLI,282
4289,RAIJUA,288
4290,POLEN,270
4291,LEWOLEMA,271
4292,DEMON PAGONG,271
4293,KOTA KOMBA,286
4294,PANTAR,272
4295,NOEMUTI,278
4296,TABUNDUNG,284
4297,RAHONG UTARA,287
4298,CIBAL BARAT,287
4299,LELAK,287
4300,RANA MESE,286
4301,WAE RII,287
4302,POCO RANAKA,286
4303,RUTENG,287
4304,IO KUFEU,279
4305,INSANA FAFINESU,278
4306,HEWOKLOANG,276
4307,LELA,276
4308,PANTAR BARAT,272
4309,CIBAL,287
4310,ATAMBUA BARAT,279
4311,MACANG PACAR,289
4312,KUANFATU,270
4313,JEREBUU,277
4314,KUPANG BARAT,275
4315,AMANUBAN SELATAN,270
4316,KOMODO,289
4317,BOLENG,289
4318,PANTAR TIMUR,272
4319,SEMAU,275
4320,PANTAI BARU,285
4321,ROTE BARAT DAYA,285
4322,LASIOLAT,279
4323,TASIFETO TIMUR,279
4324,TAEBENU,275
4325,BOKING,270
4326,GOLEWA SELATAN,277
4327,ADONARA TENGAH,271
4328,ILE BOLENG,271
4329,WULANGGITANG,271
4330,SATAR MESE BARAT,287
4331,BORONG,286
4332,GOLEWA BARAT,277
4333,SABU TENGAH,288
4334,ALOR TIMUR,272
4335,WOTAN ULUMADO,271
4336,KIE (KI\E),270
4337,MAULAFA,275
4338,ADONARA TIMUR,271
4339,KOK BAUN,270
4340,BATU PUTIH,270
4341,KUWUS,289
4342,LEMBOR SELATAN,289
4343,ELAR SELATAN,286
4344,RIUNG BARAT,277
4345,RIUNG,277
4346,TAKARI,275
4347,ALOK TIMUR,276
4348,MOLLO BARAT,270
4349,LAEN MANEN,279
4350,MALAKA BARAT,279
4351,FAUTMOLO,270
4352,FATUKOPA,270
4353,TOBU,270
4354,MEGO,276
4355,LEWA,284
4356,LEWA TIDAHU,284
4357,NANGARORO,274
4358,MOLLO SELATAN,270
4359,KODI UTARA,281
4360,AMANUBAN TIMUR,270
4361,BIBOKI UTARA,278
4362,AMFOANG TENGAH,275
4363,MOLLO TENGAH,270
4364,KOT OLIN,270
4365,AMFOANG BARAT DAYA,275
4366,SULAMU,275
4367,ILE BURA,271
4368,BIBOKI FEOTLEU,278
4369,NEKAMESE,275
4370,ELAR,286
4371,KANGAE,276
4372,NITA,276
4373,MAUKARO,273
4374,SABU TIMUR,288
4375,LAMBOYA,282
4376,SOA,277
4377,WOLOWARU,273
4378,TOIANAS,270
4379,BOLA,276
4380,LANDU LEKO,285
4381,WEWEWA TENGAH (WEWERA TENGAH),281
4382,UMBU RATU NGGAY,283
4383,WEWEWA SELATAN,281
4384,LOURA (LAURA),281
4385,MAMBORO,283
4386,TANA RIGHU,282
4387,ROTE BARAT LAUT,285
4388,ENDE UTARA,273
4389,ROTE BARAT,285
4390,TANA WAWO,276
4391,LIO TIMUR,273
4392,SOLOR SELATAN,271
4393,ADONARA BARAT,271
4394,BIKOMI TENGAH,278
4395,AMARASI SELATAN,275
4396,SAMBI RAMPAS,286
4397,FATULEU,275
4398,LANGKE REMBONG,287
4399,KOTA SOE,270
4400,LAMBA LEDA,286
4401,MBELILING,289
4402,GOLEWA,277
4403,HAWU MEHARA,288
4404,SABU LIAE,288
4405,ROTE SELATAN,285
4406,LEMBOR,289
4407,KATIKUTANA SELATAN,283
4408,WEWEWA TIMUR,281
4409,LAMAKNEN SELATAN,279
4410,SABU BARAT,288
4411,NDONA TIMUR,273
4412,WOLOMEZE (RIUNG SELATAN),277
4413,LEPEMBUSU KELISOKE,273
4414,DETUKELI,273
4415,DETUSOKO,273
4416,MALAKA TIMUR,279
4417,LAMAKNEN,279
4418,MAGEPANDA,276
4419,KAKULUK MESAK,279
4420,RAIMANUK,279
4421,NANAET DUABESI,279
4422,WELAK,289
4423,MIOMAFFO BARAT,278
4424,MAPITARA,276
4425,ENDE,273
4426,NOEBEBA,270
4427,AMABI OEFETO TIMUR,275
4428,KUATNANA,270
4429,AMARASI TIMUR,275
4430,AMARASI BARAT,275
4431,ROTE TIMUR,285
4432,NUNKOLO,270
4433,AMANATUN UTARA,270
4434,AMABI OEFETO,275
4435,ATAMBUA SELATAN,279
4436,AMFOANG SELATAN,275
4437,FATUMNASI,270
4438,NOEBANA,270
4439,INSANA UTARA,278
4440,AMFOANG BARAT LAUT,275
4441,NUNBENA,270
4442,SATAR MESE,287
4443,LAMBOYA BARAT,282
4444,KEWAPANTE,276
4445,BAJAWA UTARA,277
4446,SANO NGGOANG,289
4447,NDOSO,289
4448,ALOK,276
4449,WULA WAIJELU,284
4450,NOEMUTI TIMUR,278
4451,RINDI,284
4452,ILE MANDIRI,271
4453,ALOR BARAT DAYA,272
4454,KANATANG,284
4455,KOTA WAINGAPU,284
4456,NGADU NGALA,284
4457,KOTABARU,273
4458,MAHU,284
4459,BIKOMI NILULAT,278
4460,AMANUBAN BARAT,270
4461,ALOK BARAT,276
4462,WAIBLAMA,276
4463,INERIE,277
4464,WEWEWA BARAT,281
4465,HAHARU,284
4466,KOTA TAMBOLAKA,281
4467,PANDAWAI,284
4468,KODI BALAGHAR,281
4469,NGGAHA ORIANGU,284
4470,PUREMAN,272
4471,ALOR SELATAN,272
4472,FATULEU BARAT,275
4473,KOTA WAIKABUBAK,282
4474,PAHUNGA LODU,284
4475,MATARU,272
4476,KAHAUNGUWETI (KAHAUNGU ETI),284
4477,KAMBERA,284
4478,PABERIWAI,284
4479,MATAWAI LAPPAU (LA PAWU),284
4480,BIBOKI MOENLEU,278
4481,ENDE TIMUR,273
4482,NDONA,273
4483,KELAPA LIMA,275
4484,KEO TENGAH,274
4485,ENDE TENGAH,273
4486,PALUE,276
4487,AMFOANG TIMUR,275
4488,KUALIN,270
4489,BIKOMI SELATAN,278
4490,DORENG,276
4491,KELIMUTU,273
4492,KATALA HAMU LINGU,284
4493,BIBOKI ANLEU,278
4494,KOTING,276
4495,SOLOR TIMUR,271
4496,KAMBATA MAPAMBUHANG,284
4497,PINUPAHAR (PIRAPAHAR),284
4498,UMALULU,284
4499,INSANA TENGAH,278
4500,AESESA SELATAN,274
