id,nama_kecamatan,kota_id
2609,JENAWI,193
2610,TAMBAKROMO,191
2611,WONOKERTO,194
2612,PURWOKERTO TIMUR,187
2613,KALIGONDANG,179
2614,JATINEGARA,189
2615,AYAH,180
2616,PAGENTAN,184
2617,PURING,180
2618,JAKEN,191
2619,TAMAN,195
2620,TRANGKIL,191
2621,GEYER,197
2622,BAWEN,198
2623,KALIBENING,184
2624,NGOMBOL,190
2625,KROYA,182
2626,KEBONAGUNG,199
2627,KALIORI,200
2628,KARANGDOWO,201
2629,SAMBI,196
2630,KUTOWINANGUN,180
2631,LASEM,200
2632,BODEH,195
2633,KALIMANAH,179
2634,KARANGLEWAS,187
2635,KARANGPUCUNG,182
2636,KAWUNGANTEN,182
2637,KRAMAT,189
2638,LOSARI,186
2639,SARANG,200
2640,BOJONG,194
2641,GABUS,191
2642,WEDUNG,199
2643,BANJAREJO,185
2644,JEPON,185
2645,BAE,202
2646,BELIK,195
2647,PUNGGELAN,184
2648,KLEGO,196
2649,MARGOREJO,191
2650,KRANGGAN,203
2651,SUSUKAN,198
2652,BAGELEN,190
2653,GEMBONG,191
2654,KRADENAN,197
2655,MIRI,204
2656,PREMBUN,180
2657,PARAKAN,203
2658,SELOPAMPANG,203
2659,BANYUURIP,190
2660,KEDUNGTUBAN,185
2661,BUKATEJA,179
2662,KUNDURAN,185
2663,BATUR,184
2664,JUMAPOLO,193
2665,KALINYAMATAN,205
2666,KANDEMAN,183
2667,POLOKARTO,192
2668,PURWANTORO,206
2669,KALIWUNGU,202
2670,GUNTUR,199
2671,BAKI,192
2672,CEPOGO,196
2673,KEMANGKON,179
2674,JOGONALAN,201
2675,MIJEN,199
2676,CAWAS,201
2677,PANGKAH,189
2678,BALAPULANG,189
2679,LEBAKSIU,189
2680,SUKOLILO,191
2681,GRABAG,181
2682,PURWOREJO,190
2683,KANDANGAN,203
2684,EROMOKO,206
2685,SUKODONO,204
2686,BATURETNO,206
2687,JATIPURNO,206
2688,KARANGMONCOL,179
2689,KEMALANG,201
2690,DEMPET,199
2691,TLOGOMULYO,203
2692,BANSARI,203
2693,WINDUSARI,181
2694,PADURESO,180
2695,KENDAL,207
2696,KEMBANG,205
2697,KRAGAN,200
2698,BONOROWO,180
2699,CEPU,185
2700,WANAYASA,184
2701,PASAR KLIWON,208
2702,PAMOTAN,200
2703,NGALIYAN,198
2704,KAJORAN,181
2705,BANYUPUTIH,183
2706,BOYOLALI,196
2707,DELANGGU,201
2708,GEMAWANG,203
2709,GROGOL,192
2710,KALIJAMBE,204
2711,PRACIMANTORO,206
2712,SAMBUNG MACAN,204
2713,TEMBARAK,203
2714,BANCAK,198
2715,GUNUNGWUNGKAL,191
2716,SALE,200
2717,PURBALINGGA,179
2718,PURWOKERTO UTARA,187
2719,BANDAR,183
2720,TAWANGMANGU,193
2721,SEMARANG UTARA,198
2722,UNGARAN BARAT,198
2723,DUKUHTURI,189
2724,JEPARA,205
2725,PEKALONGAN UTARA,194
2726,BRINGIN,198
2727,BAWANG,184
2728,KEJOBONG,179
2729,SIGALUH,184
2730,BANDONGAN,181
2731,BAYAN,190
2732,KUTOARJO,190
2733,MAYONG,205
2734,NGRAMPAL,204
2735,PECALUNGAN,183
2736,TEGAL SELATAN,189
2737,WONOSEGORO,196
2738,BANDUNGAN,198
2739,JATINOM,201
2740,KEDU,203
2741,DONOROJO,205
2742,TOROH,197
2743,KARANGANYAR,199
2744,MRANGGEN,199
2745,NGABLAK,181
2746,NGAWEN,185
2747,BANJARHARJO,186
2748,NGARINGAN,197
2749,BANYUDONO,196
2750,BANTARKAWUNG,186
2751,GENUK,198
2752,JATI,185
2753,KARANGGEDE,196
2754,DEMAK,199
2755,JIKEN,185
2756,TERAS,196
2757,WEDARIJAKSA,191
2758,BANGSRI,205
2759,BULAKAMBA,186
2760,KARANGPANDAN,193
2761,SEMARANG TENGAH,198
2762,KEDUNGREJA,182
2763,PATEBON,207
2764,PAGERRUYUNG,207
2765,KARANGSAMBUNG,180
2766,WARUREJO,189
2767,KERTEK,188
2768,BOJONGSARI,179
2769,SALEM,186
2770,BREBES,186
2771,PEKUNCEN,187
2772,RANDUDONGKAL,195
2773,SOKARAJA,187
2774,KUWARASAN,180
2775,NUSAWUNGU,182
2776,BOJA,207
2777,GABUS,197
2778,KARANGANYAR,194
2779,SALAMAN,181
2780,KARANGANYAR,179
2781,BANJARMANGU,184
2782,PEMALANG,195
2783,MERTOYUDAN,181
2784,SUMPIUH,187
2785,RAWALO,187
2786,SUMBANG,187
2787,BANTARBOLANG,195
2788,BEJEN,203
2789,BOBOTSARI,179
2790,GAJAH,199
2791,GOMBONG,180
2792,NGADIREJO,203
2793,PURWODADI,190
2794,SAYUNG,199
2795,TALUN,194
2796,MANDIRAJA,184
2797,WARUNGASEM,183
2798,SUKOHARJO,192
2799,BULU,203
2800,LEBAKBARANG,194
2801,REMBANG,179
2802,CIMANGGU,182
2803,BANTARSARI,182
2804,PURWOKERTO BARAT,187
2805,MADUKARA,184
2806,KEMBARAN,187
2807,TERSONO,183
2808,WANGON,187
2809,CANDIROTO,203
2810,BATEALIT,205
2811,TIRTOMOYO,206
2812,SRUMBUNG,181
2813,KARANGNONGKO,201
2814,AMPEL,196
2815,BANJARSARI,208
2816,LOANO,190
2817,BANYUBIRU,198
2818,DUKUN,181
2819,WATUMALANG,188
2820,BANYUMANIK,198
2821,MOGA,195
2822,SAPURAN,188
2823,SINGOROJO,207
2824,PEKALONGAN SELATAN,194
2825,BAYAT,201
2826,SAWANGAN,181
2827,TEGALREJO,181
2828,PAKIS,181
2829,GUNEM,200
2830,JENAR,204
2831,NGAMPEL,207
2832,PANCUR,200
2833,TEMANGGUNG,203
2834,AMBARAWA,198
2835,NGUTER,192
2836,JUMO,203
2837,KLATEN UTARA,201
2838,KLATEN TENGAH,201
2839,KUDUS KOTA,202
2840,KETANGGUNGAN,186
2841,PEKALONGAN TIMUR,194
2842,MANISRENGGO,201
2843,TENGARAN,198
2844,SEMARANG SELATAN,198
2845,KEDUNG BANTENG,187
2846,KEBONARUM,201
2847,NALUMSARI,205
2848,CANDIMULYO,181
2849,KARANG TENGAH,199
2850,CILONGOK,187
2851,BUMIJAWA,189
2852,BOJONG,189
2853,GETASAN,198
2854,GUBUG,197
2855,COLOMADU,193
2856,GANTIWARNO,201
2857,SALAM,181
2858,BATANGAN,191
2859,KLEDUNG,203
2860,PULOSARI,195
2861,SIRAMPOG,186
2862,BATUWARNO,206
2863,BAWANG,183
2864,BLADO,183
2865,TEMPURAN,181
2866,KEMUSU,196
2867,GIRITONTRO,206
2868,PENGADEGAN,179
2869,PANINGGARAN,194
2870,TODANAN,185
2871,KEMIRI,190
2872,JAMBU,198
2873,JAPAH,185
2874,PABELAN,198
2875,KARANGANYAR,193
2876,SURUH,198
2877,NGUNTORONADI,206
2878,PANDANARUM,184
2879,PEDAN,201
2880,PEJAWARAN,184
2881,TULIS,183
2882,TULUNG,201
2883,UNGARAN TIMUR,198
2884,SEMPOR,180
2885,KAYEN,191
2886,MOJOLABAN,192
2887,KARANGANOM,201
2888,RANDUBLATUNG,185
2889,GAJAH MUNGKUR,198
2890,PEKALONGAN BARAT,194
2891,NOGOSARI,196
2892,SLUKE,200
2893,KLIRONG,180
2894,TAYU,191
2895,BENDOSARI,192
2896,GEBANG,190
2897,PLANTUNGAN,207
2898,SAWIT,196
2899,KALIWIRO,188
2900,KEDAWUNG,204
2901,SIMO,196
2902,TRETEP,203
2903,BENER,190
2904,KEPIL,188
2905,MAJENANG,182
2906,WIRADESA,194
2907,WONOSARI,201
2908,TALANG,189
2909,SIDOHARJO,204
2910,BERGAS,198
2911,NGARGOYOSO,193
2912,PURWOKERTO SELATAN,187
2913,MANYARAN,206
2914,TRUCUK,201
2915,SUSUKAN,184
2916,UNDAAN,202
2917,JATIYOSO,193
2918,LEKSONO,188
2919,GEBOG,202
2920,LUMBIR,187
2921,WADASLINTANG,188
2922,BONANG,199
2923,BOROBUDUR,181
2924,BANYUMAS,187
2925,KARANGGAYAM,180
2926,MREBET,179
2927,DAYEUHLUHUR,182
2928,WEDI,201
2929,SAMBONG,185
2930,SIWALAN,194
2931,GESI,204
2932,PATI,191
2933,PONCOWARNO,180
2934,CLUWAK,191
2935,PITURUH,190
2936,BUARAN,194
2937,NGLUWAR,181
2938,DORO,194
2939,BRUNO,190
2940,GATAK,192
2941,SAMBIREJO,204
2942,WINONG,191
2943,BRANGSONG,207
2944,JUMANTONO,193
2945,SIDOREJO,209
2946,DUKUHWARU,189
2947,KANDANGSERANG,194
2948,WATUKUMPUL,195
2949,PUCAKWANGI,191
2950,SULANG,200
2951,BOGOREJO,185
2952,SEDAN,200
2953,SUMBER,200
2954,PADAMARA,179
2955,JATIBARANG,186
2956,SEMARANG BARAT,198
2957,SURODADI,189
2958,ALIAN / ALIYAN,180
2959,PENAWANGAN,197
2960,JUWIRING,201
2961,WONOSOBO,188
2962,TANON,204
2963,POLANHARJO,201
2964,JATIROTO,206
2965,KERJO,193
2966,CEPIRING,207
2967,WONOSALAM,199
2968,KALIKAJAR,188
2969,TANGGUNGHARJO,197
2970,MOJOSONGO,196
2971,PRAMBANAN,201
2972,KARANGAWEN,199
2973,GEMOLONG,204
2974,SAMPANG,182
2975,WELAHAN,205
2976,WONOTUNGGAL,183
2977,JERUKLEGI,182
2978,TARUB,189
2979,KAJEN,194
2980,SUKOREJO,207
2981,KESESI,194
2982,JATEN,193
2983,GIRIMARTO,206
2984,MIJEN,198
2985,SEMARANG TIMUR,198
2986,KEDUNG,205
2987,KISMANTORO,206
2988,SRAGI,194
2989,ROWOSARI,207
2990,BULU,200
2991,BULU,192
2992,PETARUKAN,195
2993,BULUKERTO,206
2994,MARGOYOSO,191
2995,JEKULO,202
2996,PAKIS AJI,205
2997,KESUGIHAN,182
2998,PATIMUAN,182
2999,GIRIWOYO,206
3000,GONDANGREJO,193
