id,nama_kecamatan,kota_id
3267,KARANGPLOSO,232
3268,PAKIS,232
3269,SELOREJO,233
3270,TIRTOYUDO,232
3271,PASREPAN,227
3272,TEMPUREJO,222
3273,TUTUR,227
3274,GAPURA,219
3275,TIRIS,225
3276,PAKEM,229
3277,SUKODONO,234
3278,CAMPLONG,217
3279,ARJASA,219
3280,OMBEN,217
3281,SUMBER SARI,222
3282,PANGARENGAN,217
3283,SINGOSARI,232
3284,KEPANJEN,232
3285,PANJI,220
3286,SAMBENG,235
3287,JABUNG,232
3288,SENDURO,231
3289,PONCOKUSUMO,232
3290,SUMBERMANJING WETAN,232
3291,AMPELGADING,232
3292,ARJASA,222
3293,ARJASA,220
3294,SUKOWONO,222
3295,ARJOSARI,236
3296,BLIMBING,232
3297,KALIPARE,232
3298,REJOSO,227
3299,KEDUNGKANDANG,232
3300,PACITAN,236
3301,AROSBAYA,218
3302,GALIS,223
3303,REJOTANGAN,237
3304,NGUSIKAN,224
3305,BANYUATES,217
3306,JRENGIK,217
3307,ASEMBAGUS,220
3308,KRATON,227
3309,SIDAYU,215
3310,ASEMROWO,221
3311,PUNCU,216
3312,MOJOSARI,238
3313,KEDUNGADEM,228
3314,BALEREJO,239
3315,BABADAN,240
3316,KARANG REJO,237
3317,NGAJUNG (NGAJUM),232
3318,NGANCAR,216
3319,NGRAMBE,241
3320,PACE,242
3321,PANGKUR,241
3322,PARON,241
3323,PATIANROWO,242
3324,WLINGI,233
3325,PADANG,231
3326,DUKUN,215
3327,BATUAN,219
3328,PAKAL,221
3329,BABAT,235
3330,DEKET,235
3331,BALONG PANGGANG,215
3332,WIYUNG,221
3333,PUCUK,235
3334,KEBONSARI,239
3335,PONGGOK,233
3336,SUTOJAYAN,233
3337,NGADILUWIH,216
3338,NGORO,224
3339,BADAS,216
3340,SUMOBITO,224
3341,PADEMAWU,223
3342,BANGSALSARI,222
3343,BONDOWOSO,229
3344,KABAT,226
3345,BADEGAN,240
3346,DOLOPO,239
3347,JATIROGO,243
3348,GENENG,241
3349,PASIRIAN,231
3350,PROPPO,223
3351,TURI,235
3352,SRENGAT,233
3353,MADIUN,239
3354,TULUNGAGUNG,237
3355,PUGER,222
3356,BAGOR,242
3357,SUKOMORO,242
3358,GUMUK MAS,222
3359,SRONO,226
3360,TANAH MERAH,218
3361,BALONG,240
3362,MLARAK,240
3363,NGLUYU,242
3364,PAKONG,223
3365,TALUN,233
3366,GONDANG WETAN,227
3367,KEDUNGDUNG,217
3368,LOCERET,242
3369,SARADAN,239
3370,WARU,223
3371,CERMEE,229
3372,SUKUN,232
3373,BALONGBENDO,234
3374,BUGUL KIDUL,227
3375,BULULAWANG,232
3376,GONDANG,238
3377,GROGOL,216
3378,KAPAS,228
3379,PURWOSARI,227
3380,TAMBAKREJO,228
3381,TIKUNG,235
3382,KUDU,224
3383,SUGIO,235
3384,GULUK GULUK,219
3385,TEMAYANG,228
3386,BAKUNG,233
3387,KANOR,228
3388,UDANAWU,233
3389,GLAGAH,226
3390,SAWAHAN,239
3391,SONGGON,226
3392,PANGGUNGREJO,233
3393,PAGELARAN,232
3394,NGARIBOYO,230
3395,TOSARI,227
3396,BALEN,228
3397,KAUMAN,237
3398,KAWEDANAN,230
3399,NGUNUT,237
3400,PRAMBON,242
3401,SANGKAPURA,215
3402,LENGKONG,242
3403,DIWEK,224
3404,KREMBUNG,234
3405,GONDANG,242
3406,NGANJUK,242
3407,TANDES,221
3408,CANDI,234
3409,KEPOH BARU,228
3410,MEGALUH,224
3411,KUNJANG,216
3412,TARIK,234
3413,PUNGGING,238
3414,BENJENG,215
3415,PURI,238
3416,BERBEK,242
3417,GEDEG,238
3418,MAGERSARI,238
3419,JABON,234
3420,TROWULAN,238
3421,KEDIRI KOTA,216
3422,KARANGREJO,230
3423,BALUNG,222
3424,KENDIT,220
3425,SUKODADI,235
3426,WAJAK,232
3427,DRIYOREJO,215
3428,RUBARU,219
3429,GEGER,239
3430,KANDANGAN,216
3431,KERTOSONO,242
3432,MALO,228
3433,PESANTREN,216
3434,PULUNG,240
3435,TUGU,244
3436,LENTENG,219
3437,DUNGKEK,219
3438,SAMBIT,240
3439,BANCAR,243
3440,BUNGKAL,240
3441,BANGKALAN,218
3442,NGRAHO,228
3443,WONOASRI,239
3444,BANDAR KEDUNG MULYO,224
3445,MOJOROTO,216
3446,BANDAR,236
3447,SUKOMORO,230
3448,KEDUNGJAJANG,231
3449,WINONGAN,227
3450,NGORO,238
3451,PRAJEKAN,229
3452,BANDUNG,237
3453,KONANG,218
3454,BANTUR,232
3455,NGASEM,228
3456,PLUMPANG,243
3457,GEDANGAN,234
3458,WONOSARI,232
3459,DAWAR BLANDONG,238
3460,KWADUNGAN,241
3461,KANIGORO,233
3462,SUKORAME,235
3463,BANGILAN,243
3464,PANGGUNGREJO,227
3465,KOTA SUMENEP,219
3466,KADUR,223
3467,LAKAR SANTRI,221
3468,GLAGAH,235
3469,KEDUNGWARU,237
3470,BANGOREJO,226
3471,GALIS,218
3472,SRESEH,217
3473,BANGSAL,238
3474,BATUMARMAR,223
3475,SEPULU,218
3476,KAYEN KIDUL,216
3477,NGLEGOK,233
3478,PLANDAAN,224
3479,MUNJUNGAN,244
3480,BARAT,230
3481,PAKEL,237
3482,KEDUNGGALAR,241
3483,PITU,241
3484,KARANGANYAR,241
3485,SOKO,243
3486,SUKOREJO,240
3487,MEJAYAN,239
3488,PONOROGO,240
3489,TANJUNGANOM,242
3490,TANGGULANGIN,234
3491,TAMBELANGAN,217
3492,JOMBANG,224
3493,KABUH,224
3494,PANDAAN,227
3495,SEDATI,234
3496,NGRONGGOT,242
3497,PATRANG,222
3498,LICIN,226
3499,PANGGUL,244
3500,WIDANG,243
